symbol,market_capital,pe_ttm,dividend_yield,ytd_pct,price
NVS,288376455525.0,22.605,2.053,12.2,151.72
GEV,279495786573.0,29.331,0.169,60.86,1049.42
KLAC,273551699957.0,56.627,0.384,72.75,209.37
WFC,266444581495.0,11.784,2.137,-3.9,88.11
MUFG,260008165910.0,20.77,1.879,47.66,23.1
ANET,256810562826.0,63.495,,55.4,203.62
SHEL,250468928545.0,9.644,4.273,25.73,89.92
TXN,249709314783.0,41.261,2.07,60.26,273.43
AZN,243884490086.0,23.347,2.054,73.99,157.24
SAP,241550976000.0,26.82,1.028,-12.76,209.28
C,232710804906.0,13.045,1.835,20.68,138.73
AXP,232070224110.0,20.275,1.041,-6.35,343.65
CRWD,229648015418.0,,0.0,92.45,225.53
SNDK,227688390000.0,19.915,,543.74,1528.11
AMGN,225897676969.0,25.838,2.338,29.51,417.84
TM,223474802720.0,7.934,3.387,-10.61,188.71
IBM,223417749245.0,20.831,2.832,-18.31,237.14
BHP,221389401286.0,21.614,3.015,47.31,87.23
LIN,220440713947.0,30.431,1.309,12.88,478.2
TMO,220328710255.0,31.625,0.306,3.04,595.89
SAN,217108142240.0,11.57,1.38,27.13,14.78
STX,208823459550.0,65.585,0.308,235.39,921.37
NVO,206646069793.0,11.48,3.223,-5.78,46.72
APH,204367007998.0,39.734,0.549,23.08,165.75
SHOP,203971662381.0,105.794,,-1.52,158.53
TD,203383998610.0,18.944,2.587,33.73,123.11
VZ,200343260240.0,12.388,5.846,24.34,48.22
TMUS,196706520392.0,18.628,2.216,-8.76,183.38
MRVL,194577783862.0,77.009,0.107,161.83,222.18
TTE,193615623549.0,10.855,4.299,36.28,87.05
MCD,192655406815.0,21.925,2.715,-9.82,272.25
ABT,192539830017.0,35.491,2.237,-9.54,111.27
PEP,191931050886.0,18.365,4.095,-0.11,140.62
SCHW,190330688683.0,18.852,1.129,11.25,110.06
ADI,185662967037.0,56.033,1.101,41.38,381.17
BLK,183185554316.0,27.857,1.854,11.75,1182.84
KOF,182923666652.0,129.878,3.455,17.12,108.84
BA,182045926707.0,74.762,,6.08,230.33
DIS,180956787330.0,21.041,1.466,-7.18,104.8
NEE,179414985756.0,19.294,2.755,8.66,86.01
UNP,176909742549.0,24.135,1.851,30.08,297.79
ETN,176073372000.0,45.984,0.957,43.52,453.33
QCOM,173068047842.0,18.69,2.214,-2.68,164.79
GILD,171287405112.0,,2.333,13.93,138.14
TJX,169914590839.0,29.346,1.457,1.06,153.81
WELL,168971446312.0,108.966,1.278,27.67,234.44
T,168431639277.0,7.813,4.614,2.51,24.58
WDC,167960155615.0,17.823,0.102,183.07,487.29
SMFG,166558901110.0,20.207,2.19,38.22,26.3
DE,165304280322.0,34.561,1.06,32.26,612.38
CRM,164922030000.0,20.556,0.913,-23.6,201.37
UBS,164507405666.0,17.28,2.075,19.05,53.73
BKNG,160299515870.0,22.236,0.798,0.07,213.34
BBVA,159901509212.0,12.451,3.113,26.0,28.65
SCCO,158390432057.0,27.973,2.51,36.89,187.59
BUD,158178676397.0,16.959,1.244,26.66,80.23
IBKR,156113488337.0,138.644,0.357,42.45,91.42
UBER,154989461981.0,16.18,,-7.13,75.88
PFE,152751252185.0,35.253,6.41,13.19,26.8
COP,149590542885.0,16.116,2.714,35.05,124.52
DHR,143331826550.0,35.797,0.709,-10.56,203.89
RDS.A,142170085775.52,42.202,,,51.04
ISRG,141759878308.0,45.164,,-29.15,401.27
SONY,138208356709.0,,0.589,-7.52,23.61
LMT,138015178202.0,21.952,2.289,25.11,598.01
COF,137316310842.0,13.053,1.375,-6.89,223.83
GLW,136564505997.0,71.876,0.704,81.68,158.54
UL,135033237922.0,12.603,4.509,-1.7,62.68
PLD,133878852960.0,31.814,2.891,12.31,141.21
MFG,133722861612.0,16.493,1.611,51.72,10.99
PH,133509094720.0,36.598,0.7,20.97,1058.87
CB,132908051426.0,11.883,1.161,11.05,344.5
BMY,132061502510.0,14.228,3.864,23.91,64.65
NOW,131558939500.0,78.778,0.0,-16.93,127.25
VRTX,130897359591.0,29.714,,13.91,516.44
SYK,130832930260.0,35.085,1.019,-2.43,341.09
BMO,128988724555.0,18.409,2.65,45.29,184.16
SPGI,124603116000.0,25.31,0.931,-14.09,422.67
BTI,124051446267.0,14.239,5.503,4.16,57.35
SBUX,123747000000.0,62.41,2.843,31.25,108.55
RIO,123245547544.0,10.184,6.241,28.91,98.2
LOW,122357490487.0,18.425,2.222,-8.11,218.22
CVS,121489395351.0,24.844,2.787,22.49,94.99
PGR,121431121600.0,10.383,6.708,-2.36,208.87
FTNT,121385586752.0,57.238,,108.34,165.44
NEM,120321120425.0,13.996,0.92,14.86,114.19
PDD,119807280207.0,8.444,,-25.77,84.17
ACN,119197564507.0,15.302,3.513,-31.71,178.49
HDB,118528936126.0,16.047,1.528,-35.83,23.1
NET,117801852113.0,,,67.81,330.83
SNOW,116935908000.0,,,53.8,337.38
MDT,115946493310.0,24.15,3.152,-4.08,90.58
HWM,112789011665.0,60.283,0.177,38.15,282.82
BP,112101612490.0,20.412,5.856,27.89,42.83
BX,112083342022.0,31.851,3.478,-0.08,149.32
ENB,112021745757.0,25.392,6.715,11.52,51.29
CM,111731057978.0,15.805,2.498,37.15,122.4
ABNB,110853193309.0,41.194,,36.41,185.13
VRT,110518554823.0,63.81,0.078,77.27,287.07
BNS,110510824325.0,16.074,3.558,26.92,90.65
BNY,110087297040.0,17.477,1.386,41.5,162.25
ADP,109735885842.0,24.864,2.438,9.1,276.23
DHR.WD,108776501000.0,44.2807,,,150.55
MO,108666934704.0,13.629,6.535,16.48,65.08
ADBE,107519775000.0,14.873,,-22.71,270.49
SO,106742179615.0,22.916,3.105,8.13,92.79
GD,106318155347.0,23.695,1.571,18.26,392.96
SNY,106306510804.0,23.246,4.614,-5.56,43.78
EQIX,105951682993.0,69.114,1.827,41.61,1073.78
IBN,105739096067.0,5.783,0.719,-0.37,29.48
TT,105102871421.0,35.64,0.839,23.31,477.69
APP,104635328170.0,23.727,,-53.6,312.67
KKR,103497384795.0,32.836,0.657,-9.04,115.3
BN,102997219301.0,77.094,0.581,-1.37,45.11
SPOT,102430274299.0,26.551,,-14.2,498.24
GSK,102045498680.0,15.651,4.404,5.55,50.45
PNC,101810423818.0,13.347,2.761,25.14,255.2
ING,101805320000.0,11.604,3.694,32.73,35.6
USB,101538212736.0,12.431,3.187,24.45,65.17
PWR,101148027943.0,76.23,0.064,59.5,672.78
MPC,100077520790.0,11.699,1.163,121.07,356.37
MCK,99881798078.0,21.751,0.4,4.64,856.69
VLO,98736084926.0,13.691,1.423,113.77,342.92
CEG,98724208085.0,28.492,0.558,-20.9,278.64
CNQ,98127400000.0,11.594,3.737,43.47,47.6
INTU,98005571730.0,21.38,1.356,-45.4,358.29
DUK,97065126007.0,18.499,4.286,8.99,124.49
EQNR,96920966082.0,10.7,4.748,76.88,40.54
CME,96083174866.0,22.413,4.209,0.71,267.21
FCX,95969051062.0,32.587,0.898,32.52,66.83
BCS,94850882660.0,8.942,2.154,12.86,28.09
MMM,94196699465.0,31.43,1.692,15.19,182.65
BK,94143749812.0,15.793,1.563,,137.16
DASH,93704518134.0,111.42,,-4.51,216.26
CMCSA,92903305481.0,8.296,5.107,-3.01,26.18
CSX,92883092338.0,28.819,1.081,39.2,50.14
PSX,92816255271.0,13.086,2.14,83.06,232.61
MELI,92686428257.0,49.751,,-9.23,1828.25
MAR,91927939509.0,35.535,0.796,14.08,352.53
JCI,91739545632.0,25.633,1.085,27.21,151.45
EMR,91596338000.0,35.544,1.683,25.13,164.21
MNST,91448536344.0,42.981,0.0,21.77,46.68
AEM,91327966871.0,15.548,0.933,6.84,180.36
DDOG,90573084054.0,510.03,,85.48,252.24
LYG,90127055334.0,12.804,3.468,21.38,6.2
MRSH,90044994159.0,22.624,1.981,4.93,188.69
UPS,89791488164.0,19.648,6.2,9.7,105.54
WM,89620141405.0,31.413,1.59,2.9,224.21
MMC,89506499084.0,21.688,1.883,,182.7
HOOD,89341805468.0,43.119,,-12.14,99.37
WMB,89340152155.0,29.073,2.804,23.29,73.04
BAM,89222476219.0,30.163,3.403,8.85,55.86
CDNS,89163991610.0,64.706,,3.58,323.77
HCA,89142327610.0,13.033,0.763,-11.5,411.74
ASX,88606742629.0,47.13,0.782,148.04,39.64
SHW,87769209494.0,32.65,0.898,12.12,361.55
ICE,87150880162.0,21.583,1.306,-3.48,155.24
CMI,86950266634.0,32.026,1.27,24.54,631.61
ELV,86361688664.0,17.401,1.782,14.76,398.22
APO,84790186769.0,45.221,1.424,0.01,143.58
MCO,84585056205.0,30.263,1.038,-3.75,488.42
REGN,82978631678.0,19.169,0.462,4.7,805.97
RCL,82878051790.0,18.844,1.632,12.27,309.88
ITW,82871104000.0,25.946,2.237,19.61,290.98
CP,82563120718.0,29.652,0.755,28.12,93.92
NOC,81649303563.0,18.16,1.64,1.56,574.74
NGG,81635109550.0,18.625,3.946,7.74,81.2
AMT,81165580761.0,23.865,4.016,1.16,174.19
CVNA,81104179849.0,51.725,0.0,-12.68,73.7
MDLZ,81083850861.0,23.061,3.167,20.04,63.53
CTAS,80314030893.0,40.158,1.158,7.53,200.7
FDX,80286992962.0,18.111,1.646,47.03,339.35
E,79825731204.0,13.078,3.118,46.68,54.78
HPE,79213854626.0,50.909,0.933,151.37,59.82
SNPS,78841612069.0,101.959,,-12.34,411.75
ROST,78578532377.0,33.932,0.698,36.54,244.96
NTES,78526686539.0,15.509,2.448,-9.46,122.65
LITE,78004326000.0,,,138.86,880.41
ECL,77443579865.0,36.592,1.037,5.8,276.26
SLB,77264496606.0,24.916,2.245,37.16,52.06
TRV,77172758140.0,9.295,1.292,28.56,370.0
CNI,77143570000.0,22.404,2.089,30.72,127.7
MSI,76961231172.0,36.064,1.02,22.0,465.04
NWG,76891303393.0,8.966,4.772,16.93,19.32
SU,76528865513.0,11.906,2.687,49.65,65.43
SPG,75979258222.0,16.444,3.817,22.35,221.47
NSC,75883938818.0,28.788,1.598,18.51,337.85
GM,75803038627.0,38.893,0.802,6.72,86.39
AON,75745749973.0,19.353,0.883,1.91,357.08
SE,75531591253.0,46.116,,-3.33,123.32
BSX,74910674199.0,20.389,,-45.79,51.69
ORLY,74893590123.0,28.258,,1.5,92.58
EOG,74173670778.0,10.787,2.945,38.02,141.41
HON,74160792940.0,9.03,4.322,15.97,233.99
CL,74081270999.0,36.35,2.271,19.74,92.93
CI,73456212703.0,11.449,2.22,2.15,277.99
DLR,73111747654.0,91.502,2.302,29.44,197.58
MFC,72874231188.0,15.535,3.106,23.42,43.92
RACE,72471016047.0,38.337,1.036,12.85,412.29
HLT,72205324426.0,45.584,0.192,11.79,320.82
DB,72116020000.0,9.317,3.129,3.22,38.38
KMI,71435811015.0,20.605,3.675,20.02,32.08
TGT,70631259827.0,20.473,2.941,63.47,155.51
AMX,69896300000.0,13.276,2.537,13.88,23.26
URI,69747688324.0,26.44,0.694,39.3,1120.58
WBD,69672016964.0,,,-3.71,27.75
BE,69573249672.0,284.04,,171.86,236.22
NBIS,69333954799.0,1635.235,,204.69,255.04
TDG,68891685873.0,32.359,7.362,-6.28,1246.31
PCAR,68806426656.0,27.476,2.36,20.37,130.72
AEP,68256539994.0,21.731,3.011,11.23,125.38
APD,68034883126.0,,2.356,26.14,305.52
B,67333131581.0,10.316,2.3,-4.87,40.91
NU,67291493020.0,18.655,,-16.79,13.93
MPWR,66959794650.0,83.497,0.519,50.86,1362.55
PBR,66570759712.0,2.605,5.45,54.22,17.89
RSG,65903157125.0,30.148,1.169,2.44,215.22
ALL,65864438816.0,4.95,1.645,26.44,260.48
CRH,64998296725.0,16.935,1.965,-20.84,97.7
AJG,64969487000.0,41.435,1.067,-1.42,253.49
TFC,64733971702.0,11.085,4.014,11.01,52.99
TER,64181004690.0,55.799,0.122,112.26,410.52
COHR,64019055011.0,79.527,,77.29,327.23
IMO,64003495830.0,21.362,1.779,54.95,132.35
ECL.WD,63873098900.0,41.75047,,,225.5
TRP,63140000000.0,24.392,4.088,17.06,63.14
BKR,62975243064.0,20.341,1.445,40.82,63.44
CIEN,62678218332.0,143.003,,89.33,442.79
GWW,62238242740.0,33.282,0.722,31.72,1321.38
TEL,62170070581.0,20.613,1.375,-4.96,214.74
MET,61939936075.0,17.082,2.427,26.09,97.47
NUE,61775977818.0,21.42,0.824,67.92,272.29
NKE,61164651525.0,19.68,3.944,-34.27,41.23
FIX,60803130554.0,42.389,0.203,85.38,1727.64
AFL,60712673388.0,12.487,2.042,10.98,121.1
RELX,60674679114.0,19.834,2.723,-11.86,34.67
NOK,60638051190.0,74.128,1.117,64.98,10.56
KEYS,60471325967.0,57.373,,74.15,353.85
D,60282708544.0,23.79,3.837,19.41,68.54
GRMN,60156491554.0,32.044,1.2,55.05,311.93
DAL,60047558869.0,15.202,0.849,32.6,91.31
WPM,59885533380.0,29.202,0.546,12.55,131.86
O,59564425177.0,46.991,5.063,15.09,62.95
COR,59158329422.0,22.538,0.965,-7.67,310.01
FAST,58912525398.0,43.571,1.87,30.04,51.34
AME,58741315938.0,37.266,0.509,25.18,256.22
VALE,58729526571.0,27.847,6.812,8.36,13.8
CRWV,58622825427.0,,,48.43,106.29
NXPI,58479393592.0,19.657,1.749,7.76,231.91
OKE,58397445951.0,15.973,4.573,30.84,92.64
PSA,57730179168.0,28.239,3.648,29.15,328.72
OXY,57679076307.0,7.951,1.716,41.64,57.7
TRGP,57227350884.0,25.237,1.688,46.79,266.88
SRE,56549302095.0,24.791,3.009,-0.66,86.48
CVE,56433897000.0,11.768,1.958,83.02,30.6
ALAB,55997521869.0,151.552,,94.03,322.78
FANG,55867658667.0,38.083,2.667,34.98,199.51
F,55387703815.0,,4.32,9.54,13.89
MT,55203392711.0,30.465,0.878,61.64,73.21
LNG,55037222424.0,18.868,0.851,38.07,266.48
TAK,54962731608.0,,3.565,13.4,17.39
CBRS,54879669111.0,,,24.87,231.01
NDAQ,54550601733.0,27.733,1.169,1.15,97.59
ADSK,54429560000.0,37.204,,-12.85,257.96
SQ,53899025440.0,51.173,,,86.96
HONA,53821742232.0,27.658,,-23.17,169.81
CAH,53780811343.0,31.377,0.897,13.33,231.24
LHX,53715468131.0,28.664,1.704,-1.0,288.46
ARGX,53591247736.0,31.248,,1.9,856.94
EW,53351584000.0,53.091,,8.57,92.56
DEO,52886954702.0,21.908,3.409,11.19,95.01
FITB,52545355158.0,22.398,0.69,25.78,57.94
CARR,52220992361.0,42.804,1.507,21.27,63.35
STT,52152130085.0,15.09,1.792,49.86,189.85
HEI,51920942784.0,65.754,0.067,14.91,371.56
PYPL,51832374356.0,10.574,0.739,4.44,60.59
WDAY,50993150000.0,60.204,,-3.88,206.45
CTVA,50566784840.0,50.116,0.959,13.58,75.79
AMP,50410001419.0,12.768,1.185,17.52,570.68
WAB,50332055381.0,39.663,0.379,39.94,297.98
INFY,50256104515.0,15.124,3.618,-29.08,12.41
AXON,50008940300.0,250.925,,8.39,615.59
XYZ,49920056550.0,139.776,,27.65,83.09
ETR,49887573451.0,27.447,2.34,17.76,106.91
AZO,49635119581.0,20.029,,-10.35,3040.37
CRDO,49601256089.0,105.025,,84.86,265.99
BDX,49566225996.0,52.618,2.392,20.92,181.97
ROK,49473295645.0,41.193,1.235,15.26,445.51
ARES,49359931874.0,77.567,3.286,-5.33,149.45
XEL,49333617488.0,22.093,2.865,8.53,78.98
VST,49136992548.0,22.144,0.626,-9.0,146.4
DVN,48829000000.0,14.887,1.681,22.68,44.39
UMC,48630036324.0,18.953,1.631,149.87,19.38
CBS.A,48378301990.48,5.566,,,43.12
STM,48126037561.0,103.275,0.568,108.57,53.92
AU,48083483168.0,12.63,4.834,14.73,95.07
FERG,47999488142.0,22.781,1.421,12.75,248.12
RKLB,47936625094.0,,,14.82,80.1
CCEP,47530668557.0,20.61,2.262,19.77,107.48
EXC,47070780895.0,16.914,2.684,6.5,45.6
FER,47063617048.0,67.217,1.846,0.68,64.51
MDLN,46777292565.0,67.5,,-15.29,35.58
EBAY,46538100000.0,20.869,1.161,20.8,104.58
VTR,46313926754.0,176.279,2.1,18.12,90.29
HUM,46227316171.0,36.143,0.92,51.42,384.97
TRI,45952130988.0,27.649,3.78,-18.37,106.07
FLEX,45916790165.0,47.191,,105.73,124.3
TTWO,45232438966.0,,,-5.51,241.91
PBR.A,45180475085.0,1.768,0.0,43.12,16.13
SLF,45044793996.0,17.455,3.306,32.27,80.89
NTRA,44797125153.0,,,35.66,310.78
ABEV,44768808600.0,14.273,4.577,15.19,2.84
ODFL,44733044064.0,41.067,0.532,37.95,215.73
FNV,44663788182.0,30.223,0.708,12.14,231.57
IDXX,44663378094.0,39.19,,-16.2,566.93
PAYX,44602630644.0,25.341,3.645,15.59,125.4
IX,44281676386.0,11.353,1.741,39.75,40.43
CBRE,43983592013.0,33.808,,-5.54,151.89
LYV,43842035992.0,325.479,,30.57,186.06
WDS,43345083260.0,15.947,4.82,50.16,22.8
CLS,43335383723.0,38.817,,17.6,347.63
RVMD,43295956436.0,,,153.61,202.0
HLN,43164230448.0,19.665,2.469,-1.24,9.8
PRU,43038750000.0,10.985,4.463,13.54,124.75
RKT,42587902012.0,90.42,,-22.31,15.04
CCJ,42573348600.0,166.602,0.174,6.84,97.75
TEVA,42556612988.0,,,17.01,36.52
KDP,42348906303.0,29.677,2.953,13.82,31.12
MCHP,42186345204.0,88.182,2.334,23.26,77.69
A,42164264920.0,29.819,0.68,10.37,149.29
TEAM,42120389735.0,,,2.37,165.98
DHI,41921625898.0,13.732,1.229,4.99,149.88
MSCI,41819948000.0,30.795,1.73,1.38,575.24
KB,41728961292.0,9.777,2.555,40.91,118.85
WCN,41721759032.0,39.341,0.854,-4.99,165.53
CMG,41265280980.0,29.072,,-11.86,32.61
YUM,41167128672.0,18.577,1.964,0.67,150.85
VEEV,41039673038.0,43.583,,13.17,252.64
UAL,41011159592.0,11.731,,12.99,126.35
WAT,40626576380.0,243.815,,8.87,413.51
COIN,40604502450.0,,,-31.94,153.9
HMC,40487372453.0,,4.301,8.64,31.2
ONC,40479005231.0,61.733,,17.18,356.01
NTAP,40226061982.0,31.525,1.022,93.92,204.99
ED,40085725531.0,18.081,2.381,10.91,108.39
SYY,39982320287.0,22.756,2.597,15.84,83.55
AIG,39755567639.0,13.408,2.51,-10.01,76.03
IQV,39754192000.0,28.912,,7.15,241.52
ITUB,39700456599.0,4.584,7.493,2.51,7.34
FMX,39464207430.0,21.445,5.968,20.5,116.51
VOD,39461623921.0,,2.959,24.93,16.22
EXPE,39403550500.0,19.353,0.546,16.38,328.31
JD,39379200000.0,17.944,3.43,5.73,29.3
ROP,39313097415.0,15.698,0.939,-10.06,397.5
P,39007718770.0,172.407,,73.08,117.35
CCL,38925427962.0,12.683,1.538,-5.45,28.42
JBL,38808946282.0,45.022,0.109,62.55,370.36
ADM,38629060577.0,21.824,2.565,41.39,80.15
PCG,38453326179.0,12.146,1.031,9.28,17.46
TWLO,38304731372.0,33.345,,75.35,249.42
HEI.A,38077128053.0,48.222,0.092,8.05,272.49
MDB,37987194803.0,,,12.53,472.29
PEG,37845032878.0,18.81,3.427,-3.85,75.93
TKO,37793376292.0,164.637,1.602,-3.7,199.68
IRM,37695130055.0,90.039,2.656,54.94,126.62
HSY,37396283281.0,25.113,3.841,4.55,186.12
MSTR,37344271600.0,,,-36.1,97.1
STLD,37341266767.0,23.233,0.799,54.58,260.53
HIG,37328870596.0,8.552,1.723,0.91,137.81
KVUE,36878850566.0,22.243,4.328,15.2,19.2
KMB,36816499507.0,18.832,4.579,12.6,110.7
EME,36665473008.0,25.477,0.176,36.09,831.23
MTB,36573418352.0,12.058,2.481,27.45,253.25
ESLT,36523996385.0,57.43,0.446,35.27,779.62
VMC,35960691647.0,32.229,0.924,-2.14,277.52
WEC,35934669957.0,21.229,4.197,7.28,110.28
HBAN,35902771458.0,14.972,3.067,4.4,17.77
ALC,35539568000.0,55.271,0.482,-6.27,73.52
BIDU,35506046065.0,181.741,,-19.88,104.68
EC,35380915772.0,10.509,3.841,80.29,17.21
GFI,35380308484.0,9.918,3.726,-7.36,39.53
UI,35284375555.0,37.453,0.549,5.61,583.0
SHG,35124266882.0,9.716,1.689,41.27,74.82
KR,35061803949.0,33.297,3.208,-6.82,57.23
NTRS,34849392783.0,15.548,1.724,40.89,190.48
RJF,34815546074.0,15.098,1.19,13.91,180.99
PUK,34699260700.0,8.723,1.838,-9.71,27.75
DXCM,34520962782.0,34.531,,37.83,91.48
VG,33851257203.0,9.056,0.51,99.08,13.54
EQT,33827905280.0,12.475,1.219,1.78,54.08
VIK,33783938460.0,28.185,,48.59,106.11
RPRX,33672070506.0,41.468,1.964,53.64,58.56
ERIC,33646393443.0,13.014,2.103,7.47,10.27
ACGL,33450691222.0,7.129,,2.2,98.03
GEHC,33329928535.0,16.791,0.191,-9.9,73.79
SUNB,33300039974.0,25.132,0.923,11.23,81.23
CHT,32798483971.0,26.58,3.039,4.45,42.28
MLM,32721466454.0,13.318,0.611,-12.28,544.76
RMD,32707767862.0,21.472,1.07,-5.37,226.74
IR,32700591876.0,34.095,0.12,6.47,84.28
CNC,32623429800.0,,,60.49,66.04
CCI,32219740395.0,37.378,5.749,-12.71,75.73
ZM,32208626825.0,15.551,,27.29,109.84
NTR,32197363693.0,13.528,3.277,11.11,67.47
KGC,31849470000.0,10.02,0.547,-4.4,26.85
ON,31752263965.0,50.384,,50.62,81.56
CASY,31594055475.0,44.222,0.277,54.84,853.78
EL,31591931978.0,,1.6,-16.03,87.32
EXR,31563671965.0,32.953,4.347,17.32,149.4
ZTS,31338877976.0,11.884,2.834,-38.78,75.84
TECK,31280656000.0,17.391,0.568,33.56,63.76
TDY,31227962673.0,32.035,,31.9,673.66
CFG,31213411759.0,14.682,2.503,29.52,74.11
BIIB,31124379679.0,37.293,,19.69,210.65
WTW,31018298239.0,19.82,1.146,2.35,333.99
ATI,30940634425.0,65.029,,98.0,227.22
RYAAY,30708187188.0,14.051,2.353,-16.93,59.17
ZS,30430498415.0,,,-16.33,188.18
RDDT,30421736161.0,34.924,,-31.21,158.12
ALNY,30390726880.0,39.228,,-42.88,227.12
AEE,30209135549.0,19.328,2.645,10.79,109.12
SATS,30115968606.0,,,,103.915
KHC,30096206978.0,,6.296,8.35,25.38
FTI,30067243628.0,25.576,0.269,72.31,76.67
Q,29831046146.0,50.906,0.154,74.84,142.59
BAP,29804122720.0,4.133,3.793,36.87,375.14
FTV.WD,29719008300.0,25.92378,,,84.69
LVS,29645283192.0,17.166,2.576,-28.45,45.77
LPLA,29525209058.0,29.324,0.405,5.28,374.96
FISV,29513053016.0,10.537,,-17.37,55.5
CPNG,29281465626.0,,,-30.95,16.29
NMR,29229712490.0,11.54,2.81,21.09,10.0
ILMN,29088640000.0,35.302,,46.87,192.64
DTE,29034528268.0,22.046,3.282,9.9,139.53
VICI,29002382983.0,10.486,6.629,-3.21,26.34
GFS,28913694511.0,40.382,0.228,51.11,52.69
FTS,28778997000.0,22.021,3.215,10.25,56.33
ATO,28721294468.0,20.479,2.206,2.53,169.96
MTD,28667507155.0,31.655,,2.62,1430.76
HPQ,28624560197.0,11.212,3.824,44.5,31.3
WSM,28546488371.0,26.225,1.188,37.18,242.44
TSEM,28539069585.0,98.554,,115.42,252.95
PBA,28443855050.0,22.13,4.245,31.48,48.91
TCOM,28349329094.0,6.064,,-37.39,45.02
XYL,28093133220.0,27.596,1.43,-11.0,120.32
CPAY,27921087879.0,24.475,,41.31,425.24
ASTS,27833259171.0,,,-1.53,71.52
DOV,27833015299.0,24.528,1.016,6.35,206.66
OTIS,27800281827.0,18.338,2.978,-14.99,73.03
INSM,27588135274.0,,,-27.41,126.33
NVT,27517468209.0,45.993,0.488,67.51,170.01
FOXA,27466102252.0,16.3,0.888,-9.99,65.45
HAL,27360001252.0,17.079,2.092,17.27,32.84
CPRT,27209599456.0,17.518,,-24.93,29.39
ES,27203450734.0,18.769,4.238,9.68,72.22
EIX,27198652036.0,6.9,4.895,22.37,70.68
AWK,27118557839.0,24.041,2.492,6.73,136.46
RBLX,27110566961.0,,,-53.17,37.95
FE,27103494415.0,24.98,3.883,7.77,46.84
RF,26972088160.0,12.084,3.424,19.08,31.66
OKTA,26931451207.0,109.034,,79.2,154.95
DG,26929217866.0,17.213,1.93,-6.75,122.08
PPL,26850799927.0,21.209,3.097,3.47,35.68
HUBB,26791396754.0,29.706,1.105,14.84,507.1
PHG,26761964183.0,20.792,3.064,4.44,27.38
QSR,26711380198.0,20.983,3.209,14.28,76.59
CTSH,26706837152.0,12.03,2.304,-27.7,59.29
CNP,26664997258.0,23.872,2.204,6.75,40.48
ECHO,26632188109.0,,,-11.77,91.68
SN,26566965992.0,38.214,,68.53,188.59
TS,26563621980.0,13.89,3.415,39.55,52.62
CRS,26542081193.0,50.098,0.15,70.29,535.57
