symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
KALU,NASDAQ,483007704,KAISER ALUMINUM CORP,6897,1333810.83,1,PRNT,PRNT=6897
LECO,NASDAQ,533900106,LINCOLN ELECTRIC HOLDINGS,4265,1212411.55,1,PRNT,PRNT=4265
MOG.A,NYSE,615394202,MOOG INC-CLASS A,2750,1146695.00,1,PRNT,PRNT=2750
GE,NYSE,369604301,GENERAL ELECTRIC,3097,1139881.82,1,PRNT,PRNT=3097
AME,NYSE,031100100,AMETEK INC,4110,1053393.00,1,PRNT,PRNT=4110
ALGN,NASDAQ,016255101,ALIGN TECHNOLOGY INC,5467,945544.99,1,PRNT,PRNT=5467
CNTN,NASDAQ,432705309,CANTON STRATEGIC HOLDINGS IN,390059,741112.10,1,ARKF,ARKF=390059
BABA,NYSE,01609W102,ALIBABA GROUP HOLDING-SP ADR,4307,550649.95,1,ARKF,ARKF=4307
ATI,NYSE,01741R102,ATI INC,444,102155.52,1,PRNT,PRNT=444
MTRN,NYSE,576690101,MATERION CORP,340,95472.00,1,PRNT,PRNT=340
MMM,NYSE,88579Y101,3M CO,509,93213.17,1,PRNT,PRNT=509
AVNT,NYSE,05368V106,AVIENT CORP,2007,91258.29,1,PRNT,PRNT=2007
JBL,NYSE,466313103,JABIL INC,249,88795.89,1,PRNT,PRNT=249
CRS,NYSE,144285103,CARPENTER TECHNOLOGY,148,79560.36,1,PRNT,PRNT=148
KMT,NYSE,489170100,KENNAMETAL INC,2150,65016.00,1,PRNT,PRNT=2150
SRTA,NASDAQ,092667104,STRATA CRITICAL MEDICAL INC,49,295.47,1,ARKQ,ARKQ=49
