symbol,market_capital,pe_ttm,dividend_yield,ytd_pct,price
VRTX,139925637703.0,31.764,,21.77,552.06
BMY,138107937892.0,14.879,3.782,29.58,67.61
SONY,137505900004.0,,0.593,-7.99,23.49
UL,136110401594.0,12.648,3.597,-0.91,63.18
LMT,135970372130.0,21.627,2.255,23.25,589.15
COF,135414507850.0,12.872,1.468,-7.86,220.73
PLD,133964180464.0,31.834,2.916,12.38,141.3
NEM,131795829257.0,15.33,0.906,25.81,125.08
CB,131526887930.0,11.759,1.158,9.89,340.92
NOW,131507246400.0,78.747,0.0,-16.97,127.2
GLW,131327264944.0,69.12,0.698,74.71,152.46
SYK,130407164179.0,34.971,1.049,-2.75,339.98
PH,129017897544.0,35.367,0.711,16.9,1023.25
PDD,128390360872.0,9.044,,-20.45,90.2
PGR,126314644468.0,10.801,6.762,1.57,217.27
RIO,126056851276.0,10.416,4.809,31.85,100.44
SPGI,125779368000.0,25.549,0.942,-13.28,426.66
MFG,123380329094.0,15.21,1.662,39.99,10.14
LOW,123355549020.0,18.569,2.249,-7.36,220.0
BMO,123084212457.0,17.546,2.673,38.64,175.73
ACN,122322919439.0,15.703,3.626,-29.92,183.17
BTI,121088055136.0,13.866,5.598,1.67,55.98
MDT,120484598446.0,25.096,3.1,-0.32,94.13
CVS,119775575057.0,24.494,2.789,20.76,93.65
SBUX,119677200000.0,60.358,2.338,26.93,104.98
HDB,118836803492.0,16.146,1.524,-35.66,23.16
BP,114457238248.0,20.841,4.621,30.57,43.73
HWM,113052220589.0,60.423,0.172,38.48,283.48
SNOW,112648466000.0,,,48.16,325.01
FTNT,112148131861.0,52.883,,92.48,152.85
ABNB,111607663268.0,41.474,,37.33,186.39
SNY,111284316815.0,24.228,4.492,-1.14,45.83
MO,110253191434.0,13.828,6.524,18.18,66.03
ADP,110129175951.0,24.953,2.501,9.49,277.22
ENB,109750296827.0,24.848,5.373,9.26,50.25
SPOT,109652447421.0,28.298,,-8.15,533.37
BX,108908197790.0,30.948,3.694,-2.91,145.09
DHR.WD,108776501000.0,44.2807,,,150.55
BNY,108397821726.0,17.209,1.371,39.33,159.76
ADBE,108306825000.0,14.982,,-22.15,272.47
CM,107568528367.0,15.199,2.513,32.04,117.84
GSK,106960673344.0,16.366,3.501,10.63,52.88
BNS,106902307612.0,15.532,3.578,22.78,87.69
EQIX,106277299557.0,69.326,2.283,42.73,1077.08
GD,106150409886.0,23.657,1.569,18.08,392.34
SO,106051961836.0,22.768,3.186,8.32,92.19
IBN,105595623752.0,5.795,0.715,-0.5,29.44
AEM,105182109550.0,17.907,0.9,23.05,207.72
APP,104006184290.0,23.584,,-53.88,310.79
NET,103932547214.0,,,48.05,291.88
CNQ,102044250000.0,12.043,3.587,49.2,49.5
PWR,101844117852.0,76.755,0.061,60.6,677.41
MPC,101307533252.0,11.843,1.405,124.4,360.75
EQNR,100483182151.0,11.093,4.601,83.38,42.03
VRT,100481913153.0,58.015,0.082,61.17,261.0
TT,100216156660.0,33.983,0.865,17.58,455.48
VLO,99697762646.0,13.824,1.394,115.85,346.26
MCK,99534358797.0,21.676,0.394,4.28,853.71
FCX,99214450664.0,33.689,0.905,37.0,69.09
ING,99202993000.0,11.258,3.705,29.33,34.69
KKR,99152828486.0,31.457,0.706,-12.86,110.46
INTU,99148956390.0,21.629,1.386,-44.77,362.47
PNC,98323656169.0,12.89,2.771,20.85,246.46
USB,97876791838.0,11.983,3.206,19.96,62.82
CEG,97140454100.0,28.035,0.614,-22.05,274.17
MELI,96762451137.0,51.939,,-5.24,1908.65
PSX,96678777738.0,13.63,2.566,91.69,242.29
DUK,96371191055.0,18.367,3.447,8.21,123.6
CME,95986088465.0,22.39,4.142,0.61,266.94
DASH,95420368924.0,113.461,,-2.76,220.22
CMCSA,94358246476.0,8.426,5.103,-1.49,26.59
BK,94143749812.0,15.793,1.563,,137.16
BN,94093613660.0,65.892,0.636,-7.84,42.15
CSX,93883428794.0,29.129,1.079,40.7,50.68
MAR,93862825366.0,36.282,0.785,16.48,359.95
MMM,93170411855.0,31.088,1.708,13.93,180.66
MNST,92917825167.0,43.671,0.0,23.73,47.43
BCS,90731335603.0,8.534,2.21,7.96,26.87
MRSH,90288371906.0,22.686,2.006,5.21,189.2
WM,89967893615.0,31.534,1.595,3.3,225.08
WMB,89584785649.0,29.152,2.726,23.63,73.24
MMC,89506499084.0,21.688,1.883,,182.7
ICE,88273669136.0,21.861,1.298,-2.24,157.24
HCA,88126935575.0,12.884,0.763,-12.51,407.05
EMR,87909280000.0,34.113,1.413,20.09,157.6
JCI,87796168662.0,24.531,1.098,21.74,144.94
UPS,87511393525.0,19.149,6.427,8.62,102.86
CDNS,86743287140.0,62.949,,0.77,314.98
REGN,86568672110.0,19.999,0.464,9.36,840.84
ELV,86411568601.0,17.411,1.781,14.83,398.45
LYG,86347533658.0,12.238,3.548,16.29,5.94
HOOD,86105109285.0,41.557,,-15.32,95.77
MCO,86076144478.0,30.796,0.843,-2.06,497.03
SHW,85836854612.0,31.931,0.705,9.65,353.59
BAM,84095298477.0,28.43,3.693,2.6,52.65
DDOG,83851199604.0,472.178,,71.72,233.52
CMI,83750943956.0,30.847,1.292,19.96,608.37
CP,83020241915.0,29.782,0.757,28.83,94.44
NOC,82800014074.0,18.416,1.6,2.99,582.84
MDLZ,81887924937.0,23.29,3.211,21.23,64.16
E,81559806051.0,13.303,3.054,49.87,55.97
NTES,81471837441.0,16.082,2.406,-6.06,127.25
AMT,81305368776.0,23.906,4.06,1.34,174.49
CTAS,81266434448.0,40.634,0.939,8.81,203.08
NGG,81092215965.0,18.457,3.9,7.02,80.66
ITW,80954400000.0,25.346,2.286,16.84,284.25
RCL,80385398367.0,18.278,1.686,8.89,300.56
ECL,80067455589.0,37.832,1.023,9.39,285.62
ASX,79710303788.0,42.325,0.851,123.14,35.66
MSI,79576033022.0,37.29,1.01,26.15,480.84
SLB,79475870020.0,25.629,2.197,41.08,53.55
SU,78914909922.0,12.263,2.598,54.31,67.47
APO,78914282337.0,42.088,1.579,-6.53,133.63
EOG,78406621228.0,11.403,2.801,45.9,149.48
FDX,77717837445.0,17.532,1.7,42.28,328.38
NSC,77649360630.0,29.457,1.593,21.27,345.71
CVNA,77516667959.0,49.437,0.0,-16.54,70.44
CNI,77107324000.0,22.368,2.108,30.66,127.64
SNPS,76829164363.0,99.356,,-14.58,401.24
SPG,76565904411.0,16.571,3.832,23.3,223.18
TRV,75550044469.0,9.099,1.299,25.86,362.22
BSX,75374427647.0,20.516,,-45.45,52.01
HLT,75335977324.0,47.561,0.188,16.64,334.73
ROST,75284110726.0,32.509,0.724,30.81,234.69
RACE,74736778974.0,39.362,1.036,16.38,425.18
GM,74548282923.0,38.25,0.828,4.95,84.96
B,74278763829.0,11.38,2.236,4.94,45.13
LITE,74235720000.0,,,124.53,827.6
AON,73910864969.0,18.884,0.919,-0.56,348.43
ORLY,73777224230.0,27.837,,-0.01,91.2
CI,73313522841.0,11.427,2.215,1.95,277.45
NWG,73265909371.0,8.523,4.92,11.42,18.41
SE,72946906570.0,44.538,,-6.64,119.1
CL,72439094971.0,35.544,2.307,17.09,90.87
TGT,72216386808.0,16.443,2.999,67.14,159.0
MFC,72044606516.0,15.34,3.098,22.01,43.42
WBD,71630365548.0,,,-1.01,28.53
DB,71458370000.0,9.192,3.153,2.28,38.03
KMI,71435811015.0,20.605,3.587,20.02,32.08
DLR,71176458454.0,89.079,2.329,26.01,192.35
AMX,70767750000.0,13.462,2.497,15.3,23.55
NU,70576361308.0,19.566,,-12.72,14.61
HPE,70354933071.0,45.215,1.002,123.26,53.13
HON,70275108417.0,8.557,3.447,9.89,221.73
MRNA,69618754324.0,,,491.32,174.38
URI,69527349913.0,26.356,0.697,38.86,1117.04
PBR,68989484911.0,2.7,5.363,59.83,18.54
AEP,68741053637.0,21.885,2.988,12.02,126.27
RSG,67685316657.0,30.963,1.159,5.21,221.04
TDG,67598215188.0,31.751,7.436,-8.04,1222.91
APD,67522706407.0,,2.374,25.2,303.22
PCAR,67095740559.0,26.793,2.153,17.38,127.47
WPM,66956804082.0,32.65,0.543,25.84,147.43
AJG,65984435000.0,42.082,1.089,0.12,257.45
IMO,65826640366.0,21.945,1.735,59.36,136.12
ALL,65677323933.0,4.936,1.641,26.08,259.74
ARGX,64592919150.0,37.663,,22.82,1032.86
BKR,64007624098.0,20.674,1.423,43.12,64.48
MPWR,63892780020.0,79.672,0.53,43.95,1300.14
ECL.WD,63873098900.0,41.75047,,,225.5
TRGP,63705312029.0,28.094,1.513,63.4,297.09
CRH,63029054572.0,16.422,2.059,-23.24,94.74
TRP,62370000000.0,24.067,4.032,15.63,62.37
TFC,62266286802.0,10.662,4.058,6.77,50.97
GWW,61558576147.0,32.919,0.726,30.28,1306.95
RELX,61427206140.0,20.033,2.735,-10.77,35.1
NKE,60897621758.0,19.594,4.059,-34.56,41.05
NBIS,60868383310.0,1435.575,,167.49,223.9
BE,60858185504.0,248.46,,137.81,206.63
OKE,60521791729.0,16.554,4.364,35.6,96.01
COR,60511294022.0,23.054,0.77,-5.55,317.1
MET,60440210527.0,16.669,2.446,23.03,95.11
OXY,60068209623.0,8.281,1.656,47.51,60.09
D,60062827057.0,23.703,3.833,18.98,68.29
CVE,59901077600.0,12.477,1.842,94.27,32.48
FIX,59691693644.0,41.614,0.173,81.99,1696.06
O,59564425177.0,46.991,5.123,15.09,62.95
TER,59354765738.0,51.603,0.124,96.3,379.65
VALE,59155102851.0,28.049,6.871,9.15,13.9
FAST,59027275155.0,43.656,1.872,30.29,51.44
TEL,58936207824.0,19.541,1.44,-9.9,203.57
AFL,58411507650.0,12.014,2.533,7.31,116.51
FANG,58399078818.0,39.809,2.041,41.1,208.55
NOK,58168888120.0,70.797,1.136,58.26,10.13
TAK,57965296014.0,,3.435,19.59,18.34
F,57820137172.0,,4.307,14.35,14.5
PSA,57099699297.0,27.93,3.712,27.74,325.13
GRMN,57020709319.0,30.374,1.259,46.96,295.67
NXPI,56994146607.0,19.158,1.775,5.02,226.02
LNG,56652319539.0,19.421,0.828,42.12,274.3
CIEN,56546145751.0,129.012,,70.81,399.47
DEO,56492423205.0,32.523,3.259,8.72,92.9
NUE,56433055648.0,19.568,0.849,53.39,248.74
COHR,56295895758.0,69.933,,55.75,287.47
MT,56243970254.0,31.04,0.893,64.69,74.59
SRE,55967330785.0,24.536,2.985,-1.69,85.59
AME,55760919766.0,35.375,0.521,18.83,243.22
AU,54896195046.0,14.42,4.692,30.99,108.54
DAL,54773422169.0,13.867,0.904,20.96,83.29
CAH,54620409721.0,31.867,0.883,15.09,234.85
KEYS,54402335000.0,43.176,,57.22,319.45
HONA,53999235758.0,27.749,,-22.91,170.37
SQ,53899025440.0,51.173,,,86.96
NDAQ,53857469792.0,27.381,1.18,-0.13,96.35
EW,53190192000.0,52.931,,8.25,92.28
ADSK,53022190000.0,36.242,,-15.11,251.29
DVN,53009000000.0,16.161,1.56,33.19,48.19
AXON,52456623614.0,263.207,,13.7,645.72
CTVA,52421589720.0,51.954,0.933,17.75,78.57
PYPL,52396978533.0,10.689,0.741,5.58,61.25
LHX,51601932240.0,27.536,1.758,-4.89,277.11
CBRS,51240188003.0,,,16.59,215.69
BDX,51099763680.0,54.246,2.407,24.67,187.6
STT,51042334955.0,14.769,1.774,46.67,185.81
HEI,50783477841.0,64.313,0.068,12.39,363.42
CARR,50448693488.0,41.351,1.555,17.15,61.2
ETR,50377536524.0,27.717,2.315,18.92,107.96
AZO,50231321546.0,20.27,,-9.28,3076.89
ALAB,50140664758.0,135.701,,73.73,289.02
CRWV,50118131024.0,,,26.9,90.87
VMRK,49867672719.0,56.969,2.126,1.08,64.35
FITB,49842815317.0,21.246,0.698,19.31,54.96
XEL,49602210239.0,22.213,2.858,9.12,79.41
AMP,49447169332.0,12.525,1.203,15.28,559.78
WAB,49360817988.0,38.897,0.403,37.38,292.23
WDAY,49009740000.0,57.863,,-7.62,198.42
INFY,48717239106.0,14.661,3.795,-31.25,12.03
XYZ,48622339350.0,136.143,,24.34,80.93
FNV,48424827477.0,32.768,0.704,21.58,251.07
CBS.A,48378301990.48,5.566,,,43.12
ROK,48114059851.0,40.062,1.281,12.44,433.27
VST,47895142326.0,21.584,0.653,-11.3,142.7
ARES,47262671470.0,74.271,3.5,-9.36,143.1
CCEP,47176886134.0,20.367,2.261,18.88,106.68
FER,47158459246.0,67.057,1.879,0.88,64.64
VTR,47114123074.0,179.325,2.079,20.16,91.85
FERG,47045766247.0,22.328,1.442,10.51,243.19
NTRA,46856945342.0,,,41.9,325.07
EXC,46761104705.0,16.802,2.701,5.8,45.3
PBR.A,46665016424.0,1.826,0.0,47.83,16.66
RVMD,46009455488.0,,,169.5,214.66
EBAY,45674800000.0,20.482,1.187,18.56,102.64
TRI,45466919461.0,27.357,4.623,-18.7,104.95
UMC,45443303451.0,17.673,1.71,133.63,18.12
WDS,45417282416.0,16.71,4.685,57.34,23.89
HUM,45392758030.0,35.491,0.927,48.69,378.02
RKLB,45387186606.0,,,8.72,75.84
STM,44993203885.0,96.552,0.585,94.99,50.41
CBRE,44904441461.0,34.515,,-3.56,155.07
MDLN,44581731054.0,64.332,,-19.26,33.91
TTWO,44321844209.0,,,-7.42,237.04
IDXX,44290743415.0,38.863,,-16.9,562.2
SLF,44265183270.0,17.133,3.325,29.98,79.49
TEAM,44104375737.0,,,7.46,174.23
A,43892748417.0,31.042,0.684,14.9,155.41
CMG,43859387880.0,30.9,,-6.32,34.66
CRDO,43788740008.0,92.718,,63.19,234.82
TEVA,43663644267.0,,,20.06,37.47
PAYX,43571150350.0,24.755,3.811,12.92,122.5
ABEV,43511908338.0,13.969,4.748,13.97,2.81
HLN,43418642085.0,19.735,1.914,-0.54,9.87
LYV,43401400673.0,322.208,,29.26,184.19
ONC,42849689366.0,65.349,,24.04,376.86
CCJ,42673521184.0,166.801,0.177,7.09,97.98
WCN,42533358525.0,40.106,0.854,-3.14,168.75
ODFL,42524696040.0,39.039,0.552,31.14,205.08
DHI,42475434407.0,13.913,1.264,6.37,151.86
KDP,42267256740.0,29.62,2.985,13.6,31.06
COIN,42266675065.0,,,-29.16,160.2
PRU,42165900000.0,10.762,4.47,11.24,122.22
MCHP,41855109902.0,87.49,2.319,22.29,77.08
FLEX,41753618603.0,42.912,,87.07,113.03
RKT,41426928619.0,87.955,,-24.43,14.63
HMC,41408719711.0,,4.2,11.11,31.91
MSCI,41095129000.0,30.261,1.428,-0.37,565.27
IX,41083494465.0,10.526,1.799,29.66,37.51
IQV,41031488000.0,29.841,,10.59,249.28
WAT,40855494478.0,245.188,,9.48,415.84
VEEV,40773266041.0,43.3,,12.44,251.0
KB,40742353120.0,9.02,2.581,37.58,116.04
ROP,40284303998.0,16.086,0.947,-7.84,407.32
FMX,40212777497.0,21.891,5.927,22.79,118.72
MSTR,40094133000.0,,,-31.39,104.25
ED,39941492364.0,18.016,3.177,11.42,108.0
ITUB,39862720046.0,4.635,7.565,2.93,7.37
YUM,39824455334.0,17.971,2.045,-2.62,145.93
AIG,39583012893.0,13.35,2.507,-10.4,75.7
SYY,39460707730.0,22.459,2.648,14.33,82.46
JD,39446400000.0,17.965,3.487,5.91,29.35
VOD,39339978964.0,,2.976,24.54,16.17
GFI,39246813231.0,11.002,3.6,2.76,43.85
EXPE,39158711041.0,19.233,0.557,15.66,326.27
ADM,38923055923.0,21.99,3.124,43.37,80.76
PCG,38871775891.0,12.278,1.01,10.47,17.65
TKO,38173808415.0,166.294,1.665,-2.73,201.69
NTAP,38163639857.0,29.909,1.024,83.98,194.48
HSY,37932754785.0,25.473,3.143,6.05,188.79
UAL,37580309122.0,10.75,,3.54,115.78
CLS,37567388427.0,33.65,,1.95,301.36
PEG,37545980860.0,18.661,3.442,-4.61,75.33
HIG,37253026435.0,8.534,1.709,0.71,137.53
P,37229352384.0,164.547,,65.19,112.0
HEI.A,36945252618.0,46.788,0.093,4.84,264.39
EC,36778883391.0,10.857,3.739,87.41,17.89
KVUE,36744396424.0,22.162,4.42,14.78,19.13
CCL,36555934986.0,11.911,1.602,-11.2,26.69
KMB,36543784695.0,18.692,4.706,11.77,109.88
IRM,36343559289.0,86.81,2.655,49.39,122.08
ALC,35897284000.0,55.828,0.481,-5.33,74.26
VMC,35802605586.0,32.087,0.76,-2.57,276.3
UI,35749185168.0,37.946,0.549,7.0,590.68
WEC,35628371537.0,21.048,3.374,6.37,109.34
EME,35542876028.0,24.697,0.177,31.92,805.78
RPRX,35494824323.0,43.713,1.553,61.95,61.73
KGC,35467380000.0,11.158,0.542,6.46,29.9
EL,35459519619.0,194.833,1.658,-5.75,98.01
MDB,35432676801.0,,,4.97,440.53
MTB,35316996872.0,11.644,2.498,23.08,244.55
ESLT,35244096458.0,55.417,0.437,30.53,752.3
PUK,34810717989.0,8.751,1.816,-9.35,27.86
HBAN,34690522562.0,14.466,3.086,0.87,17.17
SHG,34532759581.0,8.957,1.688,38.89,73.56
VG,34476280415.0,9.223,0.486,102.76,13.79
KR,34473662558.0,32.739,2.588,-8.39,56.27
RJF,34226919238.0,14.843,1.201,11.99,177.93
TWLO,34073734061.0,29.662,,55.98,221.87
NTRS,33919978066.0,15.133,1.723,37.13,185.4
DXCM,33917185558.0,33.927,,35.42,89.88
JBL,33822128717.0,39.237,0.095,41.66,322.77
GEHC,33704828124.0,16.98,0.194,-8.89,74.62
NTR,33643310217.0,14.136,3.186,16.1,70.5
ACGL,33621305785.0,7.166,,2.72,98.53
EQT,33552678240.0,12.374,1.24,0.96,53.64
CHT,33357020122.0,26.974,2.995,6.23,43.0
RMD,33271794379.0,21.842,0.826,-3.74,230.65
ERIC,33227876553.0,12.841,2.141,6.21,10.15
STLD,33110221609.0,20.601,0.833,37.06,231.01
BIIB,32736375797.0,39.224,,25.89,221.56
SUNB,32726113395.0,24.699,0.952,9.31,79.83
ALNY,32463430118.0,41.904,,-38.99,242.61
TECK,32355070000.0,17.968,0.566,38.15,65.95
MLM,32167058760.0,13.092,0.637,-13.76,535.53
CNC,31961476500.0,,,57.23,64.7
CCI,31760248521.0,36.845,5.881,-13.96,74.65
ZTS,31685985801.0,12.016,2.906,-38.1,76.68
ZM,31513666468.0,15.215,,24.55,107.47
BIDU,31500253134.0,,,-28.92,92.87
IR,31482273669.0,32.825,0.1,2.5,81.14
CPRT,31338718666.0,20.177,,-13.54,33.85
EXR,31248880324.0,32.624,4.42,16.15,147.91
WTW,31154819986.0,19.907,1.168,2.8,335.46
ILMN,30955000000.0,37.567,,56.3,205.0
CASY,30941658841.0,43.308,0.276,51.64,836.15
KHC,30451954105.0,,6.438,9.63,25.68
AEE,30253430469.0,19.356,2.632,10.95,109.28
FTI,30204501164.0,25.693,0.327,73.21,77.02
LVS,30169921151.0,17.47,2.593,-27.18,46.58
SATS,30115968606.0,,,,103.915
TDY,30067680178.0,30.845,,27.0,648.63
CPNG,29946544955.0,,,-29.38,16.66
ZS,29851578315.0,,,-17.93,184.6
ON,29813491594.0,47.308,,41.42,76.58
CFG,29802469519.0,14.018,2.525,23.67,70.76
FTV.WD,29719008300.0,25.92378,,,84.69
ATI,29411441024.0,61.815,,88.21,215.99
BAP,29304022620.0,3.976,3.864,34.62,368.98
TCOM,29287589875.0,6.261,,-35.32,46.51
RDDT,29188474532.0,33.508,,-34.0,151.71
HAL,29176225452.0,18.212,1.982,25.05,35.02
VICI,29035415310.0,10.498,6.739,-3.1,26.37
DTE,28961697443.0,21.991,3.266,9.62,139.18
ATO,28949429014.0,20.642,2.199,3.34,171.31
VIK,28899897220.0,24.11,,27.11,90.77
FTS,28727907000.0,21.957,4.015,10.95,56.23
MTD,28553899865.0,31.53,,2.22,1425.09
INSM,28533727182.0,,,-24.93,130.66
WSM,28531181311.0,26.211,1.193,37.11,242.31
FOXA,28519424126.0,16.925,0.842,-6.54,67.96
RYAAY,28435044381.0,12.954,2.512,-23.08,54.79
BNTX,28416237882.0,,,18.82,113.12
LPLA,28286592837.0,28.094,0.33,0.86,359.23
EIX,28260738618.0,7.169,4.695,27.15,73.44
PBA,28217048600.0,21.929,4.206,30.43,48.52
NMR,27797456578.0,10.968,2.912,15.16,9.51
FISV,27694410830.0,9.887,,-22.47,52.08
RBLX,27639205157.0,,,-52.25,38.69
AWK,27565698064.0,24.438,2.495,8.49,138.71
CTSH,27445565654.0,12.363,2.354,-25.26,60.93
OTIS,27389158941.0,18.067,2.476,-16.25,71.95
HPQ,27380809339.0,10.725,3.995,38.22,29.94
FE,27340736787.0,25.199,3.849,8.71,47.25
DOV,27256583936.0,24.02,1.034,4.15,202.38
XYL,27133502423.0,26.654,1.51,-14.04,116.21
ES,27116815540.0,18.709,4.238,9.33,71.99
ROIV,27014880761.0,,,72.35,37.4
PHG,26996546777.0,20.882,3.096,5.35,27.62
DG,26979952795.0,17.245,1.95,-6.57,122.31
QSR,26889246811.0,21.123,3.211,15.04,77.1
TS,26800887323.0,14.014,3.394,40.8,53.09
LH,26798684000.0,26.737,0.91,32.41,330.44
CPAY,26728709561.0,23.43,,35.27,407.08
PPL,26707816407.0,21.096,3.102,2.92,35.49
DGX,26683863514.0,25.126,1.407,41.14,241.76
GFS,26658327564.0,37.232,0.24,39.32,48.58
CNP,26612299635.0,23.825,2.2,6.53,40.4
Q,26368644760.0,44.998,0.165,54.54,126.04
BSP,26336192593.0,104.849,,42.97,41.46
FWONK,26284277567.0,64.422,,6.43,104.84
TPR,26263871826.0,17.192,1.241,3.66,131.72
