symbol,market_capital,pe_ttm,dividend_yield,ytd_pct,price
CMI,76840406972.0,28.293,1.494,10.47,557.9675
SNPS,76442919070.0,71.033,,-15.08,398.8951
APO,76330656017.0,40.71,1.652,-9.59,129.2479
ITW,76327824000.0,23.895,2.454,10.16,268.0069
GM,75969754420.0,38.981,0.824,7.17,86.5816
DB,75920995000.0,9.773,2.976,8.66,40.405
BAM,75446180885.0,25.506,4.151,-7.06,47.235
NWG,74981547191.0,8.755,5.016,14.17,18.86
NTES,73788835089.0,15.22,2.521,-14.58,115.3202
CNI,73736446000.0,21.357,2.181,25.61,122.05
FDX,73727573911.0,16.627,1.327,34.97,311.57
CI,73617399400.0,11.479,2.209,2.94,278.6
NOC,73614218813.0,16.371,1.844,-8.02,518.18
ROST,72697944243.0,27.332,0.777,27.09,227.5064
RACE,72627457398.0,38.286,1.045,13.09,413.18
B,72418914436.0,11.097,2.209,2.71,43.9924
NSC,72301435269.0,27.428,1.67,12.91,321.9
MFC,71731364300.0,15.247,3.183,22.65,43.2899
TGT,70915720490.0,16.137,2.936,64.09,156.055
NU,70725146519.0,19.593,,-12.54,14.6408
WBD,70425227958.0,-22.245,,-2.67,28.05
SPG,70310060398.0,15.217,4.179,14.44,204.99
WPM,70176798255.0,34.22,0.497,32.06,154.4604
RCL,69976163258.0,15.911,1.952,-5.21,261.66
CL,69832339820.0,34.261,2.4,12.87,87.5573
DLR,69755180651.0,87.261,2.448,23.17,187.9323
ORLY,69736465074.0,26.315,,-5.49,86.2407
HLT,69094927370.0,43.621,0.199,7.02,307.05
KMI,68975194707.0,19.895,3.809,15.89,30.975
AMX,68889625000.0,13.043,2.585,12.24,22.925
RSG,68509029568.0,31.353,1.138,6.49,223.73
AEP,67336508469.0,21.44,3.057,9.73,123.67
SE,66501119461.0,40.604,,-14.89,108.51
APD,65254654284.0,-1378.673,2.452,20.99,293.06
PCAR,64987648922.0,25.942,2.249,13.69,123.4872
VALE,64793988554.0,30.723,6.152,19.55,15.225
AON,64647347266.0,16.52,1.025,-13.03,304.847
HON,64307128029.0,7.83,3.883,0.56,202.9
ECL.WD,63873098900.0,41.75047,,,225.5
ALL,63801117944.0,4.797,1.717,22.99,252.3656
NOK,63100323571.0,76.803,1.111,71.68,10.9872
IMO,62741318844.0,20.881,1.854,52.61,129.7351
TDG,62730840779.0,29.469,,-14.66,1134.855
TRGP,62435880385.0,27.516,1.543,60.15,290.6957
BSX,62193685108.0,16.928,,-54.99,42.9039
NBIS,62143927870.0,1465.018,,173.09,228.59
ARGX,61954444178.0,36.124,,17.8,990.9121
AJG,61929769000.0,39.494,1.132,-5.78,241.6127
URI,61891441362.0,23.462,0.786,23.61,994.26
TEL,61609862485.0,20.428,1.47,-5.45,212.805
TFC,61563851744.0,10.542,4.226,5.57,50.395
MET,61399780687.0,16.938,2.445,24.99,96.645
GWW,61026335502.0,32.628,0.751,29.16,1295.65
OXY,60907905015.0,8.401,1.689,50.25,60.9203
TRP,60905000000.0,23.461,4.169,12.92,60.91
COR,60900581438.0,23.202,0.758,-4.95,319.0756
OKE,60836976562.0,16.633,4.425,36.31,96.51
CVE,60666439275.0,12.612,1.797,96.75,32.895
TER,60070806373.0,52.205,0.138,98.74,384.06
MPWR,59970922905.0,74.782,0.596,35.12,1220.335
COHR,59895292439.0,74.417,,65.71,305.86
NXPI,59551015683.0,20.006,1.791,9.73,236.1597
FIX,59532967220.0,41.477,0.189,81.51,1691.55
CRH,59157098718.0,15.417,1.764,-27.95,88.9326
MRNA,59015049112.0,-18.725,,401.25,147.6611
RELX,58796106081.0,19.244,2.797,-14.44,33.6569
NUE,58057485488.0,20.127,0.878,57.81,255.89
TAK,57649236603.0,-337.912,3.424,18.94,18.24
AFL,57574264342.0,11.845,2.153,5.77,114.89
KEYS,57413337804.0,45.554,,65.97,337.24
BKR,57361671193.0,18.532,1.544,28.26,57.785
LNG,57336980273.0,19.665,0.816,43.83,277.615
D,57182379574.0,22.575,4.074,14.41,65.027
FANG,56998957053.0,38.872,2.087,37.71,203.535
FAST,56818342327.0,42.039,1.959,25.41,49.52
UMC,56759739333.0,21.867,1.429,191.81,22.635
MT,56319374424.0,31.081,0.857,64.91,74.645
O,56285779693.0,44.404,5.368,9.23,59.485
F,56045657100.0,-7.575,4.323,10.84,14.06
CTVA,55880333784.0,55.382,0.857,25.79,83.7225
AME,55232472598.0,35.041,0.556,17.7,240.9062
PSA,55226064310.0,27.005,3.826,16.12,295.56
DVN,54725000000.0,16.684,1.491,37.5,49.7536
NKE,54696597180.0,17.601,4.473,-40.6,36.875
SRE,54692225107.0,23.98,3.098,-3.93,83.66
CAH,54543659731.0,31.822,0.879,14.93,234.52
GRMN,53996839410.0,28.781,1.761,39.71,280.14
SQ,53899025440.0,51.173,,,86.96
PBR.A,53695580123.0,2.101,0.0,70.1,19.17
STT,53201490828.0,15.391,1.779,52.87,193.635
AU,52954041103.0,13.906,4.348,27.15,104.7496
DAL,52635884272.0,13.324,0.991,16.24,80.0383
MSTR,51316644280.0,-1.689,,-12.19,133.42
FNV,51177136745.0,34.631,0.798,28.71,265.34
NDAQ,51068172706.0,25.962,1.577,-4.98,91.3582
VMRK,50866266085.0,58.106,2.093,3.11,65.6364
ALAB,50090354078.0,135.567,,73.56,288.73
CIEN,49897456649.0,76.312,,50.45,351.91
CRWV,49776619560.0,-25.819,,26.03,90.23
VST,49744492251.0,22.419,0.624,-7.88,148.185
HONA,49530202336.0,25.453,,-29.29,156.27
FITB,49366696721.0,21.041,0.735,18.17,54.435
ETR,49245955141.0,27.094,2.366,16.25,105.5608
AMP,48918044517.0,12.391,1.222,14.04,553.2711
HUM,48821651225.0,38.152,0.884,59.92,406.3905
EW,48676980000.0,48.44,,-0.94,84.45
CBS.A,48378301990.48,5.566,,,43.12
DEO,48222584735.0,27.765,3.753,1.38,86.625
ROK,48060201243.0,40.021,1.318,12.31,432.785
XYZ,47913401250.0,134.158,,22.52,79.8113
BDX,47831122080.0,50.759,2.442,17.38,175.58
WAB,47756164903.0,37.633,0.424,32.92,282.7165
EBAY,47610550000.0,21.354,1.167,23.96,106.9518
AZO,47502211951.0,19.227,,-14.21,2909.72
NTRA,47432080580.0,-246.598,,43.64,329.15
CARR,47340988024.0,38.804,1.686,9.94,57.43
XEL,47241092563.0,21.153,3.001,3.93,75.63
ABEV,46995957938.0,14.746,4.342,23.1,3.04
COIN,46861395079.0,-47.442,,-21.46,177.68
KB,46833713242.0,10.001,2.376,56.55,131.81
VTR,46329315145.0,176.376,2.096,18.16,90.332356
PYPL,46318929023.0,9.45,1.103,-6.44,54.1421
CBRS,46196940977.0,-90.166,,5.11,194.7773
STM,46050869955.0,98.841,0.603,99.57,51.595
LHX,45643064528.0,24.348,1.997,-15.47,245.11
CMG,45630973080.0,32.148,,-2.54,36.0592
CCEP,45327238715.0,19.585,2.368,14.49,102.7118
ITUB,45001062521.0,5.114,6.036,16.2,8.31
TEAM,44975173261.0,-835.582,,9.58,177.6701
WDS,44780413868.0,14.567,4.688,58.82,23.547
EXC,44712080581.0,16.068,3.789,2.13,43.315
WDAY,44616330000.0,35.67,,-13.8,185.13
ADSK,44241120000.0,26.943,,-28.49,211.64
HEI,44136786073.0,52.039,0.08,-2.33,315.6952
SLF,44042437348.0,17.017,3.409,30.45,79.06
INFY,44019649966.0,13.241,4.115,-37.88,10.87
IX,43849045612.0,10.882,1.801,38.39,40.035
ARES,43804668882.0,68.764,3.759,-15.99,132.7499
RVMD,43409554738.0,-24.57,,154.27,202.57
FERG,43250223940.0,20.526,1.998,1.97,223.57
CLS,43005036035.0,38.477,,16.7,344.99
FLEX,42936779402.0,44.108,,92.37,116.5133
KDP,42804783025.0,29.968,2.921,15.04,31.455
IQV,42697240000.0,31.053,,15.08,259.405
TEVA,42684795557.0,-75.817,,17.37,36.63
VEEV,42531835807.0,41.92,,17.68,262.59
MDLN,42471625529.0,61.296,,-23.08,32.305
CCJ,42410023733.0,165.51,0.175,6.43,97.3411
ADM,42344968962.0,23.928,2.379,55.98,87.83
HMC,42323578607.0,-38.426,4.244,13.57,32.615
TRI,42029282435.0,25.294,4.226,-24.85,97.01
A,41264516716.0,28.655,0.711,8.21,146.32
PAYX,40969792638.0,23.287,3.966,6.09,115.1363
TTWO,40905711515.0,-127.656,,-14.55,218.77
FER,40884283047.0,58.187,2.144,-12.54,56.04
CBRE,40847491536.0,31.41,,-12.27,141.055
PRU,40760025000.0,10.403,4.718,8.77,118.17
WCN,40544687718.0,38.231,0.886,-7.67,160.8201
SYY,40416539910.0,22.99,2.634,16.96,84.37
GFI,40387969146.0,9.189,5.0,7.66,45.125
MSCI,40308515000.0,29.682,1.467,-2.28,554.21
MCHP,40307535133.0,84.272,2.537,18.48,74.22
VOD,40234037959.0,-87.379,2.908,33.9,17.3775
HLN,40178236571.0,18.338,2.017,-7.94,9.135
WAT,40127475976.0,240.819,,7.53,408.69
LYV,40056578031.0,297.402,,19.29,169.9758
IDXX,39608001758.0,34.757,,-25.69,502.7601
ED,39604948308.0,17.853,3.249,10.48,107.07
VG,39551468903.0,10.581,0.445,132.6,15.82
FMX,39542112912.0,21.441,5.914,20.74,116.74
AXON,39391876306.0,197.878,,-14.62,485.0045
SHG,39304721260.0,9.806,2.081,59.08,83.725
ONC,39252161978.0,59.864,,13.63,345.2148
AIG,39141168165.0,13.197,2.543,-11.4,74.855
YUM,38874759558.0,17.543,2.078,-4.46,142.4535
DHI,38365224288.0,12.573,1.359,-3.92,137.1793
ROP,38340654571.0,15.314,0.96,-12.29,387.68
NTAP,38263404269.0,26.985,1.141,84.29,194.83
RKT,37986483078.0,80.711,,-30.71,13.4551
RKLB,37858563089.0,-228.556,,-9.32,63.2799
NTR,37759437989.0,15.863,2.808,30.3,79.1097
ODFL,37119945687.0,34.081,0.64,14.65,179.015
EC,36963908517.0,10.924,3.658,88.36,17.9757
HIG,36839946632.0,8.44,1.781,0.03,136.02
JD,36503040000.0,16.552,3.719,-1.99,27.1533
MLM,36157153613.0,14.71,0.587,-17.89,509.1099
PEG,36110531174.0,17.951,3.644,-7.42,72.4612
TKO,36012348293.0,156.911,1.686,-8.24,190.25
UAL,35811327565.0,10.249,,-1.33,110.36
KR,35478404101.0,32.712,2.56,-5.72,57.895
TWLO,35074276620.0,30.534,,60.56,228.375
EL,34928033658.0,192.151,1.45,-6.85,96.54
HSY,34911837532.0,23.45,3.307,-2.39,173.82
CHT,34730088160.0,27.801,2.886,10.6,44.77
KGC,34666695000.0,10.904,0.539,4.19,29.2224
MTB,34564588147.0,11.396,2.577,21.23,239.1989
NTRS,34520072608.0,15.401,1.777,40.21,188.64
WEC,34414582586.0,20.33,3.557,2.74,105.615
EME,34405722780.0,23.907,0.195,27.7,780.0
IRM,34198610529.0,81.687,2.979,40.57,114.8725
KVUE,34074521305.0,20.528,4.671,6.44,17.736
EQT,34065601360.0,12.563,1.199,2.5,54.46
HBAN,33932867003.0,14.15,3.258,-1.33,16.795
STLD,33914292183.0,21.101,0.878,40.39,236.74
ESLT,33906572925.0,53.329,0.48,25.58,723.7504
ALNY,33859059219.0,43.7,,-36.37,253.04
UI,33800863802.0,35.198,0.633,1.33,558.82
RPRX,33781320735.0,41.603,1.578,54.13,58.75
JBL,33416602682.0,38.773,0.107,39.96,318.9
EXPE,33315569327.0,16.363,0.671,-1.46,277.5951
RJF,33236256427.0,14.424,1.241,8.74,172.78
PUK,33198244321.0,9.1,1.98,-12.79,26.6385
ERIC,33163011464.0,13.042,2.158,6.26,10.155
RBLX,32847005767.0,-32.805,,-43.26,45.97
HEI.A,32835303518.0,38.736,0.108,-6.84,234.945
ACGL,32778469844.0,6.986,,0.15,96.06
VMC,32771758880.0,29.371,0.824,-10.82,252.91
KMB,32652576693.0,16.69,5.171,1.07,98.16
TECK,32575840000.0,18.059,0.549,39.09,66.405
CNC,32243053650.0,-6.318,,58.61,65.2551
P,32223075172.0,127.221,,42.63,96.705
CCI,32187831238.0,37.343,5.894,-12.8,75.7532
BIIB,32012381207.0,38.357,,23.11,216.62
ALC,31972076000.0,49.731,0.532,-15.68,66.14
NMR,31787312333.0,12.149,2.666,31.68,10.875
DXCM,31471887801.0,31.466,,25.66,83.4092
CCL,31399206053.0,10.229,1.945,-23.73,22.925
BIDU,31362420584.0,-57.009,,-29.71,91.8399
ILMN,31341560000.0,38.036,,58.25,207.56
HPQ,31287637669.0,12.758,3.709,61.73,34.681
RMD,31185906034.0,20.473,1.128,-9.51,216.1257
SUNB,30601242508.0,22.015,1.025,2.26,74.68
PCG,30579864490.0,9.659,1.283,-13.1,13.8789
CRDO,30531849320.0,56.724,,12.9,162.445
BAP,30206619555.0,4.098,3.752,38.77,380.345
RDDT,30136989326.0,34.619,,-31.86,156.7318
SATS,30115968606.0,,,,103.915
ZTS,29812058089.0,11.301,2.949,-41.76,72.1389
FTV.WD,29719008300.0,25.92378,,,84.69
HAL,29680269324.0,18.532,1.894,27.8,35.6965
MDB,29672525426.0,503.804,,-12.23,368.345
FTI,29447623895.0,25.062,0.269,68.87,75.095
ROIV,29430617852.0,-110.524,,87.76,40.7151
OKTA,29415369345.0,99.364,,94.59,167.952
CFG,29387610383.0,13.821,2.664,21.95,69.7899
WTW,29162716937.0,18.634,1.214,-3.77,314.09024
AEE,29136589426.0,18.64,2.803,7.62,105.235
EXR,29065430569.0,30.337,4.759,8.03,137.5471
KHC,28999320002.0,-8.539,6.556,6.07,24.455
TS,28923654910.0,15.126,3.157,51.95,57.295
ON,28739500012.0,45.616,,36.33,73.8224
CPRT,28612203851.0,19.28,,-21.06,30.905
GEHC,28591739752.0,14.403,0.219,-22.71,63.2931
IR,28215318477.0,29.419,0.111,-8.14,72.72
TDY,28089220054.0,28.815,,18.64,605.86
FTS,27859377000.0,21.252,3.359,7.6,54.485
PBA,27841945625.0,21.591,4.295,28.7,47.875
ZM,27827412518.0,8.549,,10.52,95.365
DTE,27821374825.0,21.119,3.409,5.3,133.7
ATO,27816360767.0,19.849,2.381,-0.1,164.6059
LVS,27786380794.0,16.086,2.768,-32.94,42.9
INSM,27770483829.0,-31.738,,-26.93,127.165
RYAAY,27750839231.0,12.653,3.409,-24.24,53.5767
FOXA,27717340605.0,16.451,0.879,-8.94,65.925
AWK,27485212824.0,24.378,2.431,8.18,138.32
ATI,27444459842.0,57.681,,75.62,201.6262
VIK,27441694020.0,20.376,,20.52,86.0589
LPLA,27379489530.0,27.194,0.35,-2.37,347.7101
VICI,27334250477.0,9.879,7.06,-8.77,24.825
FISV,27162644109.0,9.697,,-23.95,51.1032
DG,27142483674.0,15.92,1.916,-6.02,122.995
ECHO,26960442609.0,-4.753,,-10.69,92.7414
CPNG,26953687971.0,-35.13,,-36.43,14.995
CPAY,26932254318.0,23.608,,36.3,410.45
ZS,26765428677.0,-423.167,,-27.02,164.12
WSM,26755894730.0,22.7,1.287,28.54,227.23
FE,26675300865.0,24.586,3.933,6.07,46.1
QSR,26610240360.0,20.906,3.213,13.85,76.315
Q,26522413039.0,45.26,0.243,55.55,126.78
CTSH,26463597279.0,11.922,2.332,-27.93,58.75
VRSN,26352249000.0,31.003,1.121,21.24,292.4824
OTIS,26277604471.0,17.334,2.566,-19.64,69.0301
NVT,26175665895.0,43.749,0.534,59.34,161.72
