symbol,market_capital,pe_ttm,dividend_yield,ytd_pct,price
SCCO,175281527495.0,30.958,1.889,51.49,207.6483
NEE,172510397884.0,18.549,2.903,5.26,82.695
T,170795712326.0,7.916,4.43,3.95,24.925
WELL,170200316454.0,109.759,1.263,28.6,236.02
UNP,169032301446.0,23.083,1.926,24.86,284.53
UBS,168227422377.0,17.677,2.025,21.74,54.94
SMFG,167255535297.0,19.593,2.15,38.8,26.4427
BLK,167163555126.0,25.439,2.049,2.5,1079.385
BA,165803822796.0,68.1,,-3.38,209.74
SHOP,164954185174.0,85.587,,-20.35,128.2124
COP,164772445276.0,17.755,2.525,49.75,137.18
BBVA,162245615106.0,12.561,3.045,27.85,29.075
ETN,161558864000.0,42.206,1.028,31.69,415.95
PFE,158849902925.0,36.667,6.182,17.7,27.875
IBKR,155669498980.0,138.28,0.367,42.17,91.155
BUD,155241044242.0,16.644,1.252,24.31,78.74
UBER,145593685425.0,15.208,,-12.76,71.2799
GLW,145199924015.0,76.55,0.673,93.53,168.565
DHR,143873125812.0,35.932,0.705,-10.22,204.735
RDS.A,142170085775.52,42.202,,,51.04
TJX,139212717160.0,22.946,1.412,-16.84,126.5667
SONY,137066864563.0,-95.013,0.591,-8.28,23.415
NOW,136330212630.0,81.644,0.0,-13.92,131.8903
NEM,136036940647.0,15.818,0.827,30.13,129.105
UL,135033255284.0,12.528,3.511,-1.7,62.6803
MFG,133479507906.0,15.89,1.589,51.45,10.9824
VRTX,132342086857.0,30.041,,15.17,522.3049
BMY,131571250993.0,14.173,3.861,23.45,64.415
CB,130193949417.0,11.64,1.188,8.78,337.465
COF,130009706445.0,12.356,1.52,-11.54,211.8921
RIO,129531822108.0,10.712,4.478,35.47,103.2
BKNG,129124738925.0,17.921,0.714,-19.39,171.85
PLD,128285161065.0,30.481,2.948,7.62,135.2957
PGR,124256613000.0,10.629,6.523,-0.04,213.9182
SPGI,124090164000.0,25.206,0.911,-14.25,421.0
ISRG,123933468511.0,39.484,,-38.06,350.69
CVS,121930640129.0,24.936,2.755,22.94,95.335
LMT,121841362231.0,19.39,2.574,11.13,527.97
BMO,120153644088.0,18.111,2.809,36.37,172.91
PH,119863580171.0,32.922,0.796,8.85,951.13
BP,118412267279.0,21.561,4.47,35.08,45.2445
MDT,118320254825.0,22.619,3.092,-2.04,92.4998
SNOW,118117440000.0,-108.253,,52.63,334.695
ACN,118042251679.0,15.15,3.503,-32.37,176.9175
BTI,117846195425.0,13.517,5.73,-0.93,54.55
FTNT,115398483344.0,54.439,,98.06,157.31
SBUX,113886000000.0,57.431,2.429,20.79,99.9072
HDB,113551747033.0,14.69,1.57,-38.52,22.125
MO,112791202201.0,14.145,6.239,20.9,67.5486
BNS,112449255800.0,15.489,3.475,29.18,92.25
MPC,112026614456.0,13.105,1.046,148.14,399.0615
PDD,111971482683.0,8.157,,-30.62,78.665
NET,111501021557.0,-539.976,,58.83,312.978
LOW,111161632784.0,16.744,2.413,-16.57,198.12
VLO,110754205941.0,15.365,1.275,139.79,384.6601
BNY,110524932211.0,17.546,1.38,42.06,162.8941
ENB,109793978537.0,24.697,5.469,9.3,50.27
FCX,109166052098.0,37.09,0.809,50.74,76.0434
DHR.WD,108776501000.0,44.2807,,,150.55
SPOT,108735541867.0,28.018,,-8.92,528.8643
EQNR,107739105488.0,11.893,3.464,96.63,45.065
CNQ,105724027500.0,12.394,3.495,54.58,51.2686
ADP,105628189141.0,23.931,2.513,5.01,265.9034
SYK,104999285612.0,28.157,1.257,-21.7,273.74
ING,104879497500.0,11.886,3.539,36.74,36.675
HOOD,104680149045.0,50.53,,2.94,116.4499
SNY,104582490186.0,22.733,4.681,-7.1,43.07
CM,104576003634.0,14.238,2.63,29.06,115.07
MCK,104378688379.0,22.731,0.393,9.47,895.2976
IBN,104286438878.0,5.683,0.718,-1.74,29.075
CEG,104200028627.0,30.057,0.548,-16.38,293.9773
PSX,103861154226.0,14.643,1.942,105.93,260.3397
APP,103403812490.0,23.449,,-54.14,309.2109
AEM,102875617595.0,17.514,0.86,20.62,203.165
EQIX,102423676860.0,66.814,1.933,37.55,1037.55
VRT,102289432625.0,59.059,0.077,64.07,265.695
ADBE,101609109000.0,14.06,,-26.96,255.63
ABNB,101386391676.0,37.685,,24.76,169.305
SO,101364232749.0,21.758,3.296,3.53,88.1181
CME,99091055401.0,23.109,4.51,4.35,275.575
GSK,98870096914.0,15.156,3.69,2.27,48.8842
TT,97597880854.0,33.118,0.921,14.78,443.58
BX,96913208469.0,27.54,3.876,-13.61,129.11
USB,96801736340.0,11.851,3.324,18.64,62.12
PNC,96312980087.0,12.622,2.901,18.38,241.42
GD,95623029429.0,21.323,1.732,6.37,353.43
MELI,94919622385.0,50.968,,-7.05,1872.3
PWR,94872484238.0,71.516,0.067,49.61,631.2585
HWM,94278644731.0,50.397,0.217,15.48,236.405
BK,94143749812.0,15.793,1.563,,137.16
DUK,93384931656.0,17.798,3.525,4.86,119.78
KKR,93116229070.0,29.535,0.716,-18.16,103.7352
WMB,91370610158.0,29.731,2.701,26.09,74.69
LITE,90693876000.0,-13.082,,174.31,1012.5029
ASX,90584970864.0,47.429,0.779,153.58,40.5206
HCA,89936888115.0,13.145,0.782,-10.71,415.46
CSX,89659785983.0,27.83,1.127,34.74,48.405
MMC,89506499084.0,21.688,1.883,,182.7
BCS,88976862004.0,8.386,2.265,6.27,26.45
ICE,88119285652.0,21.823,1.285,-2.41,156.9869
JCI,87971833688.0,24.574,1.122,21.99,145.2461
CMCSA,87952957462.0,7.866,5.078,-8.17,24.7858
ELV,86605666615.0,17.45,1.765,15.09,399.345
BN,86414324668.0,60.514,0.682,-15.36,38.7186
WM,86368458383.0,30.265,1.637,-0.84,216.024076
INTU,86180567220.0,18.879,1.523,-51.99,315.0881
LYG,86049641152.0,12.239,3.583,16.19,5.935
MAR,85708663540.0,33.131,0.863,6.57,328.7222
SLB,85456967241.0,27.565,2.061,52.49,57.5987
MMM,85114827702.0,28.403,1.861,4.54,165.1214
UPS,84703814304.0,18.537,6.52,5.14,99.555
EMR,84651728000.0,32.837,1.466,15.64,151.7123
MRSH,84423445422.0,21.208,2.071,-1.63,176.8987
DASH,84250450870.0,100.179,,-14.15,194.43
MNST,82877684876.0,38.952,0.0,10.36,42.3058
REGN,82681091763.0,19.096,0.464,4.45,803.0301
MCO,82198622246.0,29.409,0.851,-6.47,474.6739
AMT,81505731596.0,23.965,3.981,1.59,174.9003
E,81100786239.0,13.208,3.109,49.02,55.68
CVNA,80647487384.0,51.458,0.0,-13.17,73.285
SU,80259983975.0,12.389,2.585,57.93,68.62
DDOG,80233518738.0,451.786,,64.31,223.445
BE,80232194324.0,327.911,,213.51,272.435
CTAS,79501686684.0,39.751,0.934,6.44,198.664106
CP,79367667739.0,28.31,0.778,23.16,90.27
CDNS,78762398000.0,57.157,,-8.5,285.9555
MDLZ,78735444036.0,22.388,3.265,16.56,61.69
PBR,78366696452.0,3.068,5.612,85.96,21.06
SHW,77767573673.0,28.944,0.992,-0.43,320.6648
NGG,77754548355.0,17.73,4.105,2.62,77.34
EOG,77231675874.0,11.231,2.865,43.71,147.24
APO,76664312901.0,40.888,1.603,-9.19,129.82
ECL,76608200628.0,36.2,1.03,4.66,273.28
MSI,76525055744.0,35.86,1.025,21.31,462.4044
TRV,76440659813.0,9.205,1.307,27.34,366.425
DB,76409535000.0,9.813,2.925,9.36,40.6679
BAM,76005218956.0,25.695,4.013,-6.37,47.6487
HPE,75851337472.0,27.158,0.994,140.11,57.1134
CMI,75610842840.0,27.861,1.463,8.7,549.24
ITW,75289728000.0,23.572,2.422,8.67,264.3805
SNPS,75198219890.0,69.865,,-16.46,392.4
GM,75022106756.0,38.533,0.828,5.84,85.5812
NTES,74108960187.0,15.296,2.44,-14.21,115.87
NWG,73968014483.0,8.623,4.949,12.63,18.6274
CNI,73706241000.0,21.244,2.153,25.55,122.0046
NOC,73656837720.0,16.39,1.845,-7.96,518.518742
FDX,73525220689.0,16.586,1.317,34.6,310.57
B,73290245647.0,11.229,2.177,3.94,44.53
NU,73015859081.0,20.242,,-9.71,15.115
CI,72926410529.0,11.366,2.25,1.97,275.985
NSC,72849479699.0,27.654,1.646,13.77,324.34
TGT,72721550015.0,16.558,2.81,68.27,160.0925
ROST,71985563807.0,27.084,0.943,25.85,225.5514
WPM,71476149924.0,34.854,0.484,34.51,157.39
MFC,71366990000.0,15.097,3.19,22.03,43.07
SPG,71003057651.0,15.374,5.052,15.56,207.0275
RACE,70794984278.0,37.23,1.052,10.24,402.755
WBD,70186711143.0,-22.162,,-3.0,27.960341
CL,70167152409.0,34.422,2.387,13.41,88.0245
DLR,70100209467.0,87.733,2.394,23.78,188.9598
KMI,69787977469.0,20.12,3.687,17.26,31.34
AMX,69415500000.0,13.106,2.565,13.09,23.1
RCL,69354337162.0,15.769,1.912,-6.05,259.3131
HLT,68975642968.0,43.545,0.2,6.84,306.58
ORLY,68806160164.0,25.961,,-6.75,85.06
RSG,67692971982.0,30.97,1.135,5.22,221.0486
AEP,67603263171.0,21.523,3.01,10.16,124.16
NBIS,66760069850.0,1575.363,,193.38,245.625
SE,66182015025.0,40.432,,-15.3,108.055
APD,66104199581.0,-1397.552,2.418,22.57,296.86
BSX,65715312856.0,17.883,,-52.44,45.34
HON,65400571064.0,7.965,3.77,2.27,206.3846
VALE,65325958903.0,31.025,6.041,20.54,15.35
AON,65151145172.0,16.646,0.999,-12.35,307.135
URI,64764554654.0,24.574,0.766,29.35,1040.71
ALL,64200633505.0,4.823,1.706,23.76,253.8201
BKR,63878576469.0,20.633,1.435,42.84,64.35
ECL.WD,63873098900.0,41.75047,,,225.5
IMO,63773789291.0,21.123,1.846,55.12,131.834
PCAR,63505931579.0,25.383,2.25,11.1,120.8229
TRP,63270000000.0,24.248,4.068,17.3,63.27
AJG,63257403000.0,40.326,1.096,-3.76,246.775
TDG,62932323713.0,29.558,,-14.39,1138.5
ARGX,62834352755.0,36.637,,19.48,1004.745
TRGP,62824000533.0,27.704,1.53,61.14,292.98
NOK,62733968679.0,76.234,1.108,70.68,10.925
COR,62163857270.0,23.683,0.749,-2.97,325.695
OXY,61592656614.0,8.494,1.632,51.25,61.615
CVE,61450243400.0,12.716,1.805,99.29,33.32
TFC,61351410950.0,10.506,4.208,5.21,50.2211
MET,60621321451.0,16.718,2.477,23.4,95.395
OKE,60477665852.0,16.54,4.344,35.5,95.94
GWW,60303336043.0,32.252,0.74,27.63,1280.3
COHR,60290873576.0,74.876,,66.8,308.0938
CRH,59835688919.0,15.597,1.706,-27.12,89.94
RELX,59774439743.0,19.524,2.726,-13.02,34.22
TER,59340695070.0,51.591,0.137,96.33,379.455
TEL,59260462639.0,19.647,1.467,-9.05,204.6164
MPWR,59105760390.0,73.778,0.58,33.17,1202.57
NUE,58928688084.0,20.433,0.875,60.18,259.6
MT,58264802004.0,32.159,0.833,70.61,77.29
TAK,57728251456.0,-337.387,3.384,19.1,18.265
AFL,57589304641.0,11.844,2.14,5.8,114.8311
D,57564973362.0,22.714,4.002,15.18,65.45
FIX,57325050990.0,40.025,0.182,74.77,1629.47
O,57090065021.0,45.039,5.241,10.79,60.3386
LNG,56997231583.0,19.54,0.821,42.98,276.0299
CTVA,56961858500.0,56.477,0.843,28.22,85.3985
NXPI,56610857063.0,19.07,1.812,4.32,224.495
FANG,56374502746.0,38.431,2.147,36.21,201.1719
KEYS,56204600114.0,44.593,,62.48,330.1
FAST,56192956150.0,41.577,1.944,24.03,48.9613
CAH,56025167118.0,32.687,0.862,18.05,240.87
UMC,55913821769.0,21.427,1.448,187.46,22.295
F,55906091251.0,-7.567,4.286,10.56,14.02
SRE,55411515490.0,24.294,3.044,-2.66,84.74
NKE,55008131907.0,17.72,4.299,-40.26,37.1088
AU,54911368124.0,14.424,4.189,31.85,108.5774
MRNA,54815087560.0,-17.405,,365.58,137.3029
AME,54346377890.0,34.476,0.548,15.82,237.0149
SQ,53899025440.0,51.173,,,86.96
DVN,53746000000.0,16.381,1.541,35.04,48.8615
CRWV,53377932956.0,-27.7,,35.15,96.785
PBR.A,53275426914.0,2.085,0.0,68.77,19.0288
ALAB,53086441824.0,143.828,,83.94,306.04
NDAQ,52918387807.0,26.909,1.201,-1.87,94.6809
STT,52829269936.0,15.279,1.774,51.8,192.315
GRMN,52617885922.0,28.029,1.358,35.62,272.65
PSA,51974635554.0,25.423,3.976,16.28,295.88
DAL,51912761988.0,13.146,0.982,14.64,78.955
MSTR,51626244060.0,-1.698,,-11.66,134.235
FNV,51422086484.0,34.796,0.62,29.11,266.6388
VMRK,50324889920.0,57.491,2.056,2.01,64.94
VST,50197599764.0,22.623,0.604,-7.04,149.52
ETR,49964567648.0,27.483,2.305,17.94,107.0858
EW,49772140000.0,49.529,,1.29,86.3513
BDX,49022814330.0,52.011,2.405,20.3,179.973
FITB,48990336307.0,20.879,0.734,17.27,54.0236
AMP,48673370333.0,12.329,1.215,13.47,551.14
CIEN,48480080442.0,74.082,,46.18,341.7001
HONA,48452563071.0,24.899,,-30.83,152.8099
CBS.A,48378301990.48,5.566,,,43.12
HUM,48131789856.0,37.632,0.879,57.66,401.0187
DEO,48100121747.0,27.695,3.717,1.12,86.4
CARR,48082880575.0,39.436,1.616,11.66,58.33
WAB,47658196610.0,37.553,0.417,32.64,282.2921
ROK,47417784652.0,39.49,1.294,10.81,427.1969
AZO,47338795147.0,19.101,,-14.5,2899.71
NTRA,47205010269.0,-245.417,,42.95,327.6911
XEL,47203614504.0,21.136,2.944,3.85,75.5899
XYZ,47153395575.0,132.055,,20.58,78.4878
LHX,47130919310.0,25.164,1.939,-12.72,253.2117
COIN,46912843279.0,-47.469,,-21.37,177.8724
CBRS,46904644255.0,-91.464,,6.72,197.245
EBAY,46874075000.0,21.031,1.172,22.05,105.37
ABEV,46531417991.0,14.581,4.342,21.88,3.005
STM,46157975380.0,99.042,0.589,100.04,51.715
WDS,45911568453.0,14.935,4.77,62.83,24.15
CCEP,45830188414.0,19.755,2.286,15.76,103.8805
CMG,45643627260.0,32.121,,-2.51,36.0328
VTR,45618884438.0,173.604,2.11,16.35,88.935
KB,45222686085.0,9.632,2.323,51.17,127.4726
MDLN,45173349425.0,65.176,,-18.19,34.3577
RVMD,45012791144.0,-25.454,,163.67,210.12
PYPL,44997241972.0,9.18,1.106,-9.11,52.6072
EXC,44954660263.0,16.153,3.741,2.68,43.545
TEAM,44876271926.0,-832.901,,9.34,177.2793
WDAY,44394610000.0,35.497,,-14.23,184.415366
ARES,44217515419.0,69.501,3.543,-15.2,133.84
KDP,44097567761.0,30.902,2.823,18.52,32.4285
ITUB,44006160425.0,4.997,6.029,13.63,8.136058
HEI,43981655354.0,51.882,0.079,-2.68,314.8056
INFY,43894110945.0,13.198,4.034,-38.06,10.839
SLF,43892083851.0,16.878,3.409,30.0,78.8
CCJ,43692668353.0,169.711,0.167,9.65,100.298
ADSK,43288080000.0,26.364,,-30.03,207.1712
FERG,43105134402.0,20.475,1.951,1.63,222.9106
IX,42879733626.0,10.611,1.795,35.33,39.1447
TEVA,42830457567.0,-76.065,,17.77,36.7275
CLS,42826772943.0,38.402,,16.22,343.723
VEEV,42399070550.0,41.815,,17.31,262.0875
IQV,42099742000.0,30.616,,13.47,255.77
GFI,42012438154.0,9.556,3.121,10.0,46.94
TRI,41845161989.0,25.178,4.094,-25.18,96.568
FLEX,41707960395.0,42.886,,86.87,112.954718
FER,41270947394.0,58.594,2.054,-11.71,56.5702
ADM,41202724751.0,23.265,2.447,51.77,85.463708
PAYX,41078366682.0,23.339,3.907,6.37,115.39
A,41000913237.0,28.457,0.693,7.52,145.405
IDXX,40940970363.0,35.921,,-23.18,519.6852
HMC,40896139194.0,-37.022,4.321,9.73,31.51
PRU,40716900000.0,10.392,4.683,8.66,118.0582
CBRE,40641893074.0,31.266,,-12.71,140.364
WCN,40603919358.0,38.295,0.866,-7.54,161.095
FMX,40409234799.0,21.834,5.812,23.39,119.3603
HLN,40332176175.0,18.356,2.011,-7.59,9.1683
LYV,40215630886.0,298.758,,19.77,170.57
MSCI,40158753000.0,29.571,1.457,-2.64,552.39
WAT,40132388381.0,240.79,,7.54,408.48
AXON,40003740268.0,200.854,,-13.29,491.87
ONC,39736247719.0,60.552,,15.03,349.3158
ED,39680763178.0,17.896,3.203,10.69,107.308
MCHP,39645064530.0,82.944,2.475,16.53,73.0172
VOD,39620749489.0,-85.89,2.912,31.86,17.1238
TTWO,39520186432.0,-123.346,,-17.45,211.4999
SYY,39271500432.0,22.347,2.715,13.65,81.955
AIG,39039203998.0,13.167,2.555,-11.63,74.6382
YUM,38945713840.0,17.58,2.0,-4.29,142.71
ROP,38863592943.0,15.514,0.943,-11.09,392.9554
NTR,38699350951.0,16.26,2.74,33.54,81.1295
DHI,38509270441.0,12.623,1.33,-3.56,137.9531
SHG,38494919598.0,9.579,2.023,55.8,82.0
RKT,38292017295.0,81.402,,-30.15,13.52
RKLB,38249776221.0,-231.558,,-8.38,63.9137
VG,38013911799.0,10.17,0.468,123.56,15.205
ODFL,37935893995.0,34.861,0.618,17.17,183.0034
HIG,36910373353.0,8.454,1.796,0.22,136.265
EC,36778883391.0,10.893,3.718,87.41,17.89
NTAP,36415101432.0,25.681,1.107,75.39,185.46
TKO,36364389959.0,158.412,1.637,-7.34,192.4252
JD,36086400000.0,16.364,3.631,-3.11,26.855
PEG,35993402466.0,17.884,4.407,-7.72,72.2308
MLM,35977834380.0,14.66,0.576,-18.29,506.645
KGC,35897377500.0,11.294,0.517,7.89,30.27
EL,35467113523.0,194.795,1.376,-5.41,98.03
TWLO,35039722195.0,30.503,,60.4,228.21
STLD,34917947119.0,21.725,0.866,44.54,243.27
KR,34767733254.0,33.018,2.549,-7.6,56.7218
UAL,34702873983.0,9.943,,-4.39,106.915
RPRX,34632322517.0,42.644,1.53,58.02,60.23
WEC,34458572252.0,20.361,3.5,2.87,105.76
HSY,34435643725.0,23.125,3.327,-3.72,171.395
IRM,34426353180.0,82.231,2.897,41.51,115.645
CHT,34419790298.0,27.429,2.905,9.61,44.34
TECK,34327282000.0,18.959,0.503,46.57,69.9899
MTB,34308249282.0,11.312,2.583,20.33,237.5904
ALNY,34178193965.0,44.115,,-35.77,255.425
KVUE,34064917437.0,20.546,4.519,6.41,17.7316
PUK,33827683532.0,9.276,1.324,-11.7,27.14
ESLT,33804283997.0,53.153,0.491,25.2,722.17
NTRS,33781846548.0,15.077,1.799,37.22,184.694
EQT,33752843360.0,12.451,1.196,1.56,53.9603
RJF,33633483360.0,14.586,1.22,10.04,174.856
EME,33574912795.0,23.33,0.189,24.62,761.092939
HBAN,33518681963.0,13.982,3.252,-2.54,16.59
ALC,33335264000.0,51.849,0.512,-12.08,68.9889
ERIC,32852771574.0,12.787,2.145,5.27,10.06
HEI.A,32852074406.0,38.753,0.106,-6.79,235.0774
JBL,32786308342.0,38.05,0.103,37.32,313.108
ACGL,32751171513.0,6.98,,0.06,95.958653
P,32736245138.0,129.155,,44.9,98.2383
KMB,32705822597.0,16.729,4.947,1.23,98.335
EXPE,32581651044.0,16.003,0.677,-3.63,271.37
VMC,32506122466.0,29.133,0.799,-11.54,250.9162
CRDO,32246910571.0,60.041,,19.24,171.55
CCI,32066576437.0,37.2,5.731,-13.13,75.37
DXCM,31871890212.0,31.881,,27.26,84.455
CNC,31721888925.0,-6.22,,56.05,64.215
RMD,31637415752.0,20.764,1.12,-8.2,219.4268
PCG,31581941432.0,9.972,1.215,-10.25,14.3468
SUNB,31508569154.0,23.811,1.082,5.24,76.86
BIDU,31439938516.0,-57.243,,-29.57,92.07
BIIB,31428752915.0,37.667,,20.86,212.86
UI,31340385114.0,32.618,0.585,-6.05,517.805
ILMN,31287955000.0,37.964,,57.98,207.205
RBLX,31268234938.0,-31.257,,-45.98,43.77
CCL,31207455176.0,10.173,1.884,-24.19,22.7926
HAL,30884142705.0,19.281,1.856,32.99,37.075
FTI,30667255142.0,26.091,0.26,75.86,78.215
NMR,30574279265.0,11.651,2.643,26.66,10.46
ZTS,30285157791.0,11.481,2.921,-40.84,73.3
ROIV,30279780789.0,-113.726,,93.18,41.92
SATS,30115968606.0,,,,103.915
BAP,29945728140.0,4.062,3.773,37.57,377.095017
GEHC,29910663607.0,15.068,0.211,-19.15,66.2187
FTV.WD,29719008300.0,25.92378,,,84.69
OKTA,29716061341.0,100.321,,96.58,169.89
CPRT,29575047792.0,19.053,,-18.4,31.945
WTW,29498448990.0,18.847,1.177,-2.67,317.625
KHC,29331350654.0,-8.639,6.422,7.28,24.735
AEE,29231878873.0,18.701,3.407,7.97,105.59
CFG,29195974944.0,13.735,2.65,21.15,69.315
MDB,29020421845.0,492.54,,-14.16,360.378578
TS,28936275407.0,15.136,3.156,52.02,57.3604
EXR,28806604233.0,30.079,4.667,7.07,136.3664
PBA,28647399300.0,22.11,4.223,32.42,49.2516
IR,28568397957.0,29.779,0.108,-6.99,73.62
ATI,28520205867.0,59.957,,82.51,209.445
HPQ,28401906569.0,11.588,4.857,46.82,31.495
DTE,28182407625.0,21.399,3.336,6.67,135.4444
ATO,28150113159.0,20.061,2.335,1.1,166.5483
FTS,28127599500.0,21.353,3.293,8.64,55.06
RDDT,28078346669.0,32.222,,-36.51,145.88
ZM,28052085976.0,8.617,,11.41,96.13
RYAAY,27986696742.0,12.729,2.564,-24.19,53.99
INSM,27889501748.0,-31.857,,-26.62,127.71
AWK,27879689867.0,24.711,2.422,9.73,140.2635
VICI,27873778482.0,10.078,6.909,-6.97,25.3105
TDY,27861613700.0,28.611,,17.68,601.54
LVS,27786380794.0,16.089,2.681,-32.94,42.9
ON,27719485246.0,44.016,,31.49,71.1993
DG,27645489955.0,16.227,1.842,-4.28,125.29
LPLA,27462161060.0,27.275,0.347,-2.08,349.4639
VIK,27400241310.0,20.337,,20.33,85.89
QSR,27014799715.0,21.227,3.14,15.58,77.4726
ZS,26936636110.0,-426.535,,-26.55,165.2
FOXA,26781867221.0,15.894,0.878,-12.01,63.72
WSM,26639293349.0,22.597,1.264,27.98,226.18
FE,26614543672.0,24.524,3.916,5.83,45.994
CPAY,26542892896.0,23.267,,34.33,404.3232
CPNG,26522285163.0,-34.603,,-37.45,14.755
ES,26467051590.0,18.258,4.282,6.71,70.263
CTSH,26454588395.0,11.921,2.27,-27.96,58.73
ECHO,26303933609.0,-4.637,,-12.86,90.5501
Q,26146883704.0,44.619,0.243,53.35,124.9963
CNP,26098497811.0,23.362,2.278,5.1,39.6241
OTIS,26091076495.0,17.208,2.486,-20.21,68.5398
