symbol,market_capital,pe_ttm,dividend_yield,ytd_pct,price
MO,114252228137.0,14.33,6.27,24.42,68.425
BP,113975733392.0,20.76,4.648,30.02,43.545
PDD,113359294234.0,8.247,,-29.76,79.64
VLO,113126699427.0,15.657,1.241,144.93,392.775
MPC,112543332020.0,13.166,1.034,149.29,400.991
CVS,112159306509.0,22.929,3.022,13.09,87.695
HOOD,111306385397.0,53.719,,9.46,123.83
APP,109743775685.0,24.871,,-51.33,327.96
LOW,109043653863.0,16.415,2.537,-18.16,194.355
SBUX,108915600000.0,54.973,2.611,15.52,95.54
DHR.WD,108776501000.0,44.2807,,,150.55
ENB,107642003546.0,24.65,5.612,5.01,48.295
ADP,106609428101.0,24.136,2.543,6.67,268.36
SYK,106069454410.0,28.444,1.267,-20.9,276.53
FCX,106013993635.0,35.991,0.859,46.39,73.83
PSX,104946491117.0,14.796,1.923,108.09,263.01
SPOT,104674225897.0,27.34,,-12.32,508.468
MCK,104367029343.0,22.728,0.394,9.45,895.16
EQIX,104266370596.0,68.015,1.903,40.03,1056.7
CM,104008543986.0,14.412,2.644,28.36,114.5312
ING,103707020500.0,11.913,3.563,35.21,36.265
SNY,103125571353.0,22.73,4.753,-8.39,42.47
BNY,102946040945.0,16.344,1.461,32.32,151.72
GSK,102773928482.0,15.944,3.506,6.3,50.805
AEM,101419818611.0,17.272,0.879,18.91,200.3505
EQNR,100758118291.0,11.124,3.537,83.89,42.145
IBN,100663762928.0,5.515,0.749,-5.15,28.065
ASX,99626703304.0,52.361,0.709,178.89,44.57
CNQ,99189072500.0,11.838,3.71,46.31,48.115
SO,98333026334.0,21.111,3.432,0.44,85.48
ABNB,97982295074.0,36.411,,20.57,163.6481
VRT,97428956941.0,56.276,0.099,56.31,253.095
PWR,97153403991.0,73.22,0.067,53.2,646.21
CME,96940771408.0,22.613,4.099,2.08,269.481655
TT,96545069952.0,32.738,0.948,13.54,438.62
ADBE,95606700000.0,13.127,,-31.28,240.575
HCA,94444449345.0,13.808,0.738,-6.06,436.2319
BK,94143749812.0,15.793,1.563,,137.16
CEG,93838309328.0,27.063,0.625,-24.7,264.85
GD,93415282718.0,20.815,1.745,3.91,345.285
BX,93336479800.0,26.524,4.108,-16.8,124.38
USB,92563836407.0,11.334,3.436,13.45,59.41
MELI,92441055735.0,49.619,,-9.47,1824.1008
PNC,91318245271.0,11.979,3.021,12.24,228.9065
DUK,91049723588.0,17.353,3.661,2.24,116.775
HWM,90494019454.0,48.344,0.221,10.85,226.83
MAR,89810517250.0,34.716,0.829,11.67,344.41
MMC,89506499084.0,21.688,1.883,,182.7
KKR,88879389033.0,28.198,0.751,-21.89,99.0033
JCI,88250474764.0,24.664,1.407,22.72,145.6909
DDOG,87931189565.0,495.153,,80.07,244.8825
WMB,87798961140.0,28.571,2.895,22.04,71.78
ELV,87752905159.0,17.681,1.72,17.12,404.635
MNST,87422684969.0,41.079,0.0,16.41,44.6257
MMM,86533064348.0,28.87,1.889,6.28,167.841
ICE,85904584401.0,21.268,1.324,-4.55,152.9743
EMR,85800796000.0,33.307,1.47,17.21,153.815
CSX,85714014410.0,26.594,1.2,28.81,46.275
LITE,85588152000.0,-12.354,,158.87,954.16
BN,84706575808.0,59.311,0.729,-16.88,37.9304
DASH,84553759426.0,100.496,,-13.84,195.1289
BCS,84031834134.0,8.018,2.399,0.36,24.9851
LYG,83802346396.0,12.048,3.65,13.16,5.78
REGN,83072835492.0,19.19,0.471,4.94,806.8341
WM,82944897832.0,29.067,1.777,-4.35,207.51
CDNS,82780381870.0,60.073,,-3.84,300.59
AMT,81978681045.0,24.104,4.007,2.18,175.935
UPS,81378109100.0,17.807,6.914,1.01,95.6974
BE,81072687011.0,330.466,,216.8,275.2637
MCO,80952585066.0,28.955,0.877,-7.89,467.5458
HPE,80670034620.0,28.896,0.923,156.01,60.77
MRSH,80383852038.0,20.193,2.164,-6.33,168.445
CMCSA,80305645647.0,7.168,5.831,-16.16,22.63
SU,79341824730.0,12.468,2.61,56.13,67.8377
SHW,78978936846.0,29.38,1.007,1.12,325.325
CTAS,78861986443.0,39.435,0.949,5.45,196.8718
SNPS,78426339192.0,72.849,,-12.87,409.245
E,78120800472.0,12.9,3.964,44.71,53.61
MDLZ,77976040742.0,22.185,3.344,15.44,61.1
SLB,77732001724.0,25.067,2.274,38.7,52.375
INTU,77475724940.0,16.973,1.635,-55.82,289.915
WBD,77329662071.0,-24.417,,6.87,30.8
NGG,77161586982.0,17.826,4.178,1.83,76.7502
PBR,77120122696.0,3.018,5.667,83.0,20.725
CP,76945804477.0,27.913,0.817,19.4,87.53
ECL,76894135803.0,36.33,1.087,5.33,274.3228
ITW,76465952000.0,23.94,2.433,10.36,268.46
NTES,75748000689.0,15.606,2.481,-12.31,118.3608
MSI,75458547576.0,35.36,1.053,19.93,455.96
TRV,75201724182.0,9.069,1.304,25.7,360.53
APO,74443870624.0,39.703,1.652,-11.82,126.06
ROST,73947005903.0,27.808,0.757,29.27,231.44
EOG,73887802377.0,10.751,2.946,37.49,140.865
NWG,73786643988.0,8.713,4.876,12.42,18.575
CVNA,73720067952.0,47.061,0.0,-20.63,67.0498
BAM,73665245314.0,24.909,4.243,-9.25,46.125
GM,73227718354.0,37.617,0.846,3.3,83.44
MFC,73023990000.0,15.723,3.105,24.86,44.07
CI,72767866237.0,11.342,2.261,1.75,275.405
NOC,72740531203.0,16.172,1.817,-9.11,512.03
RACE,72513202479.0,38.67,1.027,12.92,412.53
TGT,72351298175.0,16.473,2.899,67.41,159.341874
CMI,72268349096.0,26.622,1.537,3.9,525.0
MRNA,71762651048.0,-22.808,,509.53,179.9383
CNI,71748957000.0,21.048,2.249,22.22,118.6322
B,71423154363.0,10.944,2.249,1.29,43.395
DB,70424920000.0,9.167,3.14,0.8,37.48
FDX,70385787369.0,15.888,1.811,29.36,297.4
SPG,70361520590.0,15.228,4.173,14.52,205.04
KMI,70099729762.0,20.222,3.717,17.78,31.4861
NSC,69976738608.0,26.547,1.747,9.28,311.55
ORLY,69886122821.0,26.39,,-5.28,86.385
CL,69521442417.0,34.113,2.446,12.37,87.21
HLT,69457281875.0,43.85,0.198,7.59,308.61
DLR,68953823400.0,86.395,2.488,22.59,185.92
WPM,68435094778.0,33.379,0.508,28.79,150.685
RCL,67721542190.0,15.393,2.62,-7.72,253.1768
MPWR,67300355640.0,83.921,0.553,51.63,1369.48
NU,67267339577.0,18.649,,-16.82,13.93
HON,66944068912.0,8.151,3.802,4.68,211.27
AMX,66275275000.0,12.76,2.628,7.98,22.055
RSG,65691870170.0,30.041,1.176,2.11,214.5294
AEP,65637988731.0,20.897,3.145,6.96,120.57
URI,65293304598.0,24.751,0.755,30.4,1049.0379
BSX,64824036698.0,17.642,,-53.09,44.73
MSTR,64625588860.0,-2.126,,10.59,168.0801
UMC,64240078251.0,24.792,1.243,230.26,25.6138
NBIS,64056446058.0,1510.605,,181.49,235.625
ECL.WD,63873098900.0,41.75047,,,225.5
ALAB,63444977156.0,171.816,,119.83,365.915
APD,63222648822.0,-1336.49,2.576,17.22,283.855
SE,63220652361.0,38.546,,-19.09,103.1545
TRGP,62459467797.0,27.585,1.557,60.21,291.28
TEL,61259551479.0,20.312,1.432,-5.98,211.595
TER,61254305850.0,53.257,0.134,102.66,391.8
TDG,61191113175.0,28.752,,-16.76,1107.025
ARGX,61052334639.0,35.598,,16.09,976.245
IMO,60831127620.0,20.508,1.922,47.96,125.84
MET,60675336990.0,16.733,2.448,23.51,95.48
AON,60544841372.0,15.468,1.085,-18.55,285.5429
COR,60486486490.0,23.058,0.769,-5.59,317.1078
TRP,60400000000.0,23.569,4.268,11.98,60.4
COHR,60388789699.0,75.037,,67.07,308.38
NOK,60322228006.0,74.327,1.079,64.12,10.5079
GWW,60292502826.0,32.274,0.747,27.6,1280.51
PCAR,60242468871.0,24.057,2.402,5.39,114.435
TAK,60035485157.0,-358.177,3.282,23.86,18.9943
VALE,59772188456.0,28.321,6.643,10.29,14.045
NXPI,59302709620.0,19.94,1.746,9.77,235.09
TFC,58802976559.0,10.071,4.341,0.84,48.1044
CVE,58729982025.0,12.372,1.948,91.37,31.843
AJG,58433837000.0,37.266,1.164,-11.1,227.99
KEYS,58288395793.0,46.315,,68.5,342.601559
OKE,58035471228.0,15.882,4.614,30.02,92.06
CRH,58012809359.0,15.115,1.774,-29.34,87.2
ALL,57862748988.0,4.349,1.78,11.54,228.835
RELX,57381016319.0,18.972,2.831,-16.5,32.845
AFL,57378740456.0,11.804,2.139,5.41,114.44
FAST,57237178941.0,42.353,1.934,26.34,49.929
LNG,57183112325.0,19.62,0.824,43.45,276.87
OXY,57159264874.0,7.878,1.804,41.01,57.18
BKR,56979491675.0,18.401,1.586,27.41,57.399
FIX,56971172012.0,39.711,0.184,73.69,1618.76
AME,56376486206.0,35.766,0.552,20.32,245.89
NTRA,55754244235.0,-289.849,,68.84,386.81
PSA,55312016366.0,27.056,3.861,17.5,296.02
D,55291398784.0,21.82,4.218,10.63,62.865
NUE,55182970673.0,19.121,0.926,50.0,243.24
MT,55135528958.0,30.399,0.886,61.44,73.0723
GRMN,54488555521.0,29.006,1.39,40.98,282.3405
DAL,54477491805.0,13.794,0.939,20.3,82.84
SQ,53899025440.0,51.173,,,86.96
CTVA,53862733080.0,53.389,0.915,21.25,80.725
O,53660024651.0,42.333,5.645,4.14,56.7099
NKE,53457875763.0,17.2,4.537,-41.94,36.056256
SRE,53253644341.0,23.349,3.204,-6.45,81.44
HONA,53067394747.0,27.27,,-24.24,167.43
PBR.A,52799253277.0,2.066,0.0,67.26,18.85
NDAQ,52731130388.0,26.797,1.24,-1.89,94.335
FANG,52694982748.0,35.92,2.264,27.32,188.19
CAH,52560497925.0,30.686,0.923,11.24,227.0113
DVN,52485730000.0,16.007,1.95,32.73,47.715
COIN,52342607154.0,-53.047,,-12.27,198.39
F,52177689303.0,-7.06,4.556,3.19,13.0998
CIEN,52124559534.0,79.651,,57.17,368.5154
AU,51785714122.0,13.603,4.431,24.35,102.4053
EW,51659850000.0,51.408,,5.13,89.63
FNV,50820320197.0,34.389,0.65,27.81,263.49
STT,49753983677.0,14.396,1.845,42.96,181.12
BDX,49582569204.0,52.635,2.384,21.68,182.03
CBRS,49174568667.0,-95.978,,11.89,207.09
DEO,48545441703.0,27.948,3.731,2.06,87.23
CBS.A,48378301990.48,5.566,,,43.12
WAB,48352420207.0,38.083,0.419,34.58,286.1368
AZO,48257586126.0,18.757,,-12.84,2955.99
VMRK,48170544463.0,55.047,2.218,-2.36,62.155
FITB,47915668619.0,20.426,0.75,14.7,52.835
EBAY,47877550000.0,21.488,1.132,24.66,107.635
STM,47625319700.0,102.221,0.74,106.7,53.3689
VST,47542725372.0,21.419,0.653,-11.81,141.65
ETR,47456423347.0,26.115,2.463,12.02,101.7187
CRWV,47250140693.0,-24.518,,19.63,85.7
ROK,47151267830.0,39.256,1.307,10.19,424.53
TEAM,47085085284.0,-874.45,,14.72,186.03
A,46771996879.0,32.486,0.628,22.65,165.93
ABEV,46608841316.0,14.625,4.43,22.08,3.01
XYZ,46531572750.0,130.322,,18.99,77.453
TEVA,46004413303.0,-81.713,,26.39,39.4433
WDAY,45720110000.0,36.534,,-11.67,189.71
PYPL,45561846149.0,9.289,1.117,-7.97,53.26
CARR,45478013395.0,37.287,1.748,5.61,55.17
KB,45460326867.0,9.808,2.327,51.96,128.037294
AMP,45299924700.0,11.474,1.263,5.61,512.83
ADSK,45293435000.0,27.581,,-26.79,216.5955
XEL,45217277411.0,20.252,3.223,0.28,72.39
ITUB,45136282060.0,5.145,5.929,16.55,8.345
CCEP,45115470420.0,19.718,2.423,13.95,102.25
HUM,44997093415.0,35.181,0.936,47.39,374.86
LHX,44797650171.0,23.905,2.009,-17.04,240.635
SLF,44760792946.0,17.512,3.33,32.58,80.3753
IQV,44681493000.0,32.52,,20.43,271.4546
VTR,44564779670.0,169.621,2.179,13.66,86.88
MDLN,44285921868.0,63.895,,-19.8,33.68
INFY,43837415904.0,13.192,4.123,-38.14,10.825
CLS,43628333560.0,39.084,,18.39,350.045
EXC,43339182804.0,15.577,3.916,-1.01,41.985
IX,43169979588.0,10.908,1.775,36.25,39.415
KDP,43104164754.0,30.211,3.001,15.85,31.675
HEI,43038292870.0,50.775,0.083,-4.76,308.0769
TWLO,42919666733.0,37.323,,96.48,279.47
WDS,42819048851.0,13.929,4.932,51.86,22.54
RKLB,42688073337.0,-258.099,,2.25,71.3299
FERG,42650520517.0,20.246,2.043,0.56,220.4739
WAT,42453991244.0,255.05,,13.76,432.025
VEEV,42390975107.0,41.774,,17.29,261.82
CMG,42296596650.0,29.799,,-9.66,33.425
HMC,42096485973.0,-38.918,4.125,12.96,32.44
RVMD,41602698734.0,-23.547,,143.69,194.12
FLEX,41491342489.0,42.643,,85.9,112.25
ARES,41385388180.0,65.035,4.068,-19.79,125.305
ONC,41296521726.0,62.98,,19.55,363.2
IDXX,41190706501.0,36.143,,-22.72,522.845
CCJ,41125201448.0,162.634,0.182,3.21,94.425
FMX,41106996942.0,22.628,5.801,25.52,121.354
MCHP,41002586257.0,85.702,2.428,20.52,75.5571
TRI,40881600406.0,24.598,4.239,-26.91,94.36
HLN,40850732725.0,18.819,1.987,-6.4,9.2751
FER,40789440849.0,58.703,2.127,-12.74,55.905
CBRE,40675194234.0,31.265,,-12.64,140.465
PAYX,40471419975.0,22.994,3.972,4.8,113.68
PRU,40268400000.0,10.278,4.716,7.46,116.72
ADM,40197839020.0,22.709,2.48,48.07,83.41
LYV,40093101279.0,297.647,,19.4,170.14
MSCI,40060608000.0,29.5,1.437,-2.88,551.595
DHI,39786106724.0,13.032,1.323,-0.36,142.32
WCN,39196222721.0,36.957,0.908,-10.74,155.51
AIG,38950312159.0,13.137,2.592,-11.25,74.5
SYY,38693952094.0,22.02,2.692,9.06,78.65
TTWO,38557237151.0,-120.309,,-19.46,206.34
VOD,38544601795.0,-84.647,2.961,28.28,16.655
ED,38536143559.0,17.384,3.339,7.5,104.2821
SHG,38502900252.0,9.706,2.054,55.83,82.017
YUM,38326228377.0,17.295,2.146,-5.81,140.44
NTAP,37629952978.0,26.547,1.057,81.24,191.6359
GFI,37573117889.0,8.565,4.68,0.16,41.98
UAL,37265462863.0,10.668,,2.67,114.81
ILMN,37153550000.0,45.058,,87.6,245.9537
AXON,36907782383.0,184.953,,-20.0,454.35
JD,36765120000.0,16.64,3.684,-1.29,27.355
ODFL,36438779184.0,33.452,0.659,12.55,175.73
RKT,36230864777.0,76.923,,-33.91,12.8
P,36138495371.0,142.758,,59.96,108.9327
CRDO,35975876624.0,66.767,,33.03,191.405
RBLX,35961684870.0,-35.909,,-37.87,50.34
NTR,35953006975.0,15.106,2.966,24.07,75.34
ROP,35850083312.0,14.306,1.021,-17.99,362.4244
TKO,35835381111.0,156.107,1.67,-8.32,189.2
CHT,35761828549.0,28.624,2.8,13.89,46.105
EL,35581080072.0,195.51,1.452,-5.11,98.4132
MLM,35294263694.0,14.365,0.591,-19.85,496.96
IRM,35087253422.0,83.852,2.951,45.34,117.9401
HIG,34983119058.0,8.014,1.863,-5.02,129.195
KR,34980568701.0,32.254,2.535,-3.57,59.23
UI,34962706075.0,36.408,0.58,4.81,577.625
ESLT,34846821517.0,54.792,0.463,29.06,743.82
EC,34846398741.0,10.614,3.925,77.57,16.95
PEG,34605302683.0,17.207,3.81,-11.28,69.43
KVUE,34381845059.0,20.743,5.891,8.68,17.901
DXCM,33920959166.0,33.931,,35.44,89.89
HSY,33910223132.0,22.765,3.434,-5.19,168.8047
ALNY,33907230501.0,43.761,,-36.28,253.3451
RPRX,33752570675.0,41.568,1.586,54.0,58.6685
WEC,33714006412.0,19.927,3.621,0.65,103.465
MDB,33549299336.0,569.367,,-0.77,416.79
OKTA,33537646828.0,113.554,,121.86,192.4862
ZS,33532198644.0,-530.749,,-8.57,205.6502
VG,33476243275.0,8.946,0.673,97.39,13.3792
KGC,33415254000.0,10.513,0.561,0.43,28.1723
TECK,33380424000.0,18.737,0.539,42.72,68.06
EME,33325250755.0,23.156,0.193,23.69,756.0436
BIIB,33295624679.0,39.877,,28.04,225.35
STLD,33167567177.0,20.636,0.905,37.3,231.4101
KMB,32965234247.0,16.864,5.21,2.04,99.1294
ACGL,32543021747.0,6.937,,-0.57,95.375
RMD,32430082173.0,21.289,1.107,-5.9,224.815
MTB,32395455892.0,10.684,2.714,13.62,224.1566
HEI.A,32249021204.0,38.042,0.11,-8.5,230.5399
NTRS,32030046171.0,14.285,1.859,30.1,174.9395
PUK,32022996489.0,8.778,2.027,-15.64,25.765
EXPE,31899941176.0,15.689,0.661,-5.65,265.76
ERIC,31899080779.0,12.743,2.117,2.29,9.77
JBL,31883567570.0,36.988,0.106,33.54,304.27
EQT,31729299100.0,11.702,1.315,-4.53,50.725
HBAN,31710410694.0,13.232,3.666,-6.88,15.695
ALC,31660283000.0,49.238,0.546,-16.5,65.4267
VMC,31621747572.0,28.347,0.838,-13.95,244.02
CNC,31460071575.0,-6.169,,54.76,63.68
BIDU,31373573801.0,-56.997,,-29.58,92.0028
CCI,31213538282.0,36.208,5.912,-14.21,73.3777
SUNB,30920859128.0,22.26,1.441,3.75,75.46
CCL,30906132370.0,10.072,1.959,-24.93,22.5637
BAP,30646997910.0,4.158,3.65,40.79,386.2108
RJF,30552810558.0,13.247,1.304,-0.04,158.8065
RDDT,30402034759.0,34.925,,-31.26,158.1058
SATS,30115968606.0,,,,103.915
GEHC,30030360464.0,15.134,0.218,-18.82,66.485
ZTS,30000033505.0,11.374,3.013,-41.39,72.6
FTV.WD,29719008300.0,25.92378,,,84.69
MTD,29557931837.0,32.639,,5.81,1474.1
NMR,29185854392.0,11.357,2.771,20.91,9.98
EXR,29089705441.0,30.37,4.718,9.4,137.7232
HPQ,28906909511.0,11.788,3.684,49.43,32.05
KHC,28714722300.0,-8.457,,5.02,24.22
PCG,28707852620.0,9.068,1.391,-18.42,13.035
RYAAY,28586253793.0,13.184,1.552,-22.53,55.146624
TDY,28461687887.0,29.197,,20.22,613.9015
IR,28444238140.0,29.673,0.112,-7.39,73.4043
ON,28361860957.0,45.005,,34.53,72.83
TS,28355732547.0,14.833,3.211,48.97,56.17
AEE,28226937872.0,18.065,2.889,4.26,101.97
FTI,28104460866.0,23.901,0.285,61.16,71.6634
ECHO,27829622192.0,-4.907,,-7.91,95.722934
HAL,27772400784.0,17.336,2.046,19.59,33.335
CFG,27709220883.0,13.037,2.754,14.98,65.79
ROIV,27704699240.0,-104.434,,76.75,38.355
VRSN,27622770000.0,32.497,1.051,27.09,306.005
FTS,27583491000.0,21.319,3.414,6.53,54.0
WTW,27578321692.0,17.627,1.248,-9.0,296.95
WSM,27371879805.0,23.231,1.267,31.5,232.4
FOXA,27233790877.0,16.162,0.883,-10.79,64.585
DG,27221905718.0,15.981,1.933,-5.75,123.385
GFS,27135137594.0,37.902,0.243,39.61,48.6907
PBA,27001598650.0,21.22,4.492,26.21,46.422
SYM,26901579972.0,3277.084,,-25.24,44.45
CPRT,26843903921.0,18.086,,-25.94,28.9919
ATO,26801584506.0,19.113,2.479,-3.75,158.6
TSEM,26648753715.0,92.026,,100.79,235.75
VIK,26619017160.0,19.761,,16.9,83.48
AWK,26605837047.0,23.587,2.538,4.72,133.88
SMCI,26603813225.0,11.928,,38.35,40.5113
VICI,26414850712.0,9.552,7.364,-10.16,23.995
CPNG,26369496668.0,-34.368,,-37.81,14.6603
CTSH,26346481784.0,11.868,2.29,-28.25,58.496585
ZM,26330562081.0,8.082,,4.58,90.2327
NVT,26298677929.0,43.961,0.52,60.09,162.48
DTE,26296089280.0,19.967,3.692,0.44,126.37
WST,26283763652.0,46.538,0.246,36.06,373.15
INSM,26131530649.0,-29.861,,-31.25,119.57
FE,26093767734.0,24.055,4.045,3.76,45.0955
LVS,25927478396.0,15.017,2.928,-37.42,40.03
OTIS,25777024290.0,17.003,2.614,-21.18,67.69
DGX,25770523960.0,24.266,1.357,36.31,232.8216
INCY,25753762118.0,15.967,,28.64,127.055
