symbol,market_capital,pe_ttm,dividend_yield,ytd_pct,price
AZN,252354771105.0,24.158,1.985,80.03,162.7
GEV,250872916623.0,26.327,0.188,44.39,941.95
SAP,248279962000.0,27.415,1.0,-10.33,215.11
ANET,244400112289.0,60.426,,47.89,193.78
KLAC,242495082925.0,50.198,0.454,53.31,185.6
AMGN,236380531546.0,27.037,2.269,36.32,437.23
TXN,236019731970.0,38.999,2.19,51.47,258.44
TM,233422279499.0,8.124,3.243,-6.63,197.11
C,231016593755.0,12.95,1.849,19.8,137.72
BHP,229729719028.0,23.363,5.079,56.0,90.42
TMO,226943489201.0,32.574,0.297,6.14,613.78
SAN,224236147484.0,11.884,1.333,28.42,14.93
IBM,221297946867.0,20.634,2.859,-19.09,234.89
AXP,220259055131.0,19.243,1.097,-11.12,326.16
LIN,220150296444.0,30.391,1.326,13.11,477.57
CRWD,218200514830.0,4849.439,0.0,81.84,213.1
CRM,213346290000.0,22.081,0.706,-1.65,259.23
VZ,208320428628.0,12.882,5.622,29.29,50.14
NVO,205971073778.0,11.377,2.848,-5.18,46.6
APH,204132741141.0,39.688,0.55,22.94,82.78
TD,199278227110.0,17.029,2.64,32.12,121.63
TTE,197040874098.0,11.047,4.224,38.69,88.59
MRVL,196030995000.0,74.257,0.106,163.45,223.55
TMUS,194711351192.0,18.439,2.292,-9.16,181.52
STX,192484656247.0,60.454,0.334,209.15,849.28
SCHW,188999100183.0,18.72,1.137,10.47,109.29
KOF,188234570608.0,132.574,3.357,20.52,112.0
PEP,187850025128.0,17.974,5.26,-1.19,137.63
ABT,187452500995.0,34.553,2.298,-11.93,108.33
GILD,187227028629.0,,2.135,24.53,150.995
DE,186993311984.0,38.373,0.937,49.79,693.53
SHOP,186679167949.0,96.825,,-9.87,145.09
DIS,181837397650.0,21.144,1.459,-6.73,105.31
MCD,180936863061.0,20.591,2.92,-14.7,255.69
QCOM,177216471830.0,19.138,2.166,0.19,168.74
T,175969263492.0,8.163,4.416,7.1,25.68
ADI,175533839696.0,42.451,1.191,34.77,362.25
NEE,174033161977.0,18.715,2.917,6.19,83.43
BLK,173808220683.0,26.431,1.954,6.03,1122.29
SMFG,172891939175.0,20.567,2.11,43.47,27.3
UNP,172056145731.0,23.473,1.918,27.1,289.62
WELL,170218335078.0,109.771,1.269,28.61,236.17
UBS,169559280212.0,17.811,2.013,22.71,55.38
WDC,168538469682.0,17.884,0.081,171.55,467.46
SCCO,167821751029.0,29.638,1.982,45.04,198.76
BA,167756036745.0,68.894,,-2.24,212.25
BBVA,164701345090.0,12.754,3.023,29.78,29.51
PFE,162155713607.0,37.423,6.039,20.15,28.45
COP,161291569931.0,17.377,2.54,46.59,134.26
ETN,159574140000.0,41.675,1.056,30.07,410.85
BUD,158415264222.0,16.985,1.242,26.85,80.35
IBKR,158162669982.0,140.464,0.361,44.45,92.62
UBER,154744354767.0,16.155,,-7.28,75.76
NOW,146043346120.0,87.451,0.0,-7.79,141.26
DHR,145982083974.0,36.459,0.696,-8.91,207.66
TJX,145284573977.0,23.947,1.378,-13.22,132.08
BKNG,145234336845.0,20.146,0.881,-9.33,193.29
SONY,143769472290.0,,0.566,-3.79,24.56
RDS.A,142170085775.52,42.202,,,51.04
VRTX,138420079815.0,31.422,,20.46,546.12
UL,138307833268.0,12.838,3.475,0.69,64.2
MFG,136643106087.0,16.525,1.576,55.04,11.23
BMY,136494193314.0,14.705,3.738,28.06,66.82
NEM,134967442992.0,15.699,0.821,29.11,128.09
COF,134721269986.0,12.806,1.481,-8.33,219.6
GLW,132912219473.0,69.954,0.724,77.15,154.3
CB,131785373836.0,11.782,1.17,10.11,341.59
SPGI,130746748000.0,26.558,0.882,-9.65,443.51
PLD,130209770310.0,30.942,2.973,9.24,137.34
RIO,129619682840.0,10.711,4.503,35.56,103.27
ISRG,129547056535.0,41.273,,-35.25,366.7
PGR,127231845000.0,10.879,6.403,2.35,218.95
ACN,124693648074.0,16.007,3.359,-28.56,186.72
CVS,123727593497.0,25.302,2.736,24.75,96.74
BMO,121919178370.0,18.429,2.803,38.38,175.4
PH,121332033185.0,33.26,0.79,10.19,962.59
LMT,121229766736.0,19.283,2.627,10.57,525.28
MDT,120456415101.0,23.027,3.034,-0.28,94.17
BTI,119574462269.0,13.731,5.709,0.52,55.35
SBUX,119095800000.0,60.064,2.372,26.31,104.47
HDB,118939425948.0,15.297,1.523,-35.61,23.18
PDD,117017423141.0,8.515,,-27.5,82.21
SNOW,116866588000.0,,,53.71,337.18
SYK,116272497434.0,31.181,1.146,-13.29,303.13
MO,115011961623.0,14.425,6.175,23.28,68.88
LOW,114707494185.0,17.267,2.37,-13.9,204.45
FTNT,114672106827.0,54.073,,96.81,156.29
BP,114669350785.0,20.879,4.579,30.81,43.81
BNS,114350630600.0,15.805,3.438,31.36,93.82
BNY,111844622767.0,17.756,1.364,43.76,164.84
SPOT,111515040318.0,28.747,,-6.59,542.43
ADP,110288081046.0,24.989,2.426,9.64,277.62
HOOD,109786936356.0,52.986,,7.97,122.11
ENB,109400843146.0,24.701,5.512,8.91,50.09
MPC,109212750331.0,12.767,1.07,141.91,388.9
ABNB,108943066983.0,40.484,,34.06,181.94
DHR.WD,108776501000.0,44.2807,,,150.55
IBN,108680278522.0,5.885,0.7,2.4,30.3
VRT,108000732172.0,62.356,0.08,73.23,280.53
SNY,107423481909.0,23.361,4.566,-4.57,44.24
APP,107275724560.0,24.326,,-52.43,320.56
VLO,106740468342.0,14.8,1.316,131.1,370.72
CM,106682413848.0,14.579,2.616,31.66,117.5
ING,106323646000.0,12.053,3.537,38.62,37.18
ADBE,105937725000.0,14.655,,-23.85,266.51
CEG,105923734026.0,30.57,0.548,-15.0,298.96
MCK,105862883700.0,23.054,0.385,11.02,907.99
FCX,104441554448.0,35.464,0.825,44.22,72.73
CNQ,104023290000.0,12.243,3.526,52.1,50.46
AEM,103668078607.0,17.649,0.848,21.55,204.73
HWM,103397238719.0,55.263,0.194,26.65,259.27
EQIX,102221893262.0,66.681,1.942,37.28,1035.98
BX,102197609271.0,29.041,3.814,-8.9,136.15
PSX,101786245462.0,14.35,1.973,101.82,255.09
SO,101358480934.0,21.76,3.329,3.53,88.11
CME,101146050889.0,23.594,3.998,6.02,281.29
GSK,100913034678.0,15.485,3.59,4.38,49.89
EQNR,100626627094.0,11.109,3.571,83.65,42.09
MELI,100296525205.0,53.836,,-1.78,1978.36
NET,99317754108.0,,,41.48,278.92
USB,98733720133.0,12.088,3.278,21.01,63.37
TT,98548380978.0,33.418,1.129,15.89,447.9
PNC,97980564615.0,12.845,2.869,20.43,245.6
GD,97235550311.0,21.671,1.718,8.16,359.39
KKR,96702283296.0,30.68,0.703,-15.01,107.73
BK,94143749812.0,15.793,1.563,,137.16
CMCSA,94003382819.0,8.394,5.047,-1.86,26.49
PWR,93875918023.0,70.75,0.069,48.03,624.41
DUK,93735797642.0,17.865,3.555,5.25,120.22
DASH,91742172201.0,109.087,,-6.51,211.73
CSX,91530785649.0,28.399,1.117,37.55,49.41
INTU,91005759900.0,19.931,1.46,-49.3,332.7
BCS,90827042499.0,8.567,2.248,8.48,27.0
WMB,90697868049.0,29.514,2.762,25.16,74.15
ICE,90530474974.0,22.42,1.257,0.26,161.26
BN,89986086990.0,63.015,0.665,-11.87,40.31
MMC,89506499084.0,21.688,1.883,,182.7
MRSH,88637220918.0,22.271,2.012,3.28,185.74
ELV,88374235675.0,17.807,1.741,17.44,407.5
LYG,88151949150.0,12.528,3.536,19.03,6.08
JCI,87796168662.0,24.531,1.134,21.74,144.94
MAR,87750463575.0,33.92,0.844,9.11,336.51
HCA,87683107500.0,12.819,0.776,-12.95,405.0
WM,87533628144.0,30.681,1.628,0.5,218.99
UPS,87026448023.0,19.043,6.404,8.02,102.29
MMM,86930170610.0,29.006,1.849,6.77,168.56
MNST,85845648298.0,40.347,0.0,14.31,43.82
MCO,85473474653.0,30.581,0.83,-2.74,493.55
SLB,85353077215.0,27.524,2.047,52.3,57.51
EMR,85242996000.0,33.078,1.459,16.45,152.82
REGN,85217902667.0,19.687,0.454,7.65,827.72
ASX,83845583149.0,44.037,0.826,134.72,37.51
CVNA,82083592604.0,52.349,0.0,-11.63,74.59
AMT,81939074441.0,24.093,3.978,2.13,175.85
SHW,81010822570.0,30.136,0.969,3.72,333.71
BAM,80820932630.0,27.323,3.875,-0.44,50.6
CDNS,80607531100.0,58.496,,-6.36,292.7
CP,80523656918.0,28.807,0.774,24.95,91.6
CTAS,80221991894.0,40.112,0.934,7.41,200.47
LITE,79048573500.0,,,139.09,881.255
APO,78937904064.0,42.1,1.581,-6.5,133.67
SU,78751161776.0,12.204,2.607,54.96,67.33
NGG,78538729215.0,17.926,4.101,3.65,78.12
ECL,78290172246.0,36.992,1.025,6.96,279.28
MDLZ,78212157733.0,22.245,3.283,15.79,61.28
E,78077084299.0,12.721,3.188,43.47,53.58
DB,77659070000.0,9.978,2.906,11.15,41.33
MSI,77459367473.0,36.298,1.014,22.79,468.05
CMI,77195361085.0,28.433,1.465,10.98,560.75
TRV,77037184376.0,9.278,1.294,28.33,369.35
GM,77005147238.0,39.51,0.995,8.63,87.76
ITW,76930176000.0,24.086,2.409,11.03,270.12
DDOG,76457844860.0,430.545,,56.58,212.93
NTES,76375445881.0,15.739,2.444,-11.59,119.29
FDX,76330948696.0,17.219,1.731,39.74,322.52
EOG,76156391063.0,11.076,2.869,41.71,145.19
SNPS,75474176661.0,70.107,,-16.15,393.84
NWG,75287155172.0,8.783,4.873,14.63,18.94
PBR,74868847703.0,2.93,5.81,77.66,20.12
TGT,74704555268.0,17.009,2.78,72.86,164.44
CI,74653222105.0,11.635,1.644,3.81,282.52
CNI,74527817000.0,21.56,2.163,26.29,123.37
BE,74477129983.0,304.06,,191.02,252.87
NU,74247684689.0,20.584,,-8.18,15.37
NSC,73999474569.0,28.073,1.638,15.57,329.46
ROST,73694637946.0,27.715,0.745,28.59,230.69
B,73653327750.0,11.284,2.145,4.46,44.75
MFC,73471380000.0,15.601,3.121,25.62,44.34
NOC,73159617129.0,16.272,1.858,-8.58,514.98
RACE,72059698340.0,37.909,1.042,12.21,409.95
SPG,71852150820.0,15.551,4.036,15.7,209.44
ORLY,71099564009.0,26.826,,-3.64,87.89
WBD,70927368621.0,,,-1.98,28.25
RCL,70925618156.0,16.127,1.907,-3.92,265.19
CL,70765032030.0,34.723,2.377,14.38,88.77
WPM,70385711841.0,34.322,0.484,32.46,154.98
HLT,70035698694.0,44.214,0.196,8.48,311.18
KMI,69921585595.0,20.168,3.755,17.48,31.4
DLR,69892450180.0,87.472,2.408,23.42,188.39
BSX,69273171343.0,18.855,,-49.87,47.8
AMX,69115000000.0,13.015,2.565,12.6,23.0
HPE,69028168508.0,24.732,1.071,118.51,52.0
SE,68653390071.0,41.917,,-12.13,112.09
AON,68535606471.0,17.51,0.976,-7.79,323.09
RSG,68196692330.0,31.197,1.129,6.01,222.71
AEP,67777470324.0,21.578,3.032,10.45,124.5
AJG,67327447000.0,42.938,1.03,2.16,262.69
APD,67088469623.0,,2.39,24.39,301.27
HON,66433795496.0,8.089,3.745,3.88,209.61
PCAR,65637709639.0,26.211,2.21,14.83,124.7
ALL,65634338082.0,4.933,1.665,26.52,259.57
VALE,64985497880.0,30.813,6.156,19.91,15.27
ARGX,64611055147.0,37.673,,22.86,1033.15
TDG,64234085876.0,30.171,,-12.62,1162.05
ECL.WD,63873098900.0,41.75047,,,225.5
COR,63154250257.0,24.061,0.735,-1.43,330.95
TFC,63096992610.0,10.804,4.118,8.2,51.65
BKR,63034803509.0,20.36,1.444,40.95,63.5
URI,62856199942.0,23.827,0.77,25.53,1009.86
CRH,62709718007.0,16.339,1.64,-23.62,94.26
TRP,62610000000.0,24.093,4.122,16.08,62.61
GWW,62384726670.0,33.361,0.721,32.03,1324.49
IMO,62199695003.0,20.679,1.885,51.29,128.62
TRGP,62195717641.0,27.428,1.553,59.53,290.05
RELX,62036836337.0,20.288,2.664,-9.72,35.51
MET,62035257614.0,17.108,2.424,26.28,97.62
NBIS,61545841158.0,1451.553,,170.46,226.39
TEL,60406935022.0,20.029,1.442,-7.29,208.65
LNG,60307974136.0,20.675,0.776,51.29,292.0
OKE,60156177322.0,16.454,4.439,34.78,95.43
MPWR,60144151980.0,74.998,0.577,35.51,1223.86
OXY,60018227755.0,8.274,1.649,47.38,60.04
CVE,59698210650.0,12.4,1.85,93.61,32.37
MT,59373243301.0,32.767,0.817,73.85,78.74
NUE,59230432733.0,20.538,0.86,61.0,261.07
AFL,58762447959.0,12.086,2.102,7.95,117.21
CTVA,58619840560.0,58.097,0.824,31.95,87.86
TAK,58312961366.0,,3.36,20.31,18.45
F,58298648652.0,,4.104,15.3,14.62
MRNA,58108783644.0,,,393.56,145.55
O,57955854521.0,45.722,5.221,12.47,61.25
D,57907988482.0,22.852,5.009,15.87,65.84
NOK,57594664151.0,70.019,1.176,56.7,10.03
CAH,57488068447.0,33.54,0.839,21.14,247.18
NXPI,57451824583.0,19.312,1.781,5.87,227.835
NKE,56966350195.0,18.329,4.266,-38.13,38.4
FAST,56915879621.0,42.094,1.935,25.63,49.6
FIX,56674835762.0,39.511,0.186,72.79,1610.34
TER,55818337972.0,48.528,0.177,84.67,357.03
FANG,55786451605.0,38.028,2.151,34.79,199.22
KEYS,55705783011.0,44.211,,61.04,327.21
COHR,55197276858.0,68.568,,52.71,281.86
AU,55164252752.0,14.49,4.141,32.46,109.07
SRE,54953785246.0,24.092,3.096,-3.47,84.04
MSTR,54920308800.0,,,-6.02,142.8
AME,54499982924.0,34.575,0.548,16.14,237.72
NDAQ,54153727799.0,27.531,1.178,0.42,96.88
SQ,53899025440.0,51.173,,,86.96
ALAB,53849776282.0,145.739,,86.58,310.4
GRMN,53425938048.0,28.459,1.351,37.7,277.03
STT,53363564869.0,15.441,1.752,53.34,194.26
PSA,53039338679.0,25.944,3.971,18.66,302.01
DVN,52866000000.0,16.118,1.552,32.83,48.06
DAL,52721638315.0,13.347,0.967,16.42,80.17
UMC,52089261186.0,20.038,1.521,167.8,20.77
EW,51818360000.0,51.566,,5.45,89.9
FNV,51339150746.0,34.74,0.616,28.9,266.18
PBR.A,51118640441.0,2.0,0.0,61.93,18.25
HONA,51032558252.0,26.224,,-27.15,161.01
VMRK,50642617128.0,57.854,2.083,2.65,65.35
BDX,50320737432.0,53.419,2.356,22.77,184.74
VST,50110334614.0,22.582,0.614,-7.2,149.3
ETR,50055560790.0,27.54,2.332,18.16,107.27
CBRS,49900326812.0,,,13.54,210.05
FITB,49761194987.0,21.211,0.729,19.12,54.87
XYZ,49721794200.0,139.221,,27.15,82.76
DEO,49647608595.0,28.582,3.632,4.38,89.19
AMP,49516069243.0,12.542,1.207,15.44,560.56
CRWV,49285310755.0,,,24.79,89.36
CARR,49220449153.0,40.345,1.599,14.3,59.71
COIN,48714849463.0,,,-18.35,184.64
AZO,48703268318.0,19.653,,-12.04,2983.29
CBS.A,48378301990.48,5.566,,,43.12
HUM,48217046874.0,37.699,0.882,57.94,401.54
ROK,48174026136.0,40.112,1.28,12.58,433.81
MDLN,48105147132.0,69.416,,-12.88,36.59
TEAM,47990056548.0,,,16.92,189.58
WAB,47778123314.0,37.65,0.42,32.98,282.86
LHX,47754738273.0,25.483,2.404,-11.56,256.45
INFY,47380855989.0,14.258,3.838,-33.14,11.7
NTRA,47305233711.0,,,43.25,328.18
XEL,47297309650.0,21.181,2.989,4.05,75.72
WDAY,47185390000.0,37.718,,-8.84,195.79
PYPL,47016129635.0,9.591,1.07,-5.03,54.96
CMG,46769849280.0,32.95,,-0.11,36.96
ABEV,46763687965.0,14.746,4.371,22.49,3.02
CCEP,46659614235.0,20.121,2.303,17.85,105.76
STM,46626561614.0,100.057,0.586,102.07,52.24
VTR,46303667827.0,176.24,2.1,18.09,90.27
ARES,46288353644.0,72.74,3.504,-11.22,140.15
EBAY,46017450000.0,20.636,1.186,19.82,103.41
TRI,45783173403.0,27.547,3.828,-18.14,105.68
KB,45641217611.0,9.784,2.337,52.57,128.68
ADSK,45541100000.0,27.735,,-26.39,217.9
CIEN,45520536525.0,69.56,,37.26,321.0
HEI,45488240179.0,53.659,0.077,0.66,325.48
SLF,45089343180.0,17.404,3.349,33.55,80.97
EXC,45047563120.0,16.187,3.767,2.89,43.64
RVMD,45014934508.0,,,163.68,210.02
VEEV,44539505546.0,43.891,,23.23,275.09
KDP,44349320578.0,31.079,2.82,19.19,32.59
FERG,44186535090.0,20.971,1.933,4.18,228.41
ITUB,44081569657.0,5.034,6.147,13.83,8.15
IQV,44074942000.0,32.055,,18.79,267.77
CCJ,43875592204.0,171.03,0.169,10.11,100.74
IX,43744995173.0,10.997,1.763,38.06,39.94
PAYX,43290160891.0,24.595,3.756,12.19,121.71
WDS,43288050256.0,14.082,4.919,53.52,22.77
CBRE,42813707809.0,32.908,,-8.05,147.85
A,42531786914.0,29.536,0.674,11.54,150.86
GFI,42424149308.0,9.652,3.108,11.08,47.4
HMC,42394950578.0,,4.108,13.76,32.67
TEVA,42370165614.0,,,16.5,36.36
FER,42350689345.0,60.153,2.052,-9.4,58.05
HLN,42223434163.0,19.245,1.938,-3.26,9.6
IDXX,42177833884.0,37.009,,-20.86,535.38
PRU,42096900000.0,10.744,4.581,12.34,122.02
AXON,41891697793.0,210.196,,-9.2,515.67
MSCI,41657827000.0,30.676,1.402,0.99,573.01
WCN,41555406341.0,39.184,0.857,-5.37,164.87
YUM,41128922520.0,18.56,1.486,0.57,150.71
LYV,40882474710.0,303.508,,21.75,173.5
FMX,40785213430.0,21.984,5.774,24.54,120.41
ADM,40778600318.0,23.039,2.444,50.21,84.61
ONC,40734834454.0,62.124,,17.92,358.26
FLEX,40453320121.0,41.576,,81.25,109.51
ROP,40280347963.0,16.084,0.916,-7.85,407.28
MCHP,40274954611.0,84.187,2.448,18.38,74.17
WAT,40220811681.0,241.379,,7.78,409.38
TTWO,40142831308.0,,,-16.15,214.69
DHI,39927355864.0,13.079,1.29,-0.01,142.75
AIG,39849688409.0,13.44,2.504,-9.8,76.21
RKT,39812892439.0,84.528,,-27.38,14.06
ED,39678914035.0,17.898,3.232,10.68,107.29
VOD,39111604344.0,,2.982,30.17,16.9
CLS,38937396387.0,34.878,,5.66,312.35
SHG,38626365665.0,9.674,2.054,56.33,82.28
ODFL,38541375331.0,35.383,0.621,19.04,185.87
RKLB,38457022828.0,,,-7.88,64.26
SYY,38351636081.0,21.828,2.708,10.99,80.05
JD,37981440000.0,17.202,3.556,1.98,28.26
NTR,37923884581.0,15.934,2.782,30.87,79.47
EL,37576399169.0,206.464,1.347,0.21,103.86
HIG,37480558917.0,8.587,1.76,1.77,138.37
RPRX,36777077008.0,45.292,1.449,67.8,63.96
PEG,36733556211.0,18.257,3.531,-6.68,73.7
KGC,36617994000.0,11.52,0.505,10.06,30.87
MLM,36559135789.0,14.88,0.573,-16.97,514.77
NTAP,36453403138.0,25.708,1.128,75.57,185.59
UAL,36152140525.0,10.341,,-0.39,111.38
VG,36051338911.0,9.645,0.479,112.02,14.42
KVUE,35995294772.0,21.71,4.434,12.44,18.74
KR,35895004252.0,34.088,2.488,-4.61,58.59
TWLO,35779954756.0,31.147,,63.79,232.98
EXPE,35770564988.0,17.569,0.623,5.8,298.04
ALNY,35607944391.0,45.963,,-33.08,266.11
EC,35463149162.0,10.539,3.832,80.71,17.25
TKO,35206059315.0,153.366,1.719,-10.29,186.01
UI,35085881330.0,36.536,0.586,5.18,579.66
KMB,34907495828.0,17.855,6.049,8.05,104.96
HSY,34790277510.0,23.363,3.329,-2.73,173.15
IRM,34789550610.0,83.098,2.878,43.0,116.86
STLD,34693996981.0,21.586,0.86,43.62,242.06
MTB,34636796278.0,11.42,2.568,21.48,239.84
PUK,34620839588.0,9.49,1.841,-9.71,27.75
WEC,34520483635.0,20.394,3.537,3.06,105.94
EQT,34509717720.0,12.727,1.194,3.83,55.17
HBAN,34407664487.0,14.348,3.2,0.05,17.03
RJF,34296169454.0,14.873,1.208,12.21,178.29
NTRS,34145013519.0,15.234,2.231,38.69,186.63
ALC,34079700000.0,53.001,0.502,-10.12,70.5
VMC,34031264224.0,30.499,0.786,-7.39,262.63
CHT,33993130738.0,27.19,2.932,8.25,43.82
TECK,33900460000.0,18.774,0.524,44.75,69.1
BIDU,33738884239.0,,,-23.87,99.47
HEI.A,33566933533.0,39.597,0.104,-4.76,240.18
ACGL,33474577261.0,7.134,,2.27,98.1
EME,33265922938.0,23.115,0.194,23.47,754.16
DXCM,33170011244.0,33.18,,32.44,87.9
CNC,33117424800.0,,,62.92,67.04
P,33077614783.0,130.594,,46.77,99.51
ERIC,33012183896.0,12.813,2.139,5.69,10.1
ILMN,32951220000.0,39.989,,66.38,218.22
ESLT,32947584949.0,51.806,0.494,22.03,703.28
RMD,32940014075.0,21.624,1.084,-4.42,228.35
BIIB,32628515378.0,39.095,,25.48,220.83
JBL,32543726231.0,37.754,0.104,36.31,310.57
CCI,32262285939.0,37.427,5.742,-12.6,75.83
CCL,32200450788.0,10.492,1.859,-21.78,23.51
CRDO,32058958653.0,59.555,,18.54,170.57
PCG,31493846756.0,9.948,1.259,-10.5,14.3
ZTS,31326481268.0,11.88,2.835,-38.8,75.81
FTI,31310404738.0,26.634,0.254,79.55,79.84
CPRT,31218363173.0,20.099,,-13.87,33.72
NMR,31129643802.0,12.051,2.638,28.96,10.65
GEHC,31103115313.0,15.669,0.205,-15.92,68.86
WTW,31087952191.0,19.865,1.144,2.58,334.74
RBLX,30939622005.0,,,-46.55,43.31
HAL,30884142705.0,19.278,1.842,32.99,37.07
BAP,30380150070.0,4.122,3.721,39.56,382.53
SATS,30115968606.0,,,,103.915
OKTA,29824450317.0,100.758,,97.29,170.6
CFG,29810893055.0,14.022,2.621,23.7,70.78
FTV.WD,29719008300.0,25.92378,,,84.69
RDDT,29717564935.0,34.115,,-32.81,154.46
MDB,29704345180.0,504.344,,-12.14,368.74
IR,29627636398.0,30.891,0.106,-3.54,76.36
ZM,29566443436.0,9.083,,17.43,101.33
AEE,29475500934.0,18.858,2.711,8.1,106.47
KHC,29467720386.0,,6.435,7.78,24.85
HPQ,29434457228.0,12.009,3.719,50.69,32.64
EXR,29419285952.0,30.714,4.664,9.35,139.25
DG,29388362596.0,17.253,1.769,1.75,133.21
ON,28957518435.0,45.95,,37.36,74.38
LVS,28738501534.0,16.641,2.657,-30.64,44.37
RYAAY,28696861116.0,13.059,2.518,-22.27,55.36
ATI,28684291179.0,60.286,,83.56,210.65
TS,28497082113.0,14.901,3.183,49.71,56.45
DTE,28316624430.0,21.501,3.365,7.18,136.08
ATO,28315721941.0,20.19,2.342,1.69,167.56
TDY,28307091717.0,29.039,,19.56,610.65
LPLA,28294467066.0,28.101,0.338,0.89,359.33
FTS,28232334000.0,21.519,3.312,9.04,55.26
FISV,28183636213.0,10.062,,-21.1,53.0
PBA,28153077550.0,21.819,4.288,30.14,48.41
SUNB,28118302866.0,21.221,1.093,-6.08,68.59
CTSH,28067178663.0,12.643,2.183,-23.57,62.31
VICI,27989391626.0,10.12,6.869,-6.59,25.42
CASY,27979045426.0,39.162,0.312,37.12,756.09
AWK,27961168752.0,24.788,2.416,10.05,140.7
QSR,27959934071.0,21.964,3.066,19.62,80.17
ZS,27686687720.0,,,-24.51,169.8
INSM,27579400014.0,,,-27.44,126.29
FOXA,27505019680.0,16.323,0.876,-9.63,65.42
CPNG,27483953924.0,,,-35.18,15.29
VIK,27361977270.0,20.312,,20.17,85.81
CPAY,27338687236.0,23.965,,38.36,416.37
OTIS,27107463630.0,17.881,2.446,-17.11,71.21
FE,27062989620.0,24.943,3.889,7.61,46.77
MTD,26954381360.0,29.764,,-3.51,1345.26
WSM,26785339524.0,22.717,1.266,28.68,227.42
ES,26762741272.0,18.465,4.308,7.91,71.05
LH,26510779000.0,26.45,0.892,31.26,326.89
PPL,26421849368.0,20.87,3.147,1.82,35.11
VRSN,26374824000.0,31.029,1.109,21.35,292.08
CINF,26260093500.0,7.893,2.146,5.96,171.1
DGX,26173938590.0,24.646,1.402,38.44,237.14
CNP,26131433825.0,23.394,2.304,5.23,39.67
ECHO,26086065578.0,,,-13.58,89.8
BNTX,26064965016.0,,,8.99,103.76
SMCI,26009259553.0,11.661,,35.26,39.59
SYF,26003637533.0,7.392,1.63,-3.01,79.92
DOV,25977121798.0,22.892,1.086,-0.48,192.88
SYM,25970185342.0,3163.624,,-27.83,42.94
RF,25915695573.0,11.611,3.639,15.57,30.42
CRCL,25908033656.0,57.411,,28.69,102.05
TCOM,25836805259.0,5.493,,-42.94,41.03
