symbol,market_capital,pe_ttm,dividend_yield,ytd_pct,price
GEV,287373933899.0,30.158,0.167,65.4,1079.0
KLAC,268835066070.0,55.651,0.508,69.97,205.76
SNDK,266240650000.0,23.287,,652.74,1786.85
WFC,264720901873.0,11.708,2.12,-4.53,87.54
MUFG,259220262377.0,20.704,1.882,47.21,23.03
TXN,258366902846.0,42.691,2.024,65.81,282.91
SHEL,255204217452.0,9.826,3.408,28.11,91.62
ANET,254515133966.0,62.927,,54.01,201.8
AZN,243341628400.0,23.295,2.065,73.6,156.89
SAP,239888928000.0,26.539,1.034,-13.36,207.84
C,232341768813.0,13.024,1.827,20.49,138.51
AXP,227045918953.0,19.836,1.045,-8.38,336.21
AMGN,226730250257.0,25.933,2.353,29.99,419.38
STX,225463700061.0,70.811,0.291,262.12,994.79
BHP,224282716859.0,21.896,3.031,49.23,88.37
TM,224031387731.0,7.952,3.345,-10.39,189.18
LIN,218656720716.0,30.185,1.296,11.97,474.33
CRWD,217805659992.0,,0.0,82.52,213.9
TMO,216490733426.0,31.074,0.31,1.25,585.51
IBM,215607455152.0,20.103,2.866,-21.17,228.85
SAN,214317171534.0,11.38,1.382,25.49,14.59
APH,210679883298.0,40.961,0.545,26.88,170.87
TD,205416021340.0,19.088,2.561,35.07,124.34
MRVL,205218345902.0,81.22,0.107,176.15,234.33
VZ,199678496208.0,12.347,5.815,23.92,48.06
NVO,198507611565.0,10.995,4.169,-8.68,44.88
TTE,197129841645.0,11.052,4.236,38.75,88.63
WDC,193253551393.0,20.507,0.094,211.38,536.01
TMUS,193209610934.0,18.296,2.226,-10.38,180.12
SHOP,191259620343.0,99.201,,-7.65,148.65
SCHW,191229943254.0,18.941,1.119,11.78,110.58
ABT,190982484398.0,35.204,2.237,-10.27,110.37
ADI,190100329971.0,57.373,1.078,44.75,390.28
PEP,188682608978.0,18.054,4.09,-1.8,138.24
MCD,187900055726.0,21.384,2.709,-12.04,265.53
KOF,182671566780.0,129.705,3.451,16.95,108.69
NEE,179853041180.0,19.341,2.75,8.92,86.22
DIS,178712094357.0,20.78,1.438,-8.33,103.5
BA,178584106019.0,73.34,,4.07,225.95
UNP,178163241850.0,24.306,1.877,31.0,299.9
BLK,177652075691.0,27.015,1.868,8.38,1147.11
ETN,176877360000.0,46.194,0.961,44.17,455.4
GILD,172254570133.0,,2.329,14.57,138.92
QCOM,170326937308.0,18.394,2.201,-4.22,162.18
WELL,169591286970.0,109.366,1.272,28.14,235.3
T,169116877842.0,7.845,4.556,2.93,24.68
TJX,166644665679.0,28.781,1.192,-0.88,150.85
SMFG,166178918826.0,20.161,2.188,37.9,26.24
UBS,163619500443.0,17.187,2.079,18.41,53.44
SCCO,162147761459.0,28.636,2.134,40.14,192.04
DE,161940860006.0,33.858,1.066,29.57,599.92
IBKR,161082753826.0,143.058,0.354,46.99,94.33
BBVA,160738689888.0,12.471,3.108,26.66,28.8
CRM,156404430000.0,19.495,0.937,-27.54,190.97
BKNG,153852671180.0,21.342,0.803,-3.95,204.76
COP,153242608821.0,16.51,3.329,39.27,127.56
UBER,153171583474.0,15.99,,-8.22,74.99
PFE,153150229336.0,35.345,6.413,13.48,26.87
BUD,152204833826.0,16.319,1.252,21.87,77.2
GLW,149201072813.0,78.527,0.672,98.49,173.21
DHR,142446064122.0,35.576,0.714,-11.11,202.63
RDS.A,142170085775.52,42.202,,,51.04
SONY,138735199238.0,,0.572,-7.16,23.7
ISRG,137895016573.0,43.932,,-31.08,390.33
LMT,137029701686.0,21.796,2.249,24.21,593.74
COF,135856216932.0,12.914,1.43,-7.56,221.45
PLD,133319483771.0,31.681,2.895,11.84,140.62
PH,132864793273.0,36.421,0.702,20.38,1053.76
BMY,132020648217.0,14.223,3.914,23.87,64.63
UL,131909463273.0,12.267,3.593,-3.97,61.23
MFG,131776031961.0,16.253,1.628,49.51,10.83
CB,131503739939.0,11.757,1.163,9.87,340.86
VRTX,130671779368.0,29.663,,13.72,515.55
BMO,129773191168.0,18.477,2.626,46.17,185.28
SYK,127223507897.0,34.117,1.024,-5.12,331.68
NEM,126790790969.0,14.748,0.892,21.04,120.33
PDD,123750088406.0,8.717,,-23.33,86.94
SBUX,123028800000.0,62.048,2.301,30.48,107.92
RIO,122003051698.0,10.081,4.86,27.61,97.21
NOW,121685557400.0,72.866,0.0,-23.17,117.7
SPGI,121024244000.0,24.583,0.94,-16.56,410.53
LOW,121006186518.0,18.221,2.22,-9.12,215.81
BTI,120547290331.0,13.802,5.531,1.21,55.73
CVS,120236004390.0,24.588,2.724,21.23,94.01
HDB,118785492264.0,16.113,1.51,-35.69,23.15
PGR,118506821597.0,10.133,6.685,-4.71,203.84
MDT,115972094214.0,24.156,3.128,-4.06,90.6
HWM,115301460479.0,61.626,0.174,41.23,289.12
SNOW,114416126000.0,,,50.49,330.11
FTNT,114349272820.0,53.921,,96.26,155.85
ACN,113514493892.0,14.572,3.545,-34.96,169.98
CM,112689535191.0,15.903,2.471,38.32,123.45
VRT,112582091430.0,65.001,0.076,80.58,292.43
BP,112153959729.0,20.421,4.717,27.95,42.85
BNY,111457875406.0,17.695,1.377,43.26,164.27
BNS,111364189763.0,16.16,3.523,27.9,91.35
ENB,110471045045.0,24.981,5.423,9.98,50.58
NET,109320033302.0,,,55.72,307.01
DHR.WD,108776501000.0,44.2807,,,150.55
PWR,108594536198.0,81.842,0.062,71.24,722.31
EQIX,108303029270.0,70.648,1.78,44.75,1097.61
SNY,107836275578.0,23.495,4.62,-4.21,44.41
ABNB,107356284926.0,39.895,,32.1,179.29
MO,106796821507.0,13.395,6.473,14.47,63.96
SO,106166998132.0,22.792,3.923,8.44,92.29
GD,105825741252.0,23.585,1.56,17.71,391.14
ADP,105695723806.0,23.948,2.467,5.08,266.06
BX,105515372275.0,29.984,3.608,-5.94,140.57
IBN,105452151437.0,5.778,0.713,-0.64,29.4
TT,104581416492.0,35.463,0.835,22.7,475.32
APP,104404418980.0,23.675,,-53.7,311.98
ING,101891111000.0,11.572,3.683,32.84,35.63
GSK,101701638724.0,15.559,3.617,5.19,50.28
CNQ,101570105000.0,11.973,3.709,48.51,49.27
PNC,101551110435.0,13.313,2.742,24.82,254.55
SPOT,101244053436.0,26.148,,-15.2,492.47
USB,101070797302.0,12.374,3.175,23.88,64.87
ADBE,100980900000.0,13.969,,-27.42,254.04
MPC,100585813611.0,11.759,1.167,122.19,358.18
MCK,100258384951.0,21.833,0.394,5.03,859.92
EQNR,99981124853.0,11.038,4.722,82.47,41.82
VLO,99965535185.0,13.861,1.428,116.43,347.19
CEG,98568312838.0,28.447,0.55,-21.02,278.2
FCX,98194878223.0,33.343,0.902,35.59,68.38
KKR,97689682457.0,30.993,0.664,-14.14,108.83
BN,97608759147.0,73.06,0.597,-6.53,42.75
DUK,96355597011.0,18.364,3.449,8.19,123.58
CME,96324092972.0,22.469,4.169,0.96,267.88
PSX,95984481344.0,13.532,2.131,89.31,240.55
AEM,95591559026.0,16.274,0.903,11.83,188.78
BK,94143749812.0,15.793,1.563,,137.16
BCS,93871646065.0,8.828,2.15,11.7,27.8
CSX,93698181302.0,29.072,1.081,40.42,50.58
JCI,93235727062.0,26.051,1.069,29.29,153.92
MAR,92981435312.0,35.942,0.787,15.38,356.57
MMM,92938336768.0,31.01,1.692,13.65,180.21
DASH,92170651519.0,109.596,,-6.08,212.72
INTU,91799017200.0,20.026,1.405,-48.86,335.6
CMCSA,90738637172.0,8.102,5.107,-5.27,25.57
MELI,90624082351.0,48.644,,-11.25,1787.57
EMR,90391490000.0,35.076,1.367,23.48,162.05
WMB,89841650818.0,29.236,2.723,23.98,73.45
WM,89544195520.0,31.386,1.588,2.81,224.02
MMC,89506499084.0,21.688,1.883,,182.7
LYG,89400224242.0,12.668,3.462,20.4,6.15
ASX,89210269887.0,47.194,0.784,149.73,39.91
MNST,89176036297.0,41.913,0.0,18.74,45.52
CDNS,89081373710.0,64.646,,3.48,323.47
DDOG,88806434936.0,500.081,,81.87,247.32
CMI,88264962485.0,32.51,1.27,26.42,641.16
MRSH,87907087678.0,22.087,1.99,2.43,184.21
HCA,87678777470.0,12.819,0.776,-12.95,404.98
UPS,86796736996.0,18.993,7.832,7.74,102.02
ICE,86628783289.0,21.453,1.31,-4.06,154.31
HOOD,86536668776.0,41.765,,-14.9,96.25
LITE,85844540000.0,,,162.87,968.9
SHW,84958070105.0,31.604,0.678,8.52,349.97
ELV,84631071730.0,17.052,1.772,12.46,390.24
BAM,83967518347.0,28.387,3.5,2.44,52.57
REGN,82974513479.0,19.168,0.464,4.69,805.93
MCO,82636770135.0,29.566,0.845,-5.97,477.17
CP,82563120718.0,29.581,0.758,28.12,93.92
ITW,81817344000.0,25.616,2.238,18.09,287.28
NGG,81725591815.0,18.599,3.953,7.86,81.29
E,81647238397.0,13.328,3.09,50.03,56.03
NOC,81004337425.0,18.017,1.609,0.76,570.2
RCL,80714364430.0,18.353,1.658,9.34,301.79
AMT,80252299067.0,23.597,3.985,0.02,172.23
SLB,79935954422.0,25.777,2.174,41.9,53.86
NTES,79647124382.0,15.722,2.399,-8.17,124.4
APO,79451676612.0,42.374,1.452,-6.29,134.54
MDLZ,79360834984.0,22.571,3.163,17.49,62.18
CTAS,79161542557.0,39.581,0.938,5.99,197.82
SNPS,79123086677.0,102.323,,-12.03,413.22
FDX,78427391475.0,17.692,1.669,43.63,331.49
SU,77967509936.0,12.101,2.671,52.46,66.66
ECL,77325841852.0,36.536,1.037,5.64,275.84
CVNA,77131505639.0,49.191,0.0,-16.96,70.09
EOG,76659939072.0,11.149,2.921,42.65,146.15
NSC,76618408198.0,29.066,1.614,19.66,341.12
CNI,76473019000.0,22.157,2.103,29.58,126.59
HPE,76287364845.0,49.028,0.95,142.09,57.61
SPG,76047871811.0,16.459,3.85,22.46,221.67
TRV,76027681269.0,9.157,1.29,26.65,364.51
NWG,75773107790.0,8.814,4.827,15.23,19.04
MSI,75643900619.0,35.447,1.017,19.92,457.08
ROST,75473371561.0,32.591,0.697,31.14,235.28
BSX,74533874522.0,20.287,,-46.06,51.43
GM,74030586514.0,37.984,0.799,4.22,84.37
AON,73654193193.0,18.818,0.886,-0.91,347.22
HLT,73398168449.0,46.337,0.188,13.64,326.12
MFC,73388598485.0,15.607,3.068,24.29,44.23
RACE,73316502446.0,38.644,1.03,14.17,417.1
DLR,73233859592.0,91.654,2.272,29.65,197.91
SE,73161276153.0,44.669,,-6.37,119.45
NBIS,73088275359.0,1723.78,,221.19,268.85
ORLY,72992532262.0,27.54,,-1.07,90.23
CI,72753333010.0,11.339,2.184,1.17,275.33
HON,72721885295.0,8.854,3.355,13.72,229.45
URI,72501296037.0,27.483,0.674,44.8,1164.82
KMI,71992511537.0,20.765,3.592,20.96,32.33
CL,71912960904.0,35.286,2.295,16.24,90.21
DB,71627480000.0,9.221,3.115,2.52,38.12
NU,71204350834.0,19.74,,-11.95,14.74
AMX,71158400000.0,13.511,2.516,15.93,23.68
WBD,70123943560.0,,,-3.09,27.93
B,69983005496.0,10.722,2.262,-1.13,42.52
MPWR,69585996570.0,86.771,0.504,56.78,1415.99
TER,69280839955.0,60.233,0.12,129.12,443.14
AEP,68882596949.0,21.93,3.006,12.25,126.53
PCAR,68869590451.0,27.502,2.107,20.48,130.84
COHR,68780201440.0,85.441,,90.29,351.22
TGT,68587399823.0,19.88,2.96,58.74,151.01
TDG,68422388176.0,32.138,7.3,-6.92,1237.82
BE,68377468647.0,279.158,,167.19,232.16
PBR,67910361361.0,2.658,5.453,57.33,18.25
APD,66997168556.0,,2.33,24.22,300.86
FIX,66206867828.0,46.156,0.169,101.85,1881.18
RSG,65915405644.0,30.153,1.171,2.46,215.26
ALL,65262636895.0,4.905,1.639,25.28,258.1
IMO,65226985399.0,21.719,1.766,57.91,134.88
BKR,64424547208.0,20.809,1.415,44.06,64.9
TFC,64172023656.0,10.988,4.006,10.04,52.53
CRH,63900577282.0,16.649,1.976,-22.17,96.05
ECL.WD,63873098900.0,41.75047,,,225.5
AJG,63554711000.0,40.532,1.077,-3.57,247.97
TRP,63280000000.0,24.388,4.032,17.32,63.28
CIEN,63016529816.0,143.775,,90.35,445.18
TEL,62934385503.0,20.867,1.365,-3.79,217.38
GWW,62063969255.0,33.189,0.722,31.35,1317.68
WPM,62042793228.0,30.254,0.536,16.6,136.61
NOK,61901343923.0,75.398,1.097,68.42,10.78
NUE,61864459332.0,21.451,0.834,68.16,272.68
ARGX,61777461856.0,36.021,,17.47,987.84
KEYS,61718862153.0,58.557,,77.74,361.15
MET,61437909302.0,16.944,2.423,25.06,96.68
AFL,60652512192.0,12.475,2.036,10.87,120.98
D,60484999513.0,23.869,3.824,19.81,68.77
OKE,60086836658.0,16.435,4.459,34.62,95.32
CBRS,59861387051.0,,,36.21,251.98
COR,59637305606.0,22.721,0.775,-6.92,312.52
TRGP,59598957977.0,26.283,1.633,52.87,277.94
GRMN,59302154820.0,31.589,1.207,52.84,307.5
CVE,59255591850.0,12.327,1.932,92.17,32.13
O,59044005259.0,46.58,5.08,14.09,62.4
OXY,59018590384.0,8.136,1.696,44.93,59.04
FAST,58786300665.0,43.478,1.882,29.76,51.23
RELX,58732109347.0,19.151,2.742,-14.68,33.56
NXPI,58683646573.0,19.726,1.729,8.14,232.72
VALE,58516738431.0,27.746,6.897,7.97,13.75
CRWV,58462879812.0,,,48.02,106.0
AME,58271330387.0,36.968,0.511,24.18,254.17
NKE,57989964300.0,18.658,3.992,-37.68,39.09
FANG,57766223780.0,39.377,2.117,39.57,206.29
DAL,57601201198.0,14.583,0.867,27.2,87.59
PSA,56955689968.0,27.86,3.679,27.42,324.31
SRE,56196195907.0,24.637,3.011,-1.28,85.94
F,56025719121.0,,4.175,10.8,14.05
MT,55648277312.0,30.711,0.871,62.94,73.8
ALAB,55544725748.0,150.326,,92.46,320.17
LNG,55130162795.0,18.9,0.835,38.3,266.93
TAK,54931125667.0,,3.517,13.33,17.38
CAH,54808796060.0,31.977,0.882,15.49,235.66
NDAQ,54041932325.0,27.474,1.176,0.21,96.68
SQ,53899025440.0,51.173,,,86.96
STT,53028428716.0,15.344,1.775,52.37,193.04
CRDO,52739679112.0,111.671,,96.55,282.82
EW,52342884000.0,52.088,,6.52,90.81
DVN,52327000000.0,15.953,1.627,31.47,47.57
FITB,52237011686.0,22.266,0.689,25.04,57.6
HEI,51881816226.0,65.704,0.067,14.82,371.28
LHX,51838424802.0,27.662,1.684,-4.46,278.38
PYPL,51729719051.0,10.553,0.727,4.24,60.47
CARR,51569775566.0,42.27,1.521,19.76,62.56
HONA,51206882251.0,26.314,,-26.9,161.56
DEO,51111253349.0,21.173,3.394,7.45,91.82
ADSK,50986040000.0,34.85,,-18.37,241.64
WAB,50783047353.0,40.018,0.293,41.19,300.65
CTVA,50713567960.0,50.261,0.948,13.91,76.01
ETR,50638850163.0,27.861,2.32,19.53,108.52
AU,50374617898.0,13.232,4.773,20.2,99.6
STM,49795097099.0,106.856,0.564,115.8,55.79
AMP,49610585787.0,12.566,1.188,15.66,561.63
BDX,49598912412.0,52.653,2.373,21.0,182.09
XEL,49477283378.0,22.157,2.858,8.85,79.21
ROK,49372241350.0,41.109,1.531,15.38,444.6
AZO,49291144352.0,19.891,,-10.97,3019.3
RKLB,49121575377.0,,,17.66,82.08
AXON,49093394633.0,246.332,,6.41,604.32
VST,49039658341.0,22.1,0.619,-9.18,146.11
UMC,48979454548.0,18.971,1.65,151.81,19.53
CBS.A,48378301990.48,5.566,,,43.12
XYZ,48183759000.0,134.915,,23.21,80.2
FLEX,48022387140.0,49.355,,115.16,130.0
FERG,47392046611.0,22.493,1.439,11.32,244.98
WDAY,47221460000.0,55.751,,-10.99,191.18
INFY,47056884324.0,14.161,3.714,-33.6,11.62
EXC,47039813276.0,16.903,2.669,6.43,45.57
VTR,46765319550.0,177.997,2.072,19.27,91.17
CCEP,46686013022.0,20.171,2.258,17.64,105.57
ARES,46681383547.0,73.358,3.41,-10.47,141.34
FER,46633179378.0,66.361,1.857,-0.24,63.92
HUM,46148063167.0,36.081,0.911,51.16,384.31
FNV,46011976114.0,31.135,0.7,15.53,238.56
MDLN,45856997321.0,66.172,,-16.95,34.88
PBR.A,45768689578.0,1.791,0.0,44.99,16.34
RVMD,45439320616.0,,,166.16,212.0
NTRA,45287215331.0,,,37.14,314.18
TTWO,45176344833.0,,,-5.63,241.61
SLF,44944558331.0,17.375,3.286,31.98,80.71
EBAY,44918300000.0,20.143,1.177,16.6,100.94
WDS,44884974376.0,16.514,4.743,55.5,23.61
IX,43953096052.0,11.268,1.753,38.72,40.13
ODFL,43951309599.0,40.349,0.544,35.54,211.96
MCHP,43581877540.0,91.099,2.29,27.33,80.26
LYV,43460309138.0,322.645,,29.43,184.44
ABEV,43047368391.0,13.82,4.714,12.76,2.78
IDXX,43021579636.0,37.75,,-19.28,546.09
PRU,42973200000.0,10.968,4.449,13.37,124.56
CCJ,42934840971.0,167.617,0.174,7.75,98.58
TRI,42915226697.0,25.821,3.869,-23.76,99.06
CBRE,42845561092.0,32.933,,-7.98,147.96
CMG,42720511680.0,30.097,,-8.76,33.76
TEVA,42486695223.0,,,16.82,36.46
CLS,42434095502.0,38.01,,15.15,340.4
KB,42241576214.0,9.897,2.532,42.64,120.31
HLN,42195237519.0,19.176,1.918,-3.46,9.58
PAYX,42162646224.0,23.955,3.746,9.27,118.54
A,41927022087.0,29.651,0.683,9.75,148.45
WCN,41590693275.0,39.218,0.85,-5.29,165.01
DHI,41490885947.0,13.591,1.238,3.91,148.34
HMC,41395742989.0,,4.25,11.08,31.9
ONC,41218067431.0,62.86,,19.32,362.51
KDP,41205812431.0,28.876,2.923,10.75,30.28
RKT,41058815105.0,87.174,,-25.1,14.5
ED,40307622711.0,18.181,2.372,11.52,108.99
TEAM,40081999967.0,,,-2.34,158.34
NTAP,40071036913.0,31.404,1.012,93.18,204.2
WAT,40059684779.0,240.412,,7.35,407.74
MSCI,40034436000.0,29.48,1.412,-2.95,550.68
ITUB,39808632230.0,4.629,7.432,2.79,7.36
FMX,39725021435.0,21.587,5.879,21.3,117.28
COIN,39720648758.0,,,-33.43,150.55
IQV,39708104000.0,28.879,,7.02,241.24
UAL,39683611965.0,11.351,,9.34,122.26
AIG,39640531142.0,13.369,2.49,-10.27,75.81
YUM,39608863477.0,17.874,2.0,-3.14,145.14
VOD,39412965938.0,,2.923,24.78,16.2
ADM,39178494502.0,22.135,2.556,43.4,81.29
SYY,39168796116.0,22.293,2.615,13.48,81.85
P,38888052995.0,171.878,,72.55,116.99
JBL,38759696350.0,44.965,0.089,62.34,369.89
VEEV,38716733977.0,41.116,,6.77,238.34
IRM,38671595279.0,92.371,2.598,58.96,129.9
ROP,38542659607.0,15.391,0.934,-11.83,389.71
PCG,38541420855.0,12.174,1.009,9.53,17.5
JD,38304000000.0,17.445,3.458,2.84,28.5
EXPE,38226160746.0,18.775,0.538,12.9,318.5
EME,38046554009.0,26.437,0.175,41.21,862.54
CCL,37980370070.0,12.375,1.554,-7.74,27.73
HEI.A,37813023785.0,47.887,0.091,7.3,270.6
PEG,37685538468.0,18.73,3.422,-4.26,75.61
MSTR,37567337280.0,,,-35.72,97.68
GFI,37143506251.0,10.412,3.661,-2.75,41.5
HIG,37030911393.0,8.484,1.721,0.11,136.71
STLD,37001579198.0,23.022,0.814,53.17,258.16
TKO,36934091795.0,160.894,1.589,-5.89,195.14
ESLT,36674848426.0,57.667,0.444,35.83,782.84
MTB,36517096009.0,12.04,2.473,27.26,252.86
HSY,36379599456.0,24.43,3.129,1.71,181.06
EC,36326599750.0,10.858,3.85,85.11,17.67
HBAN,36266446127.0,15.124,3.043,5.45,17.95
KVUE,36091333445.0,21.768,4.328,12.74,18.79
VMC,36042326253.0,32.302,0.732,-1.92,278.15
WEC,36003098328.0,21.27,3.39,7.49,110.49
KMB,35888603991.0,18.357,4.592,9.77,107.91
SHG,35640662145.0,9.859,1.677,43.35,75.92
UI,35324925352.0,37.496,0.558,5.73,583.67
BIDU,35316101608.0,180.675,,-20.31,104.12
MDB,35285486375.0,,,4.53,438.7
PUK,35249447176.0,8.861,1.829,-8.28,28.19
TWLO,35108831044.0,30.563,,60.72,228.61
ALC,35041666000.0,54.497,0.477,-7.58,72.49
NTRS,35030518880.0,15.629,1.715,41.62,191.47
RJF,34525079890.0,14.972,1.191,12.96,179.48
VG,34376276701.0,9.196,0.493,102.17,13.75
KR,34351133102.0,32.622,2.572,-8.71,56.07
RPRX,34183821578.0,42.099,1.582,55.97,59.45
SUNB,34083039806.0,25.723,0.884,13.84,83.14
DXCM,33494541501.0,33.505,,33.74,88.76
ACGL,33375620814.0,7.113,,1.97,97.81
ERIC,33318775201.0,12.834,2.103,6.42,10.17
EQT,33158603160.0,12.228,1.211,-0.23,53.01
CHT,32961390348.0,26.547,3.018,4.97,42.49
KGC,32881464000.0,10.345,0.538,-1.3,27.72
GEHC,32688534057.0,16.468,0.191,-11.64,72.37
NTR,32588675953.0,13.693,3.24,12.46,68.29
ON,32460811297.0,51.509,,53.98,83.38
MLM,32355064836.0,13.169,0.608,-13.26,538.66
CASY,32194645229.0,45.062,0.279,57.78,870.01
IR,31936233001.0,33.298,0.097,3.98,82.31
CNC,31818217950.0,,,56.52,64.41
TECK,31810504000.0,17.643,0.57,35.82,64.84
VIK,31794025960.0,26.525,,39.84,99.86
RMD,31788880673.0,20.869,0.809,-8.03,220.37
CCI,31670902879.0,36.741,5.73,-14.2,74.44
RDDT,31649225895.0,36.333,,-28.44,164.5
ATI,31561571372.0,66.334,,101.97,231.78
TDY,31395306653.0,32.207,,32.61,677.27
FTI,31298639806.0,26.624,0.262,79.37,79.81
CFG,31297647116.0,14.721,2.482,29.87,74.31
EXR,31033385375.0,32.399,4.391,15.35,146.89
ZM,30953592932.0,14.945,,22.33,105.56
BIIB,30902748682.0,37.027,,18.84,209.15
EL,30513783131.0,,1.623,-18.9,84.34
AEE,30306030687.0,19.39,2.63,11.15,109.47
WTW,30281823778.0,19.349,1.155,-0.08,326.06
ZTS,30152926238.0,11.435,2.912,-41.1,72.97
SATS,30115968606.0,,,,103.915
BAP,30053589440.0,4.168,3.683,38.01,378.28
ALNY,30053527903.0,38.793,,-43.52,224.6
ZS,29825704791.0,,,-18.0,184.44
RYAAY,29758449440.0,13.567,2.367,-19.5,57.34
TSEM,29755322481.0,102.754,,124.6,263.73
FTV.WD,29719008300.0,25.92378,,,84.69
Q,29448194513.0,50.253,0.155,72.59,140.76
LVS,29425064789.0,17.038,2.55,-28.98,45.43
DTE,29371630939.0,22.302,3.251,11.17,141.15
KHC,29349138011.0,,6.264,5.66,24.75
CPRT,29348223979.0,18.895,,-19.03,31.7
GFS,29325257822.0,40.957,0.22,53.26,53.44
ILMN,29163385000.0,35.392,,47.25,193.135
FOXA,29035593809.0,17.232,0.842,-4.85,69.19
LPLA,28992911178.0,28.795,0.328,3.38,368.2
HAL,28934617646.0,18.062,1.996,24.02,34.73
FTS,28835196000.0,22.012,3.195,10.47,56.44
ATO,28711155155.0,20.472,2.207,2.49,169.9
NVT,28682845370.0,47.941,0.484,74.6,177.21
NMR,28674347953.0,11.321,2.862,18.79,9.81
VICI,28583973510.0,10.335,6.624,-4.6,25.96
MTD,28400219458.0,31.36,,1.67,1417.42
WSM,28308640217.0,26.006,1.192,36.04,240.42
PBA,28298466300.0,21.965,4.208,30.81,48.66
CPNG,28256883955.0,,,-33.36,15.72
TCOM,28242279207.0,6.038,,-37.63,44.85
INSM,28022714465.0,,,-26.27,128.32
DOV,27807426056.0,24.505,1.014,6.25,206.47
FISV,27763540503.0,9.912,,-22.27,52.21
ASTS,27685375523.0,,,-2.05,71.14
FE,27439105575.0,25.289,3.837,9.11,47.42
EIX,27437236703.0,6.96,4.845,23.44,71.3
XYL,27427695806.0,26.943,1.437,-13.11,117.47
RBLX,27096279442.0,,,-53.19,37.93
ES,27086681560.0,18.688,4.23,9.21,71.91
PPL,27053987034.0,21.37,3.068,4.26,35.95
RF,27006165340.0,12.1,3.398,19.23,31.7
TS,26977574280.0,14.107,3.354,41.73,53.44
QSR,26910172295.0,21.139,3.166,15.13,77.16
HPQ,26886967086.0,10.532,3.975,35.73,29.4
CRS,26879575027.0,50.735,0.148,72.45,542.38
ECHO,26873295397.0,,,-10.98,92.51
OTIS,26860028560.0,17.718,2.398,-17.86,70.56
CPAY,26764165744.0,23.461,,35.45,407.62
CNP,26763805301.0,23.96,2.185,7.14,40.63
AWK,26699239672.0,23.67,2.496,5.08,134.35
HUBB,26643465555.0,29.541,1.096,14.2,504.3
JBHT,26612676264.0,39.455,0.644,46.62,283.37
DG,26488044572.0,16.931,1.911,-8.28,120.08
AVB,26283393070.0,25.58,3.778,3.6,184.06
SYF,26273695330.0,7.468,1.609,-2.0,80.75
