symbol,market_capital,pe_ttm,dividend_yield,ytd_pct,price
STM,45198489282.0,96.945,0.594,95.88,50.615
KB,45112732887.0,9.641,2.374,50.8,127.19
WDAY,44999520000.0,35.971,,-13.06,186.8025
EXC,44913370104.0,16.131,3.762,2.59,43.51
ITUB,44703579536.0,5.088,6.2,15.43,8.27
ADSK,44464750000.0,27.08,,-28.13,212.9248
SLF,44120398421.0,16.999,3.456,30.68,79.24
ARES,44108523933.0,69.314,3.655,-15.4,133.55
INFY,44060146424.0,13.253,4.108,-37.83,10.8766
RVMD,43767496556.0,-24.751,,156.37,204.22
HEI,43653225452.0,51.495,0.08,-3.4,312.3681
KDP,43621278648.0,30.583,2.865,17.24,32.0356
MDLN,43214435262.0,62.358,,-21.74,32.8728
CCJ,43013236907.0,167.23,0.169,7.95,98.725
FERG,42878794723.0,20.365,1.978,1.09,221.61
IX,42857828271.0,10.609,1.804,35.26,39.11
VEEV,42756889108.0,42.134,,18.3,264.0841
TRI,42566480911.0,25.609,4.171,-23.89,98.26
TEVA,42358512653.0,-75.268,,16.47,36.3513
IQV,42221546000.0,30.707,,13.8,256.5146
ADM,42094349979.0,23.779,2.389,55.05,87.34
CLS,41212432353.0,36.857,,11.84,330.303
GFI,41117413907.0,9.349,3.132,7.66,45.945
HMC,41019418052.0,-37.148,4.288,10.07,31.615
PRU,40961850000.0,10.455,4.754,9.31,118.72
PAYX,40927074981.0,23.253,3.981,5.98,115.03
FLEX,40769159667.0,41.9,,82.66,110.37
WCN,40579974652.0,38.265,0.876,-7.59,160.8399
FER,40570574237.0,57.519,2.104,-13.21,55.61
HLN,40442133034.0,18.382,2.015,-7.34,9.195
TTWO,40417692559.0,-126.148,,-15.57,216.1186
IDXX,40393441607.0,35.444,,-24.21,512.37
A,40389127624.0,28.058,0.703,5.92,143.24
MSCI,40198011000.0,29.568,1.449,-2.55,552.82
VOD,40141466115.0,-86.861,2.942,33.59,17.345
CBRE,40140927809.0,30.823,,-13.79,138.5666
FMX,39860509230.0,21.532,5.893,21.71,117.6778
LYV,39852754742.0,296.003,,18.69,169.16
ED,39586456876.0,17.836,3.226,10.43,107.065
AXON,39505754915.0,198.019,,-14.37,486.0871
VG,39413963796.0,10.558,0.451,131.79,15.765
YUM,39413739201.0,17.786,2.06,-3.14,144.3787
WAT,39404861119.0,236.483,,5.59,401.359419
SYY,39295455232.0,22.343,2.658,13.72,82.02
MCHP,39205227490.0,81.951,2.487,15.24,72.2118
AIG,39146397097.0,13.205,2.543,-11.39,74.87
ONC,39144145195.0,59.658,,13.32,344.27
ROP,38497165205.0,15.372,0.956,-11.93,389.58
SHG,38255499976.0,9.552,2.068,54.83,81.5344
RKLB,38157433883.0,-230.319,,-8.6,63.7453
NTR,38143401215.0,16.027,2.739,31.62,79.925
DHI,37733099425.0,12.357,1.326,-5.5,134.905
ODFL,37674624651.0,34.565,0.635,16.36,181.6156
RKT,37136990351.0,78.847,,-32.26,13.1157
EC,37066700254.0,10.968,3.707,88.88,18.025
HIG,36835883552.0,8.439,1.784,0.02,135.9817
NTAP,36337515925.0,25.626,1.133,75.01,185.19
JD,36281280000.0,16.448,3.722,-2.59,26.995
PEG,36110531174.0,17.948,3.638,-7.42,72.3411
TWLO,35845224224.0,31.195,,64.09,233.3691
TKO,35813615094.0,156.013,1.674,-8.75,189.22
EL,35307922154.0,193.88,1.416,-5.84,97.5831
MLM,35237447429.0,14.35,0.587,-19.97,496.1553
HSY,35007277219.0,23.509,3.348,-2.13,174.225
KR,34945400965.0,33.187,2.583,-7.13,57.0585
KGC,34536213000.0,10.852,0.516,3.8,29.1126
WEC,34435762795.0,20.344,3.53,2.81,105.68
CHT,34427547745.0,27.48,2.893,9.64,44.4
UAL,34396142319.0,9.837,,-5.23,105.9561
RPRX,34379321987.0,42.339,1.53,56.86,59.7888
NTRS,34338946512.0,15.32,1.801,39.48,187.68
MTB,34269978973.0,11.299,2.588,20.2,237.4
EQT,34225107940.0,12.623,1.206,2.98,54.6322
KVUE,34208975447.0,20.638,4.682,6.86,17.81
ESLT,34170329755.0,53.729,0.487,26.55,729.3696
STLD,34092019012.0,21.224,0.865,41.13,237.85
EXPE,33884461012.0,16.642,0.682,0.22,282.2338
IRM,33865183379.0,80.908,2.919,39.2,113.7798
RJF,33691191873.0,14.615,1.228,10.23,175.1189
HBAN,33548988186.0,13.99,3.277,-2.45,16.5999
ALNY,33404108218.0,43.115,,-37.22,249.64
PUK,33403902677.0,9.154,1.339,-12.8,26.8013
EME,33147267304.0,23.016,0.194,23.03,751.04
KMB,32848831583.0,16.818,5.159,1.67,98.77
ACGL,32839891086.0,6.998,,0.33,96.24
ERIC,32754801082.0,12.74,2.147,4.96,10.025
CNC,32687649150.0,-6.407,,60.8,66.1638
ALC,32438557000.0,50.449,0.517,-14.45,67.105
UI,32428080121.0,33.768,0.653,-2.79,535.755
HEI.A,32405549497.0,38.231,0.108,-8.06,231.91
RBLX,32304080052.0,-32.256,,-44.19,45.22
TECK,32207890000.0,17.796,0.515,37.52,65.66
VMC,32196753226.0,28.856,0.826,-12.38,248.475
JBL,32051750848.0,37.162,0.104,34.25,305.9623
P,31896512466.0,125.931,,41.18,95.6074
DXCM,31792644451.0,31.766,,26.94,84.25
BIIB,31632653432.0,37.995,,21.65,214.09
RMD,31630203137.0,20.746,1.126,-8.22,219.29
CCI,31534757139.0,36.544,5.791,-14.57,74.12
PCG,31394740245.0,9.927,1.268,-10.78,14.255
BIDU,30979291825.0,-56.362,,-30.58,90.7
NMR,30925035814.0,11.809,2.689,28.11,10.5714
CRDO,30810018158.0,57.192,,13.92,163.86
ILMN,30797960000.0,37.378,,55.5,203.96
CCL,30700685002.0,10.006,1.925,-25.43,22.415
OKTA,30601511860.0,103.487,,102.43,175.135
MDB,30197752769.0,512.783,,-10.68,374.865
RDDT,30129293466.0,34.55,,-31.87,156.4879
SATS,30115968606.0,,,,103.915
ZTS,30088876580.0,11.413,2.931,-41.22,72.85
BAP,30002909820.0,4.071,3.791,37.83,377.24
HAL,29984361908.0,18.706,1.839,29.11,35.9752
FTV.WD,29719008300.0,25.92378,,,84.69
CPRT,29681516113.0,19.116,,-18.11,32.065
FTI,29610372116.0,25.196,0.261,69.8,75.505
SUNB,29539951425.0,21.252,1.022,-1.29,72.09
HPQ,29511109461.0,12.028,4.674,52.55,32.72
WTW,29388395744.0,18.779,1.221,-3.03,316.7
ROIV,29315479564.0,-110.117,,87.03,40.638
GEHC,29192482467.0,14.709,0.216,-21.09,64.64
AEE,29170973358.0,18.663,2.769,7.74,105.3393
CFG,29130692542.0,13.699,2.674,20.88,69.165
EXR,28913295360.0,30.186,4.788,7.47,136.855
KHC,28910383220.0,-8.522,6.497,5.74,24.38
TS,28658624474.0,14.978,3.12,50.56,56.775515
PBA,28275204100.0,21.865,4.219,30.7,48.62
DTE,28100212838.0,21.341,3.365,6.36,135.05
FTS,28079064000.0,21.363,3.32,8.45,54.96
IR,28025198757.0,29.228,0.11,-8.76,72.2428
ZM,28017071930.0,8.606,,11.28,96.02
AWK,27992965391.0,24.819,2.423,10.18,140.5601
ATO,27945637010.0,19.926,2.355,0.36,165.1928
INSM,27851284985.0,-31.856,,-26.72,127.535
ATI,27757651723.0,58.289,,77.63,203.9653
TDY,27742479620.0,28.46,,17.18,598.77
LVS,27702179640.0,16.046,2.721,-33.14,42.821
RYAAY,27648409684.0,12.562,2.57,-25.11,53.3677
LPLA,27568463152.0,27.361,0.348,-1.7,350.11
DG,27519738385.0,16.16,1.891,-4.72,124.68
FOXA,27458771558.0,16.296,0.897,-9.78,65.2238
VICI,27317734313.0,9.879,6.926,-8.83,24.8112
ON,27263982468.0,43.256,,29.33,70.03
ZS,27196708353.0,-430.471,,-25.84,166.7371
CPAY,26981170719.0,23.651,,36.55,410.9433
ECHO,26954632795.0,-4.75,,-10.71,92.81
VIK,26886865440.0,19.957,,18.08,84.347
QSR,26823540792.0,21.062,3.192,14.76,76.885
FE,26707126061.0,24.618,3.936,6.2,46.15
CTSH,26378012879.0,11.882,2.337,-28.17,58.553
FISV,26295864353.0,9.388,,-26.38,49.4508
CPNG,26270633525.0,-34.251,,-38.05,14.6646
Q,26270316745.0,44.789,0.239,54.07,125.49
WSM,26227066244.0,22.222,1.265,26.0,222.56
VRSN,26199190500.0,30.823,1.129,20.54,290.22
ES,26167595160.0,18.049,4.346,5.51,69.459431
CNP,26101791412.0,23.362,2.298,5.12,39.62
BSP,26050343903.0,103.686,,41.41,41.08
