symbol,market_capital,pe_ttm,dividend_yield,ytd_pct,price
AZN,251127816013.0,24.041,1.995,79.15,161.91
SHEL,250552492467.0,9.647,3.403,24.68,89.95
MUFG,250328208218.0,20.01,1.951,42.16,22.24
ANET,241549744585.0,59.722,,46.17,191.52
SAP,240708410000.0,26.766,1.031,-13.07,208.55
BHP,229967828161.0,22.451,2.903,53.02,90.61
CRWD,229271259485.0,,0.0,92.13,225.16
AXP,228835490010.0,19.993,1.056,-7.66,338.86
LIN,227014291071.0,31.338,1.271,16.25,492.46
C,226823001797.0,12.715,1.883,17.63,135.22
AMGN,225551672486.0,25.798,2.342,29.32,417.2
TM,223557698360.0,7.942,3.386,-10.58,188.78
IBM,222635777701.0,20.759,2.842,-18.6,236.31
TMO,221733749941.0,31.826,0.304,3.7,599.69
SAN,215786103484.0,11.516,1.389,26.35,14.69
NVO,211113375669.0,11.748,3.155,-3.75,47.73
APH,206771325739.0,40.201,0.543,24.53,167.7
TD,200030335080.0,18.69,2.63,31.53,121.08
SHOP,199661405213.0,103.559,,-3.6,155.18
TTE,195639635237.0,10.968,4.254,37.7,87.96
VZ,195399077750.0,12.083,5.994,21.27,47.03
MCD,193695639865.0,22.043,2.701,-9.33,273.72
TMUS,191150081437.0,18.101,2.281,-11.33,178.2
PEP,187986514283.0,17.987,4.181,-2.16,137.73
ABT,187954312361.0,34.646,2.291,-11.69,108.62
ADI,187004891832.0,56.438,1.093,42.4,383.925
SCHW,186750963755.0,18.498,0.855,8.84,107.99
SNDK,184450080000.0,16.133,,421.49,1237.92
BA,183990236956.0,75.561,,7.22,232.79
KOF,183226186497.0,131.087,3.449,17.31,109.02
MRVL,182649845181.0,72.288,0.114,145.78,208.56
STX,181539992473.0,57.016,0.354,191.57,800.99
MNST,179116102783.0,84.184,0.0,138.5,91.43
DIS,178159554548.0,20.716,1.489,-8.61,103.18
NEE,176682354302.0,19.0,2.798,7.0,84.7
TJX,175449160114.0,30.302,1.109,4.02,158.82
BLK,175219079633.0,26.645,1.938,6.89,1131.4
UNP,173612623536.0,23.685,1.886,27.66,292.24
ETN,172822464000.0,45.135,0.975,40.87,444.96
QCOM,170316434969.0,18.393,2.25,-4.23,162.17
WELL,169403893283.0,109.245,1.205,27.51,235.04
SCCO,168961615005.0,29.84,2.353,46.03,200.11
UBS,165211606360.0,17.354,2.066,19.56,53.96
GILD,164988432924.0,,2.422,9.74,133.06
T,164799874883.0,7.644,4.715,0.3,24.05
DE,164467474304.0,34.386,1.065,31.59,609.28
BUD,163817352883.0,17.564,1.201,31.17,83.09
CRM,161760690000.0,20.162,0.931,-25.06,197.51
SMFG,160352523806.0,19.469,2.275,33.07,25.32
BKNG,159953880840.0,22.188,0.8,-0.15,212.88
UBER,159380966242.0,16.639,,-4.5,78.03
BBVA,158227147859.0,12.339,3.146,24.68,28.35
IBKR,154815673295.0,137.492,0.36,41.27,90.66
PFE,154176170582.0,35.582,6.351,14.24,27.05
WDC,151087965303.0,16.032,0.114,154.64,438.34
COP,147800550041.0,15.923,2.747,33.44,123.03
DHR,147184190126.0,36.759,0.691,-8.15,209.37
RDS.A,142170085775.52,42.202,,,51.04
SONY,139882046507.0,,0.584,-6.69,23.82
LMT,139203750579.0,22.142,2.27,26.18,603.16
ISRG,138972514588.0,44.276,,-30.54,393.38
GLW,135892623099.0,71.522,0.707,80.79,157.76
UL,135421016844.0,12.658,4.496,-1.42,62.86
CB,134374090890.0,12.014,1.148,12.27,348.3
COF,134334774539.0,12.769,1.405,-8.92,218.97
PH,133714615535.0,36.654,0.699,21.15,1060.5
VRTX,132790712693.0,30.144,,15.56,523.91
SYK,132643395037.0,35.571,1.005,-1.08,345.81
BMY,132449618295.0,14.27,3.853,24.27,64.84
PDD,132375870966.0,9.335,,-17.98,93.0
NOW,131755373280.0,78.895,0.0,-16.81,127.44
PLD,131556048699.0,31.262,2.942,10.36,138.76
RIO,127901769350.0,10.569,3.944,30.9,101.91
BMO,127412787162.0,18.241,2.683,43.51,181.91
MFG,127273988395.0,15.71,1.692,44.41,10.46
PGR,124384490192.0,10.636,6.549,0.02,213.95
NEM,123555955697.0,14.372,0.896,17.95,117.26
BTI,123402528501.0,14.189,5.532,3.61,57.05
LOW,122727557134.0,18.48,2.215,-7.83,218.88
CVS,122359095202.0,25.022,2.767,23.37,95.67
SPGI,121145112000.0,24.608,0.958,-16.48,410.94
FTNT,120483118959.0,56.813,,106.79,164.21
HDB,120324829097.0,16.294,3.147,-34.86,23.45
SBUX,119301000000.0,60.168,2.356,25.81,104.65
ACN,119037289895.0,15.281,3.518,-31.8,178.25
SNOW,116007020000.0,,,52.58,334.7
MDT,114448840438.0,23.839,3.193,-5.32,89.41
APP,113446689000.0,25.725,,-49.69,339.0
HWM,113143944910.0,60.472,0.177,38.59,283.71
ENB,112240154308.0,25.52,5.365,10.24,51.39
BP,112232480588.0,20.436,4.639,26.48,42.88
ABNB,110595715465.0,41.098,,36.09,184.7
NET,110594798682.0,,,57.54,310.59
MO,109435016910.0,13.726,6.489,17.3,65.54
CM,108892139757.0,15.451,2.563,33.66,119.29
DHR.WD,108776501000.0,44.2807,,,150.55
ADP,108720879548.0,24.634,2.461,8.09,273.675
ADBE,108501600000.0,15.009,,-22.01,272.96
BNY,108173915359.0,17.173,1.41,39.04,159.43
BNS,107962918943.0,15.752,3.642,24.0,88.56
IBN,107891180790.0,5.902,1.553,1.66,30.08
GD,107132532504.0,23.876,1.559,19.17,395.97
BX,106333553649.0,30.217,3.666,-5.21,141.66
SNY,105578051388.0,23.121,4.646,-6.21,43.48
GSK,105504325296.0,16.209,3.409,8.17,52.16
SPOT,105222107803.0,27.315,,-11.86,511.82
SO,105074153314.0,22.558,3.154,6.44,91.34
TT,104948855197.0,35.588,0.84,23.13,476.99
VRT,103985305527.0,60.038,0.083,66.79,270.1
EQIX,102952063739.0,67.157,1.88,37.6,1043.38
MCK,102584362693.0,22.34,0.39,7.47,879.87
FCX,101253595547.0,34.382,0.851,39.82,70.51
BN,101102125264.0,75.675,0.592,-3.19,44.28
ING,100775828000.0,11.504,4.98,31.39,35.24
PNC,100438057604.0,13.167,2.799,23.45,251.76
USB,100011322319.0,12.244,3.236,22.58,64.19
PWR,99355934698.0,74.88,0.065,56.68,660.86
EQNR,97996803150.0,10.819,3.996,77.58,40.99
CNQ,97405875000.0,11.545,3.765,42.42,47.25
CEG,95815344503.0,27.652,0.575,-23.23,270.43
CME,94803072690.0,22.114,4.266,-0.63,263.65
DUK,94492108770.0,18.009,3.508,5.18,121.19
BCS,94479448090.0,8.923,2.162,12.42,27.98
BK,94143749812.0,15.793,1.563,,137.16
MMM,93882108791.0,31.325,1.698,14.8,182.04
DDOG,93639584759.0,527.297,,91.76,260.78
KKR,93201504452.0,29.569,0.906,-18.09,103.83
CSX,92846042840.0,28.807,1.081,39.14,50.12
MELI,92488203761.0,49.645,,-9.43,1824.34
INTU,91478978910.0,19.956,1.452,-49.04,334.43
CDNS,91405690630.0,66.332,,6.18,331.91
AEM,91388730655.0,15.558,0.933,6.91,180.48
JCI,91285239529.0,25.506,1.09,26.58,150.7
MRSH,91047137822.0,22.876,1.959,6.09,190.79
DASH,90931425948.0,108.123,,-7.34,209.86
MAR,90861405391.0,35.122,0.805,12.75,348.44
VLO,90682753842.0,12.574,1.549,96.33,314.95
WM,90575460694.0,31.747,1.574,3.99,226.6
MPC,89953788084.0,10.516,1.294,98.7,320.32
HCA,89638116045.0,13.105,0.759,-11.01,414.03
MMC,89506499084.0,21.688,1.883,,182.7
CMCSA,89425641640.0,7.985,5.306,-6.64,25.2
UPS,89093847267.0,19.495,6.249,8.85,104.72
LYG,88964125587.0,12.66,3.513,19.81,6.12
EMR,88528438000.0,34.353,1.391,20.53,158.71
SHW,88050808949.0,32.755,0.895,12.48,362.71
WMB,87884582863.0,28.599,2.85,21.28,71.85
CMI,87392169637.0,32.189,1.263,25.17,634.82
ELV,86248916633.0,17.378,1.784,14.61,397.7
PSX,85996987816.0,12.124,2.31,69.61,215.52
NTES,85415778648.0,16.879,2.25,-1.52,133.41
HOOD,84981256444.0,41.014,,-16.43,94.52
ICE,84512326073.0,20.929,1.346,-6.4,150.54
BAM,84398776288.0,28.532,3.598,2.97,52.84
ASX,84024406040.0,45.06,0.825,135.22,37.59
ITW,83879296000.0,26.262,2.21,21.06,294.52
REGN,83192778053.0,19.219,0.461,4.97,808.05
MCO,82804755690.0,29.626,0.845,-5.98,478.14
RCL,82375241872.0,18.73,1.642,11.59,308.0
NOC,82096802095.0,18.26,1.631,2.12,577.89
ROST,81743037692.0,35.299,0.671,42.04,254.825
CVNA,81610393183.0,52.047,0.0,-12.14,74.16
CTAS,81118371710.0,40.56,0.89,8.33,202.71
E,79956879722.0,13.118,3.113,46.92,54.87
NGG,79905892944.0,18.265,4.031,5.46,79.48
ECL,79725454693.0,37.67,1.007,8.92,284.4
CP,79565460564.0,28.664,0.783,23.47,90.51
SLB,78956419889.0,25.462,2.197,40.16,53.2
SNPS,78828208516.0,101.942,,-12.36,411.68
AMT,78798503717.0,23.169,4.137,-1.79,169.11
MDLZ,78531234747.0,22.335,3.27,16.26,61.53
TRV,78344949764.0,9.436,1.272,30.51,375.62
APO,77963507851.0,41.581,1.548,-8.04,132.02
GM,77180637546.0,39.6,0.788,8.66,87.96
HON,76994236629.0,9.375,3.875,20.04,242.93
FDX,76910846242.0,17.35,1.718,40.85,325.08
MSI,76454820180.0,35.827,1.027,21.2,461.98
NWG,76334120035.0,8.918,3.17,14.19,19.18
AON,75722416175.0,19.347,0.884,1.87,356.97
SPG,75663635711.0,16.376,3.833,21.84,220.55
CNI,75597074000.0,22.023,2.132,28.1,125.14
NSC,75007966163.0,28.455,1.616,17.14,333.95
ORLY,74610453846.0,28.151,,1.12,92.23
EOG,74598539411.0,10.849,2.929,38.81,142.22
CL,74256649021.0,36.436,2.265,20.02,93.15
CI,73564551302.0,11.466,2.216,2.3,278.4
SU,73370865561.0,11.45,2.802,43.47,62.73
MFC,73255858538.0,15.664,3.089,24.07,44.15
BSX,73128121882.0,19.904,,-47.08,50.46
HPE,72407448528.0,46.534,1.02,129.77,54.68
DB,71909330000.0,9.304,3.138,2.92,38.27
AMX,71789450000.0,13.742,2.47,16.96,23.89
RACE,71500728122.0,37.879,1.05,11.34,406.77
URI,70802076087.0,26.839,0.673,41.16,1137.52
DLR,70787920469.0,88.593,2.377,25.32,191.3
SE,70313223126.0,43.863,,-10.01,114.8
HLT,69995187010.0,44.189,0.198,8.37,311.0
KMI,69899317574.0,20.161,3.756,17.44,31.39
PCAR,69080136432.0,27.586,2.084,20.53,131.24
TGT,69046132846.0,20.013,2.996,58.59,152.02
APD,68627226635.0,,2.336,27.24,308.18
B,68494781757.0,10.494,2.26,-4.94,40.88
PBR,68208050616.0,2.669,5.319,58.02,18.33
ALL,68188203377.0,5.125,1.589,30.9,269.67
MPWR,67871397300.0,84.633,0.512,52.92,1381.1
TDG,67629722807.0,31.766,7.499,-8.0,1223.48
WBD,67462598047.0,,,-6.77,26.87
NU,66950516140.0,21.029,,-17.2,13.86
CRH,66927621807.0,17.438,1.521,-18.81,100.6
AEP,66873770720.0,21.291,3.073,8.98,122.84
RSG,65719429338.0,30.064,1.172,2.15,214.62
AJG,64697809000.0,41.261,1.072,-1.83,252.43
ECL.WD,63873098900.0,41.75047,,,225.5
COHR,63612125223.0,135.677,,76.17,325.15
BKR,63600627729.0,20.543,1.431,42.21,64.07
VALE,63368308018.0,30.047,6.044,14.27,14.89
TFC,63353534110.0,10.848,3.099,7.57,51.86
TRP,63330000000.0,24.541,4.075,17.41,63.33
LITE,63291078000.0,143.876,,120.71,813.51
NUE,62539942280.0,21.685,0.814,69.35,274.61
NKE,62470130383.0,20.1,3.861,-32.87,42.11
RELX,62337238824.0,20.412,2.65,-9.44,35.62
IMO,62281905765.0,20.852,1.828,50.78,128.79
TEL,62036894496.0,20.569,1.378,-5.16,214.28
BE,62036294888.0,253.269,,142.41,210.63
COR,62018828625.0,23.628,0.736,-3.39,325.0
MET,61660326227.0,17.005,2.438,25.52,97.03
AFL,61133801758.0,12.574,2.028,11.75,121.94
GWW,61111117198.0,32.68,0.912,29.34,1297.45
WPM,60580398132.0,29.541,0.54,13.85,133.39
GRMN,60393700174.0,32.171,1.196,55.66,313.16
FAST,59841998432.0,44.259,1.841,32.09,52.15
D,59060167475.0,23.307,3.917,16.99,67.15
FIX,58944869982.0,41.094,0.155,79.62,1674.84
NXPI,58862683137.0,19.786,1.738,8.47,233.43
DAL,58666550506.0,14.852,0.869,29.55,89.21
OXY,58628731809.0,8.082,1.688,43.97,58.65
O,58561434062.0,46.2,5.149,13.15,61.89
AME,57975583383.0,36.78,0.515,23.55,252.88
KEYS,57320015381.0,54.383,,65.07,335.41
PSA,57201559555.0,27.98,3.682,27.97,325.71
TRGP,57083682100.0,25.174,1.692,46.42,266.21
TER,57080007825.0,49.625,0.137,88.77,365.1
OKE,56947595717.0,15.576,4.689,27.59,90.34
F,55826339338.0,,5.357,10.41,14.0
MT,55723681482.0,30.753,0.87,63.17,73.9
FANG,55716445516.0,37.98,2.121,33.88,198.97
CAH,55548944689.0,32.409,0.869,16.24,237.18
TAK,55468426666.0,,3.533,14.44,17.55
SRE,55130338340.0,24.169,3.086,-3.16,84.31
ALAB,55034679542.0,148.946,,90.69,317.23
CIEN,54880067859.0,125.211,,65.78,387.7
LNG,54871995097.0,18.811,0.853,37.65,265.68
CVE,54515882200.0,11.403,2.026,76.8,29.56
ARGX,54164720490.0,31.582,,2.99,866.11
DEO,54055911705.0,22.393,3.335,13.64,97.11
ADSK,54030770000.0,36.931,,-13.49,256.07
LHX,53950098548.0,28.789,1.696,-0.57,289.72
SQ,53899025440.0,51.173,,,86.96
NDAQ,53449416311.0,27.173,1.193,-0.89,95.62
EW,53046092000.0,52.787,,7.95,92.03
NOK,52426648424.0,64.184,1.292,42.64,9.13
CARR,52295181616.0,42.865,1.505,21.44,63.44
CBRS,52104755736.0,210.364,,24.33,230.01
FITB,51810772181.0,22.085,0.7,24.02,57.13
HONA,51691819920.0,26.563,,-26.21,163.09
STT,51281325490.0,14.838,1.823,47.35,186.68
FERG,51028957690.0,24.219,1.336,19.86,263.78
CTVA,51020478120.0,50.565,0.951,14.6,76.47
INFY,50863551386.0,15.307,3.575,-28.23,12.56
HEI,50856141450.0,64.405,0.069,12.55,363.94
PYPL,50532073827.0,10.308,0.758,1.82,59.07
AZO,50086025886.0,20.211,,-9.54,3067.99
DVN,49896000000.0,15.212,1.645,25.37,45.36
WAB,49686815930.0,39.154,0.384,38.15,294.16
ETR,49299617764.0,27.124,2.306,15.68,105.65
AMP,49248419589.0,12.474,1.213,14.81,557.53
AU,49186060146.0,12.92,4.726,17.37,97.25
BDX,48928840884.0,51.941,2.423,19.37,179.63
STM,48509832000.0,104.098,0.563,110.23,54.35
AXON,48444307687.0,243.075,,5.0,596.33
CBS.A,48378301990.48,5.566,,,43.12
ROK,48330604769.0,40.242,1.264,12.6,435.22
CRWV,48113848814.0,,,23.15,88.19
XEL,48015639102.0,21.503,2.944,5.63,76.87
VST,47952200310.0,21.61,0.642,-11.2,142.87
EBAY,47930950000.0,21.494,1.127,24.42,107.71
RKLB,47891972579.0,,,14.74,80.04
FER,47734807990.0,68.276,1.82,2.11,65.43
XYZ,47450789100.0,132.863,,21.34,78.98
TTWO,47412630932.0,,,-0.96,253.57
VTR,47165417710.0,179.52,2.062,20.29,91.95
UMC,47149555342.0,18.52,1.682,142.27,18.79
IDXX,46934637668.0,41.183,,-11.94,595.76
CCEP,46889437915.0,20.362,2.293,18.15,106.03
NBIS,46745196497.0,57.202,,119.95,184.11
FNV,46458897177.0,33.889,0.68,16.66,240.9
ABEV,46345175100.0,14.573,5.204,19.25,2.94
HUM,46314974796.0,36.212,0.919,51.71,385.7
PBR.A,46048791717.0,1.802,0.0,45.87,16.44
SLF,46013738755.0,17.886,3.236,35.12,82.63
EXC,45935301532.0,16.506,3.629,3.93,44.5
NTRA,45888296520.0,,,38.96,318.35
WDAY,45494930000.0,53.713,,-14.24,184.19
ARES,45465963344.0,71.448,3.567,-12.8,137.66
TRI,45211316960.0,27.203,3.842,-19.69,104.36
JD,45201235000.0,22.024,2.988,20.78,33.47
CRDO,44742574457.0,94.738,,66.75,239.935
MDLN,44450260305.0,64.142,,-19.5,33.81
RVMD,44361208433.0,,,159.85,206.97
FLEX,44217536467.0,45.445,,98.11,119.7
MCHP,44195477360.0,92.382,2.228,29.13,81.39
ODFL,44073650006.0,40.461,0.54,35.92,212.55
WDS,43858380299.0,16.136,4.764,51.94,23.07
HLN,43736817178.0,19.96,1.833,-0.55,9.93
IX,43657373751.0,11.202,1.766,37.78,39.86
LYV,43507435910.0,322.995,,29.57,184.64
PAYX,43101648975.0,24.488,3.772,11.7,121.18
ITUB,42621198638.0,4.854,6.98,10.06,7.88
KB,42389040781.0,9.946,1.844,42.18,120.73
CCJ,42381714089.0,166.365,0.175,6.36,97.31
PRU,42127950000.0,10.752,4.559,11.14,122.11
TEVA,42113800476.0,,,15.8,36.14
A,42003278712.0,29.705,0.682,9.95,148.72
WCN,41895673209.0,39.505,0.85,-4.6,166.22
CBRE,41681468394.0,32.038,,-10.48,143.94
HMC,41162161994.0,,4.231,10.45,31.72
DHI,41020987818.0,13.437,1.256,2.73,146.66
MSCI,40935916000.0,30.144,1.403,-1.11,563.08
ONC,40818973843.0,62.252,,18.17,359.0
CMG,40670534520.0,28.653,,-13.14,32.14
FMX,40619240881.0,22.238,5.798,24.03,119.92
AIG,40581738846.0,13.687,2.458,-8.14,77.61
WAT,40429989513.0,242.635,,8.41,411.77
UAL,40170487623.0,11.49,,10.68,123.76
SYY,40135454248.0,22.843,2.587,16.28,83.87
ROP,39945074000.0,15.951,0.924,-8.62,403.89
KDP,39872202913.0,27.941,3.137,7.16,29.3
IQV,39831554000.0,28.968,,7.36,241.99
YUM,39660714683.0,17.897,2.038,-3.02,145.33
ESLT,39635671098.0,67.402,0.411,46.8,846.04
ED,39312783688.0,17.732,3.208,8.77,106.3
COIN,39227273712.0,,,-34.25,148.68
CLS,39216633678.0,35.128,,6.42,314.59
NTAP,38995673141.0,30.561,1.055,87.99,198.72
RKT,38963399713.0,82.725,,-28.93,13.76
ADM,38792926836.0,21.917,2.554,41.99,80.49
TEAM,38539725202.0,,,-6.33,151.87
STLD,38497924437.0,23.953,0.775,59.36,268.6
TWLO,38403019513.0,33.431,,75.8,250.06
VOD,38318161329.0,,3.048,21.31,15.75
HIG,38233583082.0,8.759,1.683,3.36,141.15
VEEV,38123815965.0,40.486,,5.13,234.69
CCL,38007763052.0,12.384,1.575,-7.68,27.75
EXPE,37687273895.0,18.51,0.57,11.31,314.01
PCG,37528332078.0,11.854,1.056,6.65,17.04
MSTR,37432728680.0,,,-35.95,97.33
PEG,37162197437.0,18.47,3.49,-5.59,74.56
BIDU,37140925145.0,190.217,,-16.19,109.5
HEI.A,37041671637.0,46.91,0.094,5.11,265.08
VMC,36973997386.0,33.137,0.716,0.43,285.34
GFI,36785496552.0,10.312,3.584,-3.68,41.1
HSY,36719163817.0,24.659,3.117,1.86,182.75
KVUE,36552319077.0,22.046,4.356,12.92,19.03
MTB,36267255876.0,11.958,2.502,26.39,251.13
IRM,36188753827.0,86.441,2.767,48.75,121.56
KMB,35925187685.0,18.376,4.693,9.88,108.02
TKO,35851469036.0,156.177,1.688,-8.65,189.42
EME,35699466176.0,24.806,0.181,32.5,809.33
ALC,35592742000.0,43.459,0.481,-6.13,73.63
HBAN,35559300938.0,14.829,3.097,3.4,17.6
VG,35426945508.0,12.684,0.484,109.67,14.26
PUK,35286959890.0,8.871,1.807,-8.18,28.22
JBL,35274477770.0,40.922,0.097,47.71,336.63
EC,35051982215.0,10.477,3.877,78.61,17.05
SHG,34753401193.0,9.641,1.707,39.78,74.03
KR,34602318487.0,32.861,2.56,-8.67,56.48
WEC,34579136524.0,20.428,3.464,2.34,106.12
UI,34526033830.0,36.648,0.561,3.34,570.47
RJF,34450058823.0,14.939,1.203,12.72,179.09
NTRS,34370048973.0,15.334,1.748,38.95,187.86
EQT,33827905280.0,12.475,1.219,1.78,54.08
IR,33612390534.0,35.046,0.094,9.41,86.63
ACGL,33524055484.0,7.145,,2.42,98.245
MDB,33513571023.0,,,-0.72,416.67
RPRX,33332819796.0,41.051,1.578,51.48,57.97
TPR,33292927973.0,50.231,0.983,29.68,164.78
DXCM,33075671052.0,33.086,,32.06,87.65
VIK,33048466800.0,27.571,,45.36,103.8
MLM,33008581164.0,13.435,0.606,-11.51,549.54
GEHC,32945995221.0,16.597,0.193,-10.94,72.94
CNC,32885247150.0,,,61.77,66.57
CHT,32845028650.0,27.152,3.035,4.6,42.34
TECK,32806422000.0,18.296,0.541,40.08,66.87
ERIC,32696300542.0,12.616,2.164,4.43,9.98
BSP,32669329113.0,234.195,,77.34,51.43
P,32569035237.0,143.949,,44.51,97.98
KGC,32501880000.0,10.225,0.536,-2.44,27.4
SUNB,32328464266.0,24.399,0.951,7.98,78.86
TDY,31997003288.0,32.824,,35.15,690.25
RMD,31919657299.0,20.954,1.096,-8.16,220.05
WTW,31856003110.0,20.355,1.116,5.11,343.01
NTR,31643800007.0,13.296,3.334,9.2,66.31
CASY,31619218816.0,44.257,0.276,54.96,854.46
EL,31544898639.0,,1.602,-16.16,87.19
ZM,31434493770.0,15.177,,24.23,107.2
CCI,31317774865.0,36.332,5.915,-15.16,73.61
ATI,31072719697.0,65.306,,98.84,228.19
ON,31059289101.0,49.285,,47.33,79.78
EXR,30984793376.0,32.349,4.428,15.17,146.66
ZTS,30921522138.0,11.726,2.872,-39.59,74.83
RYAAY,30884641196.0,14.153,2.339,-16.45,59.51
CFG,30606917184.0,14.396,2.553,27.01,72.67
BIIB,30604285606.0,36.669,,17.69,207.13
RDDT,30537174067.0,35.056,,-30.95,158.72
BAP,30365820080.0,4.211,3.723,39.45,382.21
SATS,30115968606.0,,,,103.915
FTV.WD,29719008300.0,25.92378,,,84.69
TCOM,29671710061.0,6.35,,-34.47,47.12
AEE,29622227857.0,18.952,2.697,8.64,107.0
KHC,29562586287.0,,6.41,6.42,24.93
WSM,29533204971.0,27.131,1.148,41.92,250.82
LVS,29444495825.0,17.05,2.593,-28.93,45.46
INSM,29426907529.0,,,-22.58,134.75
LPLA,29300793532.0,29.101,0.328,4.39,372.11
CPNG,29101714455.0,,,-31.37,16.19
FTI,29071146082.0,24.729,0.278,66.6,74.13
ALNY,29033902424.0,37.477,,-45.43,216.98
ILMN,28960290000.0,35.146,,46.23,191.79
VICI,28705092041.0,10.379,6.697,-4.2,26.07
NMR,28699855885.0,11.34,2.862,18.91,9.82
MTD,28602789069.0,31.584,,2.39,1427.53
ZS,28570838877.0,,,-21.45,176.68
TSEM,28493939607.0,98.398,,115.08,252.55
DTE,28462286078.0,21.611,3.348,7.73,136.78
ATO,28376557820.0,20.234,2.233,1.3,167.92
FTS,28298751000.0,21.721,3.27,8.41,55.39
DOV,28296315273.0,24.936,1.0,8.12,210.1
XYL,28296266746.0,27.796,1.419,-10.36,121.19
Q,28111351923.0,47.972,0.164,64.76,134.37
HAL,28026505546.0,17.495,2.042,20.12,33.64
CRS,27822949008.0,52.516,0.143,78.05,559.98
PBA,27821591200.0,21.713,4.339,28.61,47.84
FISV,27768858171.0,9.914,,-22.26,52.22
OTIS,27739374733.0,18.298,2.381,-15.69,72.87
GFS,27464991654.0,38.359,0.24,43.53,50.05
CPRT,27394761752.0,17.638,,-24.42,29.59
TS,27391526580.0,14.323,3.312,43.9,54.26
HPQ,27252776162.0,10.675,4.017,37.58,29.8
FE,27057203220.0,24.938,3.89,7.59,46.76
DG,27004217326.0,17.26,1.925,-6.49,122.42
AWK,26917841560.0,23.863,3.11,5.94,135.45
ES,26807942242.0,18.496,4.301,8.09,71.17
RF,26801702259.0,12.008,3.446,18.32,31.46
ASTS,26759156887.0,,,-5.33,68.76
CINF,26683692904.0,8.02,2.112,7.67,173.86
HUBB,26675165098.0,29.577,1.11,14.34,504.9
FOXA,26614212450.0,15.795,0.916,-12.78,63.42
VRSN,26488602000.0,31.163,1.1,21.51,293.34
RBLX,26467628614.0,,,-54.28,37.05
CNP,26368573129.0,23.607,2.228,5.56,40.03
PHG,26331896096.0,20.488,3.114,2.76,26.94
PPL,26331543987.0,20.799,3.158,1.47,34.99
CPAY,26321620047.0,23.073,,33.21,400.88
WRB,26290333604.0,13.636,2.683,2.04,70.82
NVT,26274399238.0,43.915,0.511,59.94,162.33
CTSH,26265401827.0,11.831,2.343,-28.89,58.31
