symbol,market_capital,pe_ttm,dividend_yield,ytd_pct,price
NSC,74317295416.0,28.193,1.635,16.06,330.875
MFC,73820003315.0,15.649,3.192,26.05,44.49
ROST,73677068025.0,27.718,0.744,28.55,230.8216
RACE,73170607703.0,38.539,1.034,13.94,416.1573
SPG,72582885547.0,15.71,4.022,16.88,211.545
CL,72215886579.0,35.427,2.342,16.73,90.58
KMI,71257666848.0,20.55,3.688,19.73,31.9838
WBD,71165885435.0,-22.463,,-1.65,28.345
RCL,71059344198.0,16.157,1.904,-3.74,265.665
ORLY,70949906262.0,26.77,,-3.84,87.6743
WPM,70867121407.0,34.548,0.497,33.36,156.02
HLT,70674883038.0,44.6,0.195,9.47,313.8582
AON,69863511688.0,17.858,0.953,-6.01,329.7341
AMX,69250225000.0,13.158,2.579,12.82,23.045
SE,69232187944.0,42.257,,-11.39,113.0542
BE,69130076731.0,282.188,,170.13,234.715308
RSG,68954569451.0,31.563,1.13,7.18,225.2675
DLR,68783163986.0,86.084,2.469,21.46,185.3447
BSX,68547831965.0,18.652,,-50.39,47.29
AJG,68524368000.0,43.702,1.023,3.97,267.4522
AEP,68022449132.0,21.649,3.055,10.85,124.95
APD,67935788065.0,-1436.275,2.326,25.96,305.07
ALL,67008621040.0,5.036,1.667,29.17,264.94
ARGX,66293637966.0,38.654,,26.05,1059.22
VALE,65666419927.0,31.126,5.976,21.16,15.43
HON,65635106671.0,7.994,3.809,2.64,207.0185
PCAR,64879744107.0,25.922,2.257,13.5,123.31
HPE,64819680000.0,23.197,1.075,105.11,48.81
COR,64390810286.0,24.536,0.723,0.5,337.4211
IMO,64228366443.0,21.311,1.764,55.49,132.89
BKR,64007624098.0,20.669,1.419,43.12,64.473
ECL.WD,63873098900.0,41.75047,,,225.5
RELX,63574217807.0,20.831,2.691,-7.49,36.3952
TDG,63470440683.0,29.806,,-13.66,1148.235
TRGP,63306470330.0,27.916,1.535,62.38,295.1381
TRP,63135000000.0,24.24,4.13,17.05,63.13
TFC,62730504754.0,10.744,4.186,7.57,51.3561
MET,62670734541.0,17.284,2.454,27.57,98.63
GWW,61644064357.0,32.965,0.743,30.46,1308.2
URI,61615707136.0,23.357,0.794,23.06,989.708
CRH,61498900197.0,16.024,1.668,-25.1,92.39
CVE,61035288275.0,12.652,1.826,97.94,33.095
OXY,61027961463.0,8.416,1.625,49.86,61.055
OKE,60931532012.0,16.671,4.412,36.52,96.598575
LNG,60504181586.0,20.738,0.766,51.78,292.8641
NUE,60151547978.0,20.857,0.85,63.5,264.9834
MPWR,59927431350.0,74.753,0.579,35.02,1219.9207
TEL,59706313010.0,19.786,1.488,-8.37,205.9736
AFL,59504436040.0,12.239,2.102,9.32,118.69
CTVA,59060189920.0,58.547,0.805,32.95,88.4706
TAK,58960883159.0,-350.827,3.364,21.65,18.655
D,58712754725.0,23.161,3.982,16.3,66.755
O,58608744964.0,46.229,5.2,13.74,61.9472
CAH,57636916913.0,33.624,0.845,21.45,247.7258
F,57580881431.0,-7.78,4.243,13.88,14.44
MRNA,57513922169.0,-18.282,,388.5,144.01
MT,57367492384.0,31.662,0.856,67.98,76.08
NXPI,57141662649.0,19.212,1.775,5.3,226.69
FANG,57004557540.0,38.848,2.107,37.73,203.575
NKE,56832835312.0,18.284,4.283,-38.28,38.305
NBIS,56583080743.0,1334.41,,148.65,208.155
FIX,56289809803.0,39.231,0.192,71.62,1598.656
FAST,56043781465.0,41.441,2.003,23.71,48.85
AU,56003829717.0,14.715,4.189,34.47,110.825
NOK,55671013853.0,67.791,1.199,51.47,9.695
SRE,55202267378.0,24.192,3.105,-3.03,84.4139
KEYS,55116736194.0,43.717,,59.33,323.57
NDAQ,54461165354.0,27.695,1.192,0.99,97.4729
DVN,54103500000.0,16.495,1.522,35.94,49.1412
SQ,53899025440.0,51.173,,,86.96
GRMN,53705574225.0,28.608,1.356,38.42,278.5193
AME,53532500474.0,33.962,0.559,14.08,233.5001
MSTR,53435768240.0,-1.754,,-8.56,138.94
STT,53304503989.0,15.424,1.791,53.17,193.99
PSA,53157004839.0,26.002,3.98,18.92,302.816
TER,53035472623.0,46.075,0.147,75.4,339.1068
PBR.A,52855273705.0,2.069,0.0,67.44,18.87
COHR,52453667091.0,65.065,,45.12,267.85
FNV,51888841104.0,35.108,0.631,30.28,269.17
EW,51789540000.0,51.505,,5.4,89.81
DAL,51597102934.0,13.063,0.992,13.94,78.5736
ADSK,50958380000.0,31.034,,-17.63,243.7
BDX,50917264524.0,54.032,2.321,24.22,186.96
COIN,50814991370.0,-51.423,,-14.83,192.7874
ETR,50568855438.0,27.782,2.344,19.37,108.335
VMRK,50317140476.0,57.482,2.097,1.99,64.9204
DEO,50276623032.0,28.945,3.554,5.7,90.33
WDAY,49935200000.0,39.874,,-3.53,207.13
UMC,49807064379.0,19.272,1.582,156.06,19.8781
FITB,49752126061.0,21.215,0.735,19.09,54.86
AMP,49632669092.0,12.573,1.226,15.71,561.88
XYZ,49631674950.0,138.986,,26.92,82.61
HUM,49452673244.0,38.665,0.884,61.99,411.4543
TEAM,49164620649.0,-914.282,,19.79,194.3411
INFY,49020962542.0,14.752,3.751,-30.83,12.105
HONA,48782193905.0,25.061,,-30.36,153.91
ALAB,48590228384.0,131.536,,68.36,280.5
LHX,48446525572.0,25.849,1.881,-10.71,260.165
AZO,48445980723.0,19.549,,-12.5,2968.0
VST,48415376879.0,21.822,0.639,-10.34,144.28
CBS.A,48378301990.48,5.566,,,43.12
CARR,48288961839.0,39.588,1.659,12.14,58.5869
CCEP,48133168618.0,20.78,2.26,21.57,109.095
CMG,47902398390.0,33.748,,2.31,37.8364
XEL,47753292694.0,21.377,2.997,5.06,76.45
TRI,47743514618.0,28.737,3.821,-14.63,110.2
MDLN,47681811320.0,68.79,,-13.65,36.2579
ROK,47675417580.0,39.704,1.306,11.41,429.2783
VTR,47673234605.0,181.316,2.06,21.59,92.96
PYPL,47589288421.0,9.708,0.819,-4.11,55.64
EBAY,47517100000.0,21.314,1.149,23.72,106.78
WAB,47159909599.0,37.163,0.424,31.26,279.1577
ABEV,46995957938.0,14.744,4.415,23.1,3.035
KB,46847155907.0,10.131,2.382,56.6,132.0051
NTRA,46574422769.0,-242.139,,41.04,323.141
EXC,45992075500.0,16.506,2.784,4.06,44.555
ARES,45787983642.0,71.954,3.557,-12.18,138.5844
CRWV,45667230646.0,-23.643,,15.63,82.824
STM,45530516099.0,97.705,0.603,97.32,51.012
CIEN,45529081832.0,103.933,,37.53,321.64
VEEV,45307763040.0,44.651,,25.36,279.8189
RVMD,45185331961.0,-25.553,,164.68,210.815
WDS,45132117395.0,14.682,2.392,56.35,23.74
IX,45059316510.0,11.352,1.763,42.21,41.14
HEI,44913837245.0,52.982,0.077,-0.61,321.1639
SLF,44841538342.0,17.274,3.413,32.81,80.525
KDP,44750764260.0,31.36,2.82,20.27,32.8861
CBRS,44630562473.0,-87.029,,1.55,187.8714
PAYX,44104674640.0,25.054,3.686,14.3,123.97
ITUB,44054525749.0,5.001,6.2,13.76,8.145
CCJ,43853815555.0,170.496,0.176,10.06,100.675
IQV,43796768000.0,31.852,,18.04,266.08
AXON,43338536154.0,217.456,,-6.07,533.1728
HLN,43037114926.0,19.648,1.877,-1.39,9.785
FERG,42940699592.0,20.362,1.996,1.24,221.7971
GFI,42826910219.0,9.744,3.279,12.14,47.8587
HMC,42790740597.0,-39.438,4.137,14.82,32.975
CBRE,42596526336.0,32.741,,-8.51,147.1168
TEVA,42544960027.0,-75.589,,16.98,36.51
PRU,42466050000.0,10.839,4.665,13.32,123.0245
FER,42255847146.0,60.085,2.059,-9.61,57.9299
A,42234351973.0,29.329,0.672,10.76,149.7934
ROP,41996278127.0,16.77,0.897,-3.93,424.4419
LYV,41995844699.0,311.773,,25.07,178.28
WCN,41905755190.0,39.513,0.861,-4.57,166.26
IDXX,41832772596.0,36.711,,-21.51,531.295
MSCI,41705082000.0,30.699,1.433,1.1,573.66
YUM,41463226349.0,18.706,1.481,1.39,151.935
FMX,41344100583.0,22.477,5.729,26.24,122.115
ONC,41140750155.0,62.743,,19.1,361.83
TTWO,40950586821.0,-127.808,,-14.46,219.0401
ADM,40470146185.0,22.864,2.422,49.07,84.0
WAT,40456607148.0,242.795,,8.41,411.5879
AIG,40403955169.0,13.627,2.506,-8.54,77.1786
DHI,40293764524.0,13.199,1.295,0.91,144.0918
ED,40133803253.0,18.093,3.221,11.95,108.52
RKT,39855367076.0,84.739,,-27.3,14.0666
FLEX,39692349986.0,40.794,,77.84,107.4699
MCHP,39520172531.0,82.615,2.496,16.16,72.78
SHG,39377486047.0,9.968,2.076,59.37,84.0077
SYY,39173285748.0,22.294,2.652,13.37,81.7633
VOD,38255314781.0,-83.034,3.136,27.32,16.535
ODFL,38235005922.0,35.101,0.766,18.09,184.32
NTR,38231685079.0,16.081,2.754,31.93,80.133
RKLB,37912424466.0,-229.239,,-9.19,63.36
HIG,37855716640.0,8.673,1.775,2.78,139.7425
CLS,37558662261.0,33.607,,1.92,301.29
JD,37369920000.0,16.97,3.611,0.34,27.8017
UI,37130233452.0,38.665,0.568,11.31,612.92
KGC,37116198000.0,11.671,0.516,11.56,31.29
EXPE,36908948456.0,18.113,0.603,9.17,307.525
PEG,36808319216.0,18.294,3.549,-6.49,73.7778
NTAP,36724481007.0,25.936,1.158,76.88,187.01
KVUE,36619546148.0,22.09,4.344,14.39,19.065
VG,36551357482.0,9.775,0.468,114.96,14.625
TWLO,36512508555.0,31.785,,67.15,237.7555
MLM,36415674720.0,14.825,0.571,-17.3,512.75
RPRX,36394701207.0,44.79,1.469,66.06,63.2503
EL,36313722170.0,199.715,1.383,-3.15,100.358
KMB,36271069884.0,18.55,4.638,10.94,109.05
KR,36032849891.0,34.199,2.504,-4.24,58.815
EC,35709849330.0,10.72,3.775,81.96,17.37
ALNY,35556427881.0,45.896,,-33.18,265.7084
TKO,35484285793.0,154.578,1.685,-9.58,187.4764
STLD,35450769286.0,22.068,0.84,46.75,247.4638
UAL,35249797639.0,10.08,,-2.88,108.6
EQT,35204040480.0,12.976,1.182,5.92,56.28
PUK,35169782630.0,9.643,1.872,-8.28,28.1898
HSY,34920879187.0,23.45,3.249,-2.37,173.71
WEC,34836557537.0,20.575,3.544,4.0,106.9
ALC,34732290000.0,54.016,0.49,-8.4,71.865
RJF,34514499996.0,14.967,1.224,12.93,179.36
MTB,34479382553.0,11.368,2.616,20.93,238.670245
HBAN,34336949968.0,14.323,3.229,-0.16,16.9988
IRM,34244754464.0,81.797,3.007,40.76,114.9633
ACGL,34167272386.0,7.284,,4.39,100.14
NTRS,34157820415.0,15.24,1.784,38.09,186.7
VMC,33961939598.0,30.437,0.782,-7.58,261.9929
DXCM,33845487013.0,33.856,,35.14,89.6412
CNC,33828777600.0,-6.635,,66.42,68.49
CHT,33814709468.0,27.199,2.955,7.69,43.585
TECK,33301928000.0,18.405,0.54,42.19,67.865
BIIB,33240216930.0,39.819,,27.83,224.99
HEI.A,33203564280.0,39.178,0.104,-5.79,237.4153
RMD,33110231796.0,21.728,1.072,-3.93,229.5336
ERIC,33028526561.0,12.862,2.151,5.74,10.105
ESLT,33015515216.0,51.913,0.49,22.28,703.075
EME,32771009849.0,22.771,0.199,21.63,743.2932
CCI,32764323357.0,38.047,5.776,-11.24,77.0
ILMN,32730760000.0,39.721,,65.26,216.93
BIDU,32287165886.0,-58.841,,-27.15,95.1743
P,32213361960.0,127.051,,42.94,96.6482
CCL,32001851665.0,10.427,1.841,-22.26,23.3635
WTW,31751986541.0,20.281,1.134,4.77,341.69
CRDO,31715006643.0,58.916,,17.27,168.74
JBL,31702809842.0,36.761,0.108,32.78,302.95
FTI,31549625015.0,26.845,0.255,80.92,80.475
HAL,31450671354.0,19.632,2.277,35.43,37.7334
GEHC,31310890989.0,15.774,0.2,-15.36,69.32
ZTS,31245902665.0,11.847,2.821,-38.96,75.6191
MDB,31194436098.0,529.169,,-7.73,386.8801
CPRT,30857296695.0,19.867,,-14.87,33.325
NMR,30851961533.0,11.975,2.741,27.81,10.555
BAP,30292392075.0,4.097,3.75,39.16,381.325
RDDT,30262047058.0,34.74,,-31.57,157.1295
PCG,30227485785.0,9.544,1.35,-14.1,13.725
KHC,30197001997.0,-8.895,4.566,8.71,25.465
SATS,30115968606.0,,,,103.915
RBLX,29925208168.0,-29.894,,-48.3,41.8701
CFG,29781410679.0,14.008,2.658,23.58,70.7234
FTV.WD,29719008300.0,25.92378,,,84.69
EXR,29614710293.0,30.918,4.641,10.08,140.24
AEE,29553017044.0,18.899,2.725,8.38,106.78
OKTA,29522010111.0,99.731,,95.29,168.7058
IR,29262916935.0,30.511,0.108,-4.73,75.3863
HPQ,29231554260.0,11.915,3.795,49.65,32.415
CTSH,29202298069.0,13.156,2.145,-20.48,64.835
DG,29041994236.0,17.024,1.8,0.55,131.5724
ON,28745339791.0,45.598,,36.35,73.85
LVS,28732024522.0,16.641,2.647,-30.65,44.36
ZS,28652502187.0,-370.271,,-21.22,177.185
TS,28623287083.0,14.967,3.21,50.37,56.6723
ATO,28520198090.0,20.328,2.34,2.43,168.713
DTE,28481014004.0,21.615,3.366,7.8,136.88
PBA,28438039500.0,22.0,4.272,31.46,48.8993
LPLA,28370847087.0,28.177,0.342,1.16,360.3144
FTS,28329405000.0,21.549,3.324,9.42,55.45
ZM,28326362664.0,8.7,,12.5,97.065
RYAAY,28323636044.0,12.903,2.562,-23.28,54.64
FOXA,28312259634.0,16.803,1.289,-6.98,67.34
VICI,28270166404.0,10.22,6.818,-5.65,25.675
CASY,28182757478.0,39.47,0.313,38.12,761.595
QSR,28151751007.0,22.114,3.117,20.44,80.72
CPNG,28140045695.0,-36.688,,-33.64,15.655
TDY,28094319178.0,28.821,,18.67,606.39
AWK,27940302208.0,24.76,2.437,9.97,140.5661
FISV,27720999166.0,9.897,,-22.39,52.14
INSM,27633995390.0,-31.533,,-27.29,126.47
CPAY,27548141356.0,24.148,,39.42,419.665
ATI,27506417366.0,57.811,,76.02,202.055
VIK,27212109780.0,20.196,,19.51,85.34
MTD,27178139633.0,30.011,,-2.71,1356.79
FE,27120853613.0,24.986,3.93,7.84,46.8856
SUNB,27093433976.0,20.451,1.118,-9.51,66.09
LH,27052527000.0,26.989,0.879,33.95,333.6086
OTIS,26981842748.0,17.796,2.459,-17.49,70.88
ES,26830542727.0,18.501,4.346,8.18,71.26
CINF,26765036268.0,8.045,2.139,8.0,174.4337
DGX,26510577338.0,24.963,1.38,40.22,240.19
BSP,26374305751.0,105.001,,43.17,41.53
