symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
PLTR,NASDAQ,69608A108,Palantir Technologies Inc,1270707,8157939.00,1,Duquesne Family Office,Duquesne Family Office=1270707
NEE,NYSE,65339F101,Nextera Energy Inc,93400,7808240.00,1,Duquesne Family Office,Duquesne Family Office=93400
CEG,NASDAQ,21037T109,Constellation Energy Corp,88825,7657603.00,1,Duquesne Family Office,Duquesne Family Office=88825
ABCL,NASDAQ,00288U106,Abcellera Biologics Inc,659750,6683268.00,1,Duquesne Family Office,Duquesne Family Office=659750
ENVX,NASDAQ,293594107,Enovix Corporation,464400,5777136.00,1,Duquesne Family Office,Duquesne Family Office=464400
AMR,NYSE,020764106,Alpha Metallurgical Resour I,39370,5763374.00,1,Duquesne Family Office,Duquesne Family Office=39370
LGIH,NASDAQ,50187T106,Lgi Homes Inc,50000,4630000.00,1,Duquesne Family Office,Duquesne Family Office=50000
AVTR,NYSE,05352A100,Avantor Inc,189695,4000668.00,1,Duquesne Family Office,Duquesne Family Office=189695
MRNA,NASDAQ,60770K107,Moderna Inc,22154,3979301.00,1,Duquesne Family Office,Duquesne Family Office=22154
IHS,NYSE,G4701H109,Ihs Holding Limited,771096,3793792.00,1,Duquesne Family Office,Duquesne Family Office=771096
ENTG,NASDAQ,29362U104,Entegris Inc,55500,3640245.00,1,Duquesne Family Office,Duquesne Family Office=55500
RUN,NASDAQ,86771W105,Sunrun Inc,139000,3338780.00,1,Duquesne Family Office,Duquesne Family Office=139000
CCC,NASDAQ,12510Q100,Ccc Intelligent Solutions Hl,281879,2452347.00,1,Duquesne Family Office,Duquesne Family Office=281879
OSCR,NYSE,687793109,Oscar Health Inc,994289,2445951.00,1,Duquesne Family Office,Duquesne Family Office=994289
KBH,NYSE,48666K109,Kb Home,58535,1864340.00,1,Duquesne Family Office,Duquesne Family Office=58535
OPEN,NASDAQ,683712103,Opendoor Technologies Inc,1538085,1784179.00,1,Duquesne Family Office,Duquesne Family Office=1538085
ACAD,NASDAQ,004225108,Acadia Pharmaceuticals Inc,74400,1184448.00,1,Duquesne Family Office,Duquesne Family Office=74400
COMP,NYSE,20464U100,Compass Inc,399100,929903.00,1,Duquesne Family Office,Duquesne Family Office=399100
JOBY,NYSE,G65163100,Joby Aviation Inc,11246,37674.00,1,Duquesne Family Office,Duquesne Family Office=11246
