trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,new,KSUEUR,KANSAS CITY SOUTHERN,485170302,equity,0,39380,0,39380,,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,new,MA,MASTERCARD INCORPORATED,57636Q104,equity,0,13980,0,13980,,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,new,HLT,HILTON WORLDWIDE HLDGS INC,43300A203,equity,0,24600,0,24600,,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,new,FLT1EUR,FLEETCOR TECHNOLOGIES INC,339041105,equity,0,4500,0,4500,,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,new,BAC,BANK AMER CORP,060505104,equity,0,900,0,900,,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,buy,IBB,ISHARES TR,464287556,equity,183900,1032900,175348,857552,489.06,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,buy,MSFT,MICROSOFT CORP,594918104,equity,2986800,3525300,2847899,677401,23.79,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,buy,ADBE,ADOBE SYS INC,00724F101,equity,122500,267330,116803,150527,128.87,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,buy,GOOGL,ALPHABET INC,02079K305,equity,170400,189500,162476,27024,16.63,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,buy,GILD,GILEAD SCIENCES INC,375558103,equity,1205300,1464900,1149248,315652,27.47,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,buy,XLE,SELECT SECTOR SPDR TR,81369Y506,equity,325600,522900,310458,212442,68.43,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,buy,EA,ELECTRONIC ARTS INC,285512109,equity,107600,130970,102596,28374,27.66,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,buy,,AC IMMUNE SA,H00263105,equity,2388700,2491517,2277614,213903,9.39,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,buy,HD,HOME DEPOT INC,437076102,equity,126500,123400,120617,2783,2.31,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,buy,CVE,CENOVUS ENERGY INC,15135U109,equity,986300,986300,940432,45868,4.88,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,buy,ITCIEUR,INTRA CELLULAR THERAPIES INC,46116X101,equity,296986,296986,283175,13811,4.88,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,sell,META,FACEBOOK INC,30303M102,equity,918000,21600,875309,-853709,-97.53,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,sell,BABA,ALIBABA GROUP HLDG LTD,01609W102,equity,804300,78380,766896,-688516,-89.78,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,sell,NFLX,NETFLIX INC,64110L106,equity,189700,5200,180878,-175678,-97.13,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,sell,AMZN,AMAZON COM INC,023135106,equity,155253,118295,148033,-29738,-20.09,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,sell,SPLKCHF,SPLUNK INC,848637104,equity,342600,48100,326667,-278567,-85.28,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,sell,ADSK,AUTODESK INC,052769106,equity,254300,34500,242474,-207974,-85.77,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,sell,STMP,STAMPS COM INC,852857200,equity,154600,12930,147410,-134480,-91.23,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,sell,WDAY,WORKDAY INC,98138H101,equity,650500,448500,620249,-171749,-27.69,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,sell,CRM,SALESFORCE COM INC,79466L302,equity,1705300,1552700,1625995,-73295,-4.51,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,sell,COUPEUR,COUPA SOFTWARE INC,22266L106,equity,164900,140100,157231,-17131,-10.90,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,sell,OSVEUR,VANECK VECTORS ETF TR,92189F718,equity,1680200,1565100,1602063,-36963,-2.31,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,exit,MELI,MERCADOLIBRE INC,58733R102,equity,16900,0,16114,-16900,-100.00,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,exit,TAL,TAL ED GROUP,874080104,equity,682000,0,650284,-682000,-100.00,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,exit,XYZ,SQUARE INC,852234103,equity,247000,0,235513,-247000,-100.00,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,exit,MPC,MARATHON PETE CORP,56585A102,equity,496400,0,473315,-496400,-100.00,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,exit,,NABORS INDUSTRIES LTD,G6359F103,equity,1176000,0,1121310,-1176000,-100.00,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,exit,,PAGSEGURO DIGITAL LTD COM,G68707101,equity,215000,0,205001,-215000,-100.00,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,exit,ATVIEUR,ACTIVISION BLIZZARD INC,00507V109,equity,337200,0,321519,-337200,-100.00,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,exit,CTRPUSD,CTRIP COM INTL LTD,22943F100,equity,421100,0,401517,-421100,-100.00,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,exit,FCX,FREEPORT-MCMORAN INC,35671D857,equity,858000,0,818099,-858000,-100.00,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,exit,CLVSEUR,CLOVIS ONCOLOGY INC,189464100,equity,482000,0,459585,-482000,-100.00,0.953495
2018-06-30,2018-06-30,2018-09-30,Duquesne Family Office,exit,DVN,DEVON ENERGY CORP NEW,25179M103,equity,740700,0,706254,-740700,-100.00,0.953495
