trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,new,SCHW,Schwab Charles Corp,808513105,equity,0,71700,0,71700,,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,buy,STX,Seagate Technology Hldngs Pl,G7997R103,equity,915043,2116108,915043,1201065,131.26,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,buy,TECK,Teck Resources Ltd,878742204,equity,4105677,5524602,4105677,1418925,34.56,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,buy,KBR,Kbr Inc,48242W106,equity,505658,1158535,505658,652877,129.11,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,buy,CPNG,Coupang Inc,22266T109,equity,20903865,22914940,20903865,2011075,9.62,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,buy,MSFT,Microsoft Corp,594918104,equity,1017260,1086120,1017260,68860,6.77,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,buy,TKO,Tko Group Holdings Inc,87256C101,equity,61465,326735,61465,265270,431.58,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,buy,VRT,Vertiv Holdings Co,92537N108,equity,1886250,2313500,1886250,427250,22.65,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,buy,CCJ,Cameco Corp,13321L108,equity,869740,1332625,869740,462885,53.22,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,buy,VST,Vistra Corp,92840M102,equity,1988561,2385061,1988561,396500,19.94,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,buy,OPCH,Option Care Health Inc,68404L201,equity,1205350,1456215,1205350,250865,20.81,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,buy,,Ubs Group Ag,H42097107,equity,2183445,2414735,2183445,231290,10.59,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,buy,LPX,Louisiana Pac Corp,546347105,equity,54432,135132,54432,80700,148.26,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,buy,SPHR,Sphere Entertainment Co,55826T102,equity,270270,294751,270270,24481,9.06,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,sell,LW,Lamb Weston Hldgs Inc,513272104,equity,1826090,539209,1826090,-1286881,-70.47,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,sell,NVDA,Nvidia Corporation,67066G104,equity,874656,617494,874656,-257162,-29.40,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,sell,LLY,Eli Lilly &amp; Co,532457108,equity,454115,402550,454115,-51565,-11.36,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,sell,NWSA,News Corp New,65249B109,equity,4772025,4045120,4772025,-726905,-15.23,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,sell,CP,Canadian Pacific Kansas City,13646K108,equity,119100,47505,119100,-71595,-60.11,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,exit,GOOGL,Alphabet Inc,02079K305,equity,838375,0,838375,-838375,-100.00,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,exit,TMUS,T-Mobile Us Inc,872590104,equity,756675,0,756675,-756675,-100.00,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,exit,BLDR,Builders Firstsource Inc,12008R107,equity,460755,0,460755,-460755,-100.00,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,exit,AVGO,Broadcom Inc,11135F101,equity,51956,0,51956,-51956,-100.00,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,exit,BABA,Alibaba Group Hldg Ltd,01609W102,equity,307500,0,307500,-307500,-100.00,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,exit,DHR,Danaher Corporation,235851102,equity,76040,0,76040,-76040,-100.00,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,exit,AMZN,Amazon Com Inc,023135106,equity,136690,0,136690,-136690,-100.00,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,exit,RIG,Transocean Ltd,H8817H100,equity,1844175,0,1844175,-1844175,-100.00,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,exit,J,Jacobs Solutions Inc,46982L108,equity,74415,0,74415,-74415,-100.00,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,exit,OPEN,Opendoor Technologies Inc,683712103,equity,1538085,0,1538085,-1538085,-100.00,1.000000
2023-09-30,2023-09-30,2023-12-31,Duquesne Family Office,exit,COMP,Compass Inc,20464U100,equity,399100,0,399100,-399100,-100.00,1.000000
