symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
CVE,NYSE,15135U109,Cenovus Energy Inc,837845,12875000.00,1,Duquesne Family Office,Duquesne Family Office=837845
BLDR,NYSE,12008R107,Builders Firstsource Inc,169620,9994000.00,1,Duquesne Family Office,Duquesne Family Office=169620
OPCH,NASDAQ,68404L201,Option Care Health Inc,312100,9822000.00,1,Duquesne Family Office,Duquesne Family Office=312100
EQT,NYSE,26884L109,Eqt Corp,240080,9783000.00,1,Duquesne Family Office,Duquesne Family Office=240080
OVV,NYSE,69047Q102,Ovintiv Inc,194120,8930000.00,1,Duquesne Family Office,Duquesne Family Office=194120
AR,NYSE,03674X106,Antero Resources Corp,281640,8598000.00,1,Duquesne Family Office,Duquesne Family Office=281640
ENVX,NASDAQ,293594107,Enovix Corporation,464400,8515000.00,1,Duquesne Family Office,Duquesne Family Office=464400
CARR,NYSE,14448C104,Carrier Global Corporation,229590,8164000.00,1,Duquesne Family Office,Duquesne Family Office=229590
CEG,NASDAQ,21037T109,Constellation Energy Corp,88825,7389000.00,1,Duquesne Family Office,Duquesne Family Office=88825
NEE,NYSE,65339F101,Nextera Energy Inc,93400,7323000.00,1,Duquesne Family Office,Duquesne Family Office=93400
ABCL,NASDAQ,00288U106,Abcellera Biologics Inc,659750,6525000.00,1,Duquesne Family Office,Duquesne Family Office=659750
TSM,NYSE,874039100,Taiwan Semiconductor Mfg Ltd,87900,6026000.00,1,Duquesne Family Office,Duquesne Family Office=87900
OSCR,NYSE,687793109,Oscar Health Inc,994289,4962000.00,1,Duquesne Family Office,Duquesne Family Office=994289
OPEN,NASDAQ,683712103,Opendoor Technologies Inc,1538085,4783000.00,1,Duquesne Family Office,Duquesne Family Office=1538085
RUN,NASDAQ,86771W105,Sunrun Inc,139000,3835000.00,1,Duquesne Family Office,Duquesne Family Office=139000
AVTR,NYSE,05352A100,Avantor Inc,189695,3718000.00,1,Duquesne Family Office,Duquesne Family Office=189695
IHS,NYSE,G4701H109,Ihs Holding Limited,771096,3442000.00,1,Duquesne Family Office,Duquesne Family Office=771096
TXG,NASDAQ,88025U109,10X Genomics Inc,116715,3324000.00,1,Duquesne Family Office,Duquesne Family Office=116715
SEDG,NASDAQ,83417M104,Solaredge Technologies Inc,13400,3102000.00,1,Duquesne Family Office,Duquesne Family Office=13400
CRBU,NASDAQ,142038108,Caribou Biosciences Inc,271430,2864000.00,1,Duquesne Family Office,Duquesne Family Office=271430
MRNA,NASDAQ,60770K107,Moderna Inc,22154,2620000.00,1,Duquesne Family Office,Duquesne Family Office=22154
CCC,NASDAQ,12510Q100,Ccc Intelligent Solutions Hl,281879,2565000.00,1,Duquesne Family Office,Duquesne Family Office=281879
ACAD,NASDAQ,004225108,Acadia Pharmaceuticals Inc,74400,1217000.00,1,Duquesne Family Office,Duquesne Family Office=74400
COMP,NYSE,20464U100,Compass Inc,399100,926000.00,1,Duquesne Family Office,Duquesne Family Office=399100
BTU,NYSE,704551100,Peabody Energy Corp,21587,536000.00,1,Duquesne Family Office,Duquesne Family Office=21587
JOBY,NYSE,G65163100,Joby Aviation Inc,11246,49000.00,1,Duquesne Family Office,Duquesne Family Office=11246
