trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,buy,PRCT,Procept Biorobotics Corp,74276L105,equity,600000,1660435,600000,1060435,176.74,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,buy,,Smartsheet Inc,83200N103,equity,64709,390011,64709,325302,502.72,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,buy,,Flex Ltd,Y2573F102,equity,1533910,2537199,1533910,1003289,65.41,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,buy,KBR,Kbr Inc,48242W106,equity,865596,1036426,865596,170830,19.74,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,buy,MSFT,Microsoft Corp,594918104,equity,777689,800490,777689,22801,2.93,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,buy,OPCH,Option Care Health Inc,68404L201,equity,1032987,1190938,1032987,157951,15.29,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,buy,SE,Sea Ltd,81141R100,equity,87874,104689,87874,16815,19.14,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,buy,,Dish Network Corporation,25470M109,equity,550927,570434,550927,19507,3.54,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,sell,SBUX,Starbucks Corp,855244109,equity,2107315,361990,2107315,-1745325,-82.82,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,sell,EXPE,Expedia Group Inc,30212P303,equity,914282,154070,914282,-760212,-83.15,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,sell,AMZN,Amazon Com Inc,023135106,equity,97566,56882,97566,-40684,-41.70,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,sell,PANW,Palo Alto Networks Inc,697435105,equity,399036,229500,399036,-169536,-42.49,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,sell,GOOGL,Alphabet Inc,02079K305,equity,116994,94414,116994,-22580,-19.30,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,sell,LYV,Live Nation Entertainment In,538034109,equity,427750,244590,427750,-183160,-42.82,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,sell,,Reata Pharmaceuticals Inc,75615P103,equity,695033,406264,695033,-288769,-41.55,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,sell,TMUS,T-Mobile Us Inc,872590104,equity,855187,796303,855187,-58884,-6.89,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,sell,FSLY,Fastly Inc,31188V100,equity,257695,130685,257695,-127010,-49.29,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,sell,BKNG,Booking Holdings Inc,09857L108,equity,43529,42917,43529,-612,-1.41,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,sell,,Coupa Software Inc,22266L106,equity,137634,129399,137634,-8235,-5.98,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,sell,ABNB,Airbnb Inc,009066101,equity,501351,496861,501351,-4490,-0.90,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,exit,INTU,Intuit,461202103,equity,87149,0,87149,-87149,-100.00,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,exit,META,Facebook Inc,30303M102,equity,105883,0,105883,-105883,-100.00,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,exit,MRNA,Moderna Inc,60770K107,equity,85971,0,85971,-85971,-100.00,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,exit,ZM,Zoom Video Communications In,98980L101,equity,117690,0,117690,-117690,-100.00,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,exit,PENN,Penn Natl Gaming Inc,707569109,equity,417200,0,417200,-417200,-100.00,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,exit,TECK,Teck Resources Ltd,878742204,equity,1044452,0,1044452,-1044452,-100.00,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,exit,,Liberty Media Corp Del,531229854,equity,485800,0,485800,-485800,-100.00,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,exit,FTCHQ,Farfetch Ltd,30744W107,equity,629470,0,629470,-629470,-100.00,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,exit,NKTR,Nektar Therapeutics,640268108,equity,1000000,0,1000000,-1000000,-100.00,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,exit,,Stoneco Ltd,G85158106,equity,382100,0,382100,-382100,-100.00,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,exit,,Confluent Inc,20717M103,equity,140300,0,140300,-140300,-100.00,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,exit,OMF,Onemain Hldgs Inc,68268W103,equity,83750,0,83750,-83750,-100.00,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,exit,BBBY,Overstock Com Inc Del,690370101,equity,49650,0,49650,-49650,-100.00,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,exit,CF,Cf Inds Hldgs Inc,125269100,equity,47000,0,47000,-47000,-100.00,1.000000
2021-09-30,2021-09-30,2021-12-31,Duquesne Family Office,exit,,Decarbonization Plus Acqu Ii,24279D105,equity,94900,0,94900,-94900,-100.00,1.000000
