symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
NKTR,NASDAQ,640268108,Nektar Therapeutics,1000000,20000000.00,1,Duquesne Family Office,Duquesne Family Office=1000000
KBR,NYSE,48242W106,Kbr Inc,516057,19811000.00,1,Duquesne Family Office,Duquesne Family Office=516057
SNOW,NYSE,833445109,Snowflake Inc,84745,19430000.00,1,Duquesne Family Office,Duquesne Family Office=84745
JD,NASDAQ,47215P106,Jd.Com Inc,205313,17314000.00,1,Duquesne Family Office,Duquesne Family Office=205313
PYPL,NASDAQ,70450Y103,Paypal Hldgs Inc,67188,16316000.00,1,Duquesne Family Office,Duquesne Family Office=67188
MU,NASDAQ,595112103,Micron Technology Inc,183726,16206000.00,1,Duquesne Family Office,Duquesne Family Office=183726
ARRY,NASDAQ,04271T100,Array Technologies Inc,518250,15454000.00,1,Duquesne Family Office,Duquesne Family Office=518250
OPCH,NASDAQ,68404L201,Option Care Health Inc,656568,11648000.00,1,Duquesne Family Office,Duquesne Family Office=656568
NET,NYSE,18915M107,Cloudflare Inc,96738,6797000.00,1,Duquesne Family Office,Duquesne Family Office=96738
STLD,NASDAQ,858119100,Steel Dynamics Inc,97700,4959000.00,1,Duquesne Family Office,Duquesne Family Office=97700
TIGR,NASDAQ,91531W106,Up Fintech Hldg Ltd,274635,4886000.00,1,Duquesne Family Office,Duquesne Family Office=274635
